"";"Basal_squamous";"Basal_squamous";"Luminal";"Luminal";"Luminal_infiltrated";"Luminal_infiltrated";"Luminal_papillary";"Luminal_papillary";"Neuronal";"Neuronal"
"ZNF581";0,0993972910844541;0,147217787637385;-0,0771549944302699;0,566030742796038;0,141750940027929;0,134831053319821;-0,130800135584318;0,0541533641539582;-0,152894332609147;0,426760441195171
"SIRT7";0,395872237548792;9,9912010974301e-12;-0,262284015214634;0,0149121052775482;0,00916102355199655;0,935766822730372;-0,352863857374281;1,90515792649563e-09;0,365686235873943;0,01952953586066
"PIAS4";0,18443389942637;7,05411189282371e-05;-0,0546359109072512;0,567981997639069;0,0911620235394288;0,180205648501834;-0,179660780965559;0,000119173502442919;-0,209347455526801;0,092419764545053
"TRIM33";0,441591645901561;4,00829844604317e-15;-0,309609509569698;0,00281898333937707;0,10376234486904;0,236733284181495;-0,388135361997145;1,00500762844387e-11;0,0899500175768271;0,627698794563949
"TAF9B";0,37225656008159;2,6826583849639e-08;0,143656845141241;0,275703004434296;-0,183873852192598;0,0568551346880242;-0,22907156230886;0,000937559076588978;-0,402984395404955;0,0239021584804443
"KLF13";-1,06399584597519;2,92361764360138e-21;0,935640323162877;3,64199616805875e-06;-0,105993368991468;0,589139860367104;0,805852172602227;4,00716017595974e-12;-0,483094953961064;0,141052421809629
"ASB1";-0,4029337770497;6,36681750319394e-10;0,271534657486047;0,0239782390694157;0,0669480577962833;0,540055948444258;0,306424822464091;4,23597856962023e-06;-0,376671758952419;0,032165467319992
"SUFU";0,608613766436493;1,2837177381819e-24;-0,288499646238202;0,011947608333216;-0,206216681508456;0,0191529519513874;-0,327995377895157;2,2006229339973e-07;-0,0391451387112074;0,847419159908057
"ZNF44";1,20089536117502;2,02975075506098e-25;-1,28224449045765;1,22270745502375e-10;-0,0605363435751141;0,774840468948116;-0,68085251909391;2,78257491654758e-08;0,506270293199926;0,137027220978742
"POLR3K";0,158625538180694;0,00581455725251257;0,00838535616056468;0,948729044951826;-0,000380054233513505;0,996078525751055;-0,0835565920009245;0,164582487841104;-0,397971882661787;0,00611931103109768
"WBP11";-0,132299747593088;0,00730277685647358;0,141331710525611;0,119240103917696;0,128215625477804;0,0613970196992099;0,0256638533655185;0,643853862248569;-0,226480923642786;0,0808999026114001
"ARID4B";0,196465162564218;0,000154858220558522;-0,0152592955060378;0,894820083006722;-0,0472300810110138;0,576118406579564;-0,139247994780121;0,00877379145994049;-0,0847681358486394;0,599307825714269
"SIX4";0,113428354482409;0,338452256798934;0,351852506977774;0,0852117096408372;0,421756841215284;0,00464753699542937;-0,405400251686216;0,000267716664305219;-0,760098914497863;0,00730817620903189
"BCL11A";-0,0299835642699291;0,916701168902259;0,487856414419012;0,311522900896751;-0,0422816608641341;0,92804039628566;0,119801438127582;0,672036613128723;-1,43107834540257;0,0266143241493755
"MBD3";-0,111153749494752;0,0529803453563648;0,100458821414779;0,359444500945014;0,158008007181607;0,0420659278698006;0,0373064709328723;0,548538072324847;-0,406836049024019;0,00416354475945123
"BRWD1";0,51732688708036;3,79698980711107e-17;-0,394061653640676;0,000426587969443412;-0,0787211017579938;0,445300892443192;-0,329882747448329;2,49532910775579e-07;0,232014304888397;0,19755497828318
"ZDHHC13";0,338056889401614;7,0099851186364e-05;0,168906615338845;0,310275640821927;0,123380333115717;0,344119744822298;-0,533932945181418;1,12418725540741e-10;0,218630449679218;0,378909342653098
"ING3";0,0910123604001791;0,109676240581696;0,0775458238601638;0,485537163391986;0,0486874419172478;0,584289925133046;-0,07332163070416;0,206962320753445;-0,434005570747089;0,00168270540275476
"FBXL19";0,39922713604283;2,38794178489715e-11;-0,129229302141155;0,278222574722035;0,185801013096031;0,0298161486561211;-0,403775355695041;1,49101353731641e-11;-0,310482762205252;0,0574037528046267
"HES2";-2,13495323539576;2,96251751679734e-12;0,667364997991788;0,275319441210661;-0,25235054968329;0,627788434157332;1,80855096651452;5,58840230096209e-09;0,932748573944301;0,303817289560829
"ZNF586";0,408977394909287;4,19375175986417e-10;0,00168560034482468;0,990838295938207;0,0622168273088661;0,570125180663623;-0,464991004249915;8,19198878849911e-13;0,092677327339012;0,662699419950595
"GATAD2A";-0,217921719619238;2,55698186801114e-08;0,177391909365616;0,0131923470733701;0,170563522924116;0,00130956303480684;0,0439879786575847;0,307756114960345;-0,113095288295838;0,325196970639967
"ANKRD49";0,257803203780488;4,41853797634057e-06;-0,124398032228765;0,251666770352656;0,0387731287996544;0,678174273217631;-0,275746863188649;8,77944049327576e-07;0,255727309689876;0,0917310005570177
"GON4L";0,176131718208287;0,00122303991637827;-0,0575582420357339;0,612948430187486;0,00491471295153367;0,963812624872607;-0,111260347091129;0,0477172412133299;-0,212345159980485;0,152889970937899
"BCOR";0,647908257066447;6,81432381615668e-15;-0,163606858252296;0,336317778725043;0,0965405886816981;0,490610095033761;-0,542968966113341;1,38836914782152e-10;-0,472341749105105;0,0397572273646466
"CASZ1";0,645350008870636;3,08330802846285e-10;0,0127396960416366;0,957613309228508;-0,087775183477941;0,610593378459832;-0,626153216830252;1,18163319193487e-09;0,217631088247034;0,486349359565474
"WHSC1L1";0,101979092066053;0,203644163938152;0,00376618238217041;0,981844449204188;-0,0227829000077495;0,86678467792453;-0,014945900163875;0,869549364237869;-0,374256548997073;0,0630874261594996
"ZSCAN2";0,915181565973344;2,63108646665002e-36;-0,481404347500098;0,000593344256071161;-0,128684652718263;0,294203139835096;-0,515401235180665;6,22925397138914e-11;-0,472024351490555;0,0263251134086361
"ANKZF1";0,146578221040031;0,0129798166031003;0,0428086550074287;0,730855882730955;0,183785615100424;0,0214428202306033;-0,254256505639722;1,08303523810835e-05;-0,175132736650129;0,288285064582116
"PHF10";0,232965193223865;1,38239254326183e-05;-0,0924293847244755;0,389220176407495;0,00682661560954045;0,947500809609949;-0,122555026343763;0,0280127614978659;-0,372572500880334;0,00707176187720545
"ZNF444";0,481441530501618;3,25002613869381e-14;-0,203118090082967;0,0980533700190826;0,0187950684794647;0,87561047672459;-0,309148716866643;2,57515161659931e-06;-0,468826261942393;0,00562027597904631
"ZNF331";0,433094530496236;0,00071075580815293;-0,53662394355414;0,0185477266175776;-0,454593120177245;0,00856296616063278;0,0699866474123478;0,628609224374521;0,233100872153443;0,547692912092167
"HES6";0,872678984958213;3,57701578866113e-10;-0,692699240815652;0,00653735378016147;0,187242482901577;0,403876271829598;-0,256412246223654;0,0859948701718237;-2,22551672165688;5,16154956550119e-11
"MAML3";1,3270412347708;3,56558624645318e-36;-0,485955317528303;0,0214924293433897;-0,185641624953593;0,296901905664297;-0,962403285762725;7,44665773515231e-18;-0,0549813674882031;0,885551430284092
"SOX6";-0,579324456630031;0,00773823133879602;0,583609798804113;0,149327785325522;0,173906678262797;0,621101995990976;0,331749674847754;0,143460052251387;-0,68960985725516;0,253468737753008
"ANKRD10";0,569565821647332;1,68871450634398e-14;-0,190756081643629;0,194699109490861;0,000257245285338215;0,997734141334093;-0,433628623714098;1,19296119873189e-08;-0,238034015575943;0,278264990205848
"ZDHHC7";0,0397470553130361;0,55544492253353;-0,0246557471558422;0,860598311319175;-0,122049518948291;0,178358647534857;-0,00277891111651307;0,969782600225124;0,29507068049581;0,0738121409240773
"ZNF407";-0,102267245447591;0,065684554834102;0,136430281869019;0,178821777598552;-0,126365791385696;0,0991209973975652;0,158546333279164;0,00376306573633241;-0,165437436644794;0,276260592012912
"PNRC2";0,649601256003599;7,12564139114139e-36;-0,344115698227011;0,00058753764692947;-0,165409378310436;0,0409139165588515;-0,382056788478328;1,00727876723236e-11;0,0146180559087874;0,942419734089269
"CHD7";0,454185518467829;3,97060152517069e-08;-0,297761092567882;0,0519612590992123;0,236318207020096;0,0452748058384776;-0,3525765615632;2,79764150715445e-05;-0,65147291848206;0,00236872200850207
"ZNF416";0,0151946877223814;0,830016955745588;0,164041702354444;0,167758768119995;0,0690695171257092;0,496468328992196;-0,138161955823691;0,03398187438046;0,0228620706016454;0,911863543173508
"HIF1AN";-0,0334474835224832;0,514674440997176;0,0862471140553769;0,354339255350638;0,0849524857571851;0,22682799455982;-0,0295051799712436;0,579855980538443;-0,169970423082873;0,197415662766188
"ZNF446";0,632767070032407;1,96308905587645e-20;-0,192593719163616;0,162359935430006;0,00423945860653774;0,977637550656066;-0,496963086193206;1,53255017302206e-12;-0,243392841306239;0,232983012330386
"YEATS2";-0,24412929468336;7,96091052875828e-05;0,110633784717914;0,363754099673965;0,232006579366335;0,00557297792775985;0,121675870574759;0,0592464642821655;-0,445372329899753;0,00492916500478772
"POLR3B";0,09412588536415;0,131970146205228;-0,0164049568660491;0,901920650219413;0,120462189893354;0,167881293883583;-0,138894296244979;0,024062211598171;-0,147538068300637;0,398363951184221
"ZNF334";1,69509841350028;1,64408024780936e-11;-1,13692072113103;0,0148151899295818;-0,648246547749513;0,0787279583646317;-0,600425422262115;0,0253939186825475;-0,714909990983825;0,343377440476688
"POLR3E";0,161724726239646;0,00257095522129752;-0,0508276796352991;0,653479041331966;0,0806199000893386;0,318493716964878;-0,151578962803134;0,00513594596223316;-0,210248126860618;0,148949559668665
"ATF7IP";-0,360201142546916;2,36310753728095e-07;0,348872577639268;0,00545823350363584;0,0264429975820857;0,828375942865985;0,18220956640293;0,0121020865617769;0,0146884885510428;0,954052455581186
"ZFP64";-0,249967163735008;1,46472620532782e-05;0,0809570323466371;0,493927462310303;0,220234896899923;0,0049443896416414;0,119609021151897;0,0472489733200621;-0,295757191289741;0,0537736662749064
"ZNF83";0,999976871976534;1,02010065523315e-24;-0,318937142150018;0,102129958805719;-0,236833552309513;0,117678657298188;-0,725235279027734;8,81910302572668e-13;0,191332866104114;0,549546677279643
"DCP1A";0,197855102637076;0,000194713487395325;-0,0332108070944788;0,779384062918961;0,0140207604527944;0,88580691216762;-0,174868674692643;0,00115498279841321;-0,0811259850184225;0,627667214743475
"HR";-0,601801696015194;0,00938761562956103;0,854613166522761;0,0375927531068885;0,75208040403886;0,0160078649872138;-0,550836596126855;0,0191192883585636;1,35921852155673;0,0225644789544831
"TRERF1";0,370864973747942;0,000452964126936327;0,38950789382824;0,0397871166926528;0,537775090729754;8,426675129994e-05;-0,972322616345894;3,41740315142529e-23;0,368261213290587;0,208518665700121
"FOXJ2";-0,285539593009396;5,78380460432526e-05;0,408986305805334;0,00095167136716389;-0,242008887587112;0,0126214608762047;0,251835683829896;0,00045607141915413;0,07559217854919;0,742465593459747
"BDP1";-0,0488933080614693;0,495879214791713;0,143491571307566;0,260573837511058;0,179645103299992;0,0557507133983533;-0,12722806094737;0,0660856244984321;-0,0463730694870588;0,829496531096105
"HDAC8";0,0805965455175937;0,0994164594515549;0,0947147737925249;0,300380252900062;0,0325510807756135;0,674267354786079;-0,0951896130237895;0,0511794866950319;-0,249558537791366;0,0438698015586006
"ASH1L";0,225650919885343;0,00186237408789072;-0,018188520987195;0,910097597195927;-0,070457415107068;0,546542257583765;-0,181638298153134;0,0137842944693759;0,0736895580802024;0,750923542709696
"LMO3";1,40659954458926;4,98642761191614e-07;-0,33681358259058;0,564138924505996;-2,81238186721517;7,00902032909972e-17;0,717267111052976;0,0137465493323107;-0,300134089522859;0,743604121656161
"MYNN";0,0882008662007632;0,0672421129732859;0,1182490261406;0,178821777598552;0,0678135141817293;0,341798911144701;-0,193825595543345;3,03078197483773e-05;0,0459269511230449;0,759192526057069
"ZNF395";0,593354769409101;3,61917633654048e-12;-0,273874058001391;0,09476360542459;-0,0362724400851544;0,808587007879685;-0,426364606985528;1,11684533124557e-06;-0,0801785722376351;0,777678972897319
"ZNF302";0,531568178272661;1,73936691523699e-11;-0,117812889599422;0,479548247491206;0,0386088751269167;0,778646105280822;-0,466517893253112;5,43353367193939e-09;-0,173214675252156;0,47469238480108
"NKRF";-0,210194439476068;1,17363570874804e-05;0,132733397092265;0,146176391311014;0,332231816779776;3,24672193063046e-08;-0,0736143574564476;0,150264649804251;-0,00811863919606459;0,959671663261324
"DMAP1";0,157306360534045;0,0128756885886849;0,0792680251903946;0,534153891042936;0,155851157615258;0,0771530952252547;-0,195679408250054;0,00196081597123039;-0,519195903014733;0,000921006400072527
"BARX1";0,493143381223233;0,136178340128719;-0,518286223893507;0,412871896130464;0,0407874589788961;0,946909353994521;0,207103742849871;0,557316949020033;-2,56715608253566;0,00131155308169209
"NDNL2";0,346787276631581;1,94624868273793e-08;0,0781810904702649;0,545975354523964;-0,168259928779516;0,0588043602000565;-0,181773905328662;0,00468626308085463;-0,423393385858873;0,0088508530754295
"ZNF253";1,51961330401006;6,56044642171011e-54;-0,564990737791526;0,00564913120110058;-0,241771464695954;0,151031068063559;-1,00903953381532;1,01130977346426e-20;-0,423853453735127;0,184568899999563
"CTNNBL1";-0,0261014792487817;0,641827343347492;-0,107288762051754;0,275703004434296;-0,0808745943342082;0,294203139835096;0,141854632677754;0,00650080246573129;-0,07394407004759;0,645459005022222
"PPAN";-0,0356101251510754;0,60720831635749;-0,00925632759883399;0,948729044951826;0,341726703951357;2,93584382071157e-05;-0,175088312201604;0,00697446220645902;-0,087012565673156;0,66395569184168
"SLC2A4RG";-0,309607075429552;2,66345987492009e-05;0,123471218358443;0,403498510124355;0,0716486182554537;0,553032772806671;0,137041481663733;0,0759862294423806;0,344428918546246;0,0816504451836518
"SMARCAD1";0,249217285568005;1,75965732659465e-05;0,0193874138979826;0,884855206805773;0,255327338786627;0,000966941053044296;-0,372579734710385;4,95350762886515e-11;-0,285408483252224;0,0662521547640396
"MEIS3";-0,116861559962626;0,565106257238888;-0,574815701141732;0,095800981355478;-1,37239895362147;2,2839745531252e-09;1,45963835883386;1,92942536707766e-16;-0,848713796520665;0,0884578630502684
"ARNTL2";-1,7289457928781;2,86532372494943e-32;0,677170882768003;0,0190288504887216;0,0505111034156158;0,859671094783471;1,29306026523826;3,5250683327903e-17;0,439575662522908;0,347880758067198
"XAB2";0,17392830247425;0,000791289332786869;0,0230431547868548;0,846036894148311;0,0124341543114284;0,895727704520536;-0,133409593680407;0,0116153398839443;-0,296135647989228;0,0281820775578899
"PRDM8";-0,506262180088279;0,00470979211973122;0,658733980437365;0,0386670284232047;-0,870661113086057;0,000155019059961953;0,755782127713593;1,81186204718278e-05;0,230197939386614;0,680923017623184
"PRDM10";0,220051558093985;1,44696173376429e-05;-0,0718273759775307;0,489923727718838;0,103090060099094;0,167881293883583;-0,28472848152291;1,32483184452848e-08;0,15049073828239;0,303323799172793
"BBX";-0,375730647525199;7,46114979505147e-09;0,637239771953453;2,52262419081948e-09;0,0178163072320814;0,883779391127022;0,0380197874578059;0,614777975097351;0,21590364187022;0,247217160680041
"TULP4";0,136761619000241;0,00668627405214954;-0,0188423987956519;0,866834438397136;0,0553155297310681;0,489411792244425;-0,138380260208862;0,00643461983389771;-0,134731404473026;0,348333391598892
"CTNNBIP1";-0,116151556733158;0,0645339466393965;-0,0972157897549852;0,427285490417916;0,00779001079104091;0,946913567127057;0,129186084527033;0,040068601184619;0,119643715374638;0,510513913710424
"REXO4";-0,29882377680012;4,34969934039389e-08;-0,0422711884696927;0,723014274973462;0,209266907892401;0,00533479688879634;0,218529330509362;9,04937084326845e-05;-0,239192081555357;0,111799878447982
"ZNF695";0,168560651135955;0,23902777401579;-0,703646009193908;0,00320177116043284;0,307174628420644;0,114808373458477;0,169754164087442;0,240379540004951;-1,22071291840798;0,000301272300860929
"INTS12";-0,170063727397816;0,000120809125483849;0,210642422774056;0,00762567736216304;0,148532653643779;0,0140185511374319;0,0136474631965093;0,792025457654108;-0,199606792862154;0,0918306821069314
"SALL4";0,226404917307118;0,280046974133775;0,104852348700075;0,815733066228837;-0,16286941308679;0,612148804499927;-0,00901007974983159;0,969692497888604;-0,782054819752034;0,147703191065273
"ZNFX1";-0,428939558307365;3,96768165421181e-09;0,405194921815914;0,00196456316907503;-0,099092589186947;0,394728052010361;0,149454547221758;0,0540396303782297;0,849644332476309;3,74165772065928e-06
"ZNF248";0,699124782897245;1,53220887542445e-24;-0,196279850119738;0,160054090005442;-0,0363144447002695;0,771907276390921;-0,49819602997354;2,93434948795842e-12;-0,426702232687081;0,0269762473484541
"PBXIP1";0,646019216761538;9,26300896743869e-18;-0,308209225171669;0,0312312714254808;-0,560010171242073;1,32807569899469e-08;-0,126908446035106;0,130269748777874;0,0120840322164479;0,962399154568915
"CBX8";0,453127982028984;3,38251346876164e-11;-0,397477234419742;0,00125024214883058;0,0600289263073996;0,601678537018855;-0,160059285521981;0,0282525178732187;-0,799179455683342;4,23687374669955e-06
"ZNF287";0,811394021203108;1,30544181186369e-14;-0,127035917506723;0,575814923941436;-0,230238874596136;0,152078914436825;-0,502888653169241;4,29296425702379e-06;-0,455447609108269;0,128708236503486
"ZNF304";0,248891050660115;0,0007861489083451;-0,0108742639178443;0,948729044951826;0,0393876206084967;0,749167697873831;-0,282176257385907;0,00013792509312095;0,073997239489632;0,756784726882607
"GATAD2B";0,0440340647743582;0,405690114885173;0,084972720755669;0,386703435304134;0,0501768508076577;0,530987410923418;-0,0614174390869557;0,24491105395453;-0,27691074396434;0,0324785822861183
"CNOT6";0,0755053211592411;0,17029641233302;-0,00111381640807728;0,99220547363483;0,288539937057145;1,70905989619974e-05;-0,230948569453632;9,15594821798238e-06;-0,199062787969471;0,168183050717882
"ZNF490";0,435662382738205;5,25092512371684e-16;-0,0523699738532128;0,662738238089984;0,0280427727892141;0,77037239425257;-0,416344934451959;1,36176710689258e-14;-0,0535742499704108;0,766778830833817
"ARID1B";0,227920546382888;8,64548215184958e-05;0,0957817269923815;0,410835945097065;-0,0357880653501699;0,714113037008635;-0,245111241411301;2,39876362731384e-05;0,0100813036549727;0,959671663261324
"MKL2";0,323524762584773;5,40570316129505e-07;-0,0311511612269513;0,834699150633512;-0,00135842346405468;0,991715647681901;-0,294874736672348;5,88638099686502e-06;-0,053793001512128;0,800781634404147
"MTA3";0,200429110602089;0,000226999316045804;0,0370469803124056;0,754342605929042;-0,192398114154388;0,00907807163138806;-0,0295079179981776;0,632033479241285;-0,284265702392993;0,0469063161930311
"ZNF398";0,541195481069073;5,48954334407182e-22;-0,229544397454829;0,0340547670570166;-0,231631376372381;0,00425297577601492;-0,278982358521391;2,96600783392207e-06;0,00725937024136947;0,970575071403751
"ZNF624";0,431486357732457;1,97717164864002e-11;-0,207985363075813;0,0917611883164335;0,0676225106544095;0,530987410923418;-0,372814255310995;1,06344150191297e-08;-0,0424165181463705;0,841669560469899
"ZNF319";0,364369277692502;2,13467788374154e-08;-0,340205983638956;0,00376216921275026;-0,176610046115719;0,059664790664705;-0,172740969879916;0,0111728776636439;0,422128017883377;0,0140292675688734
"ZNF471";0,894794713215017;5,57123559475234e-05;-0,889316951276672;0,0262014512350929;-0,427706405409488;0,188987047365165;-0,314954453171919;0,182680464581959;0,571305727868032;0,378909342653098
"CRAMP1L";0,231503006679638;0,000977051165059893;0,107012454515388;0,449393158449759;0,245672501507217;0,00966736606650157;-0,379319703181848;3,27941470084555e-08;-0,325311260925154;0,0810454989897238
"MKL1";0,00572969287123115;0,921567236832137;-0,0519480951408084;0,628680655556251;-0,228236073647031;0,000660990476831101;0,149760568772955;0,00380189158331286;0,112861085315869;0,454945460365523
"TSHZ3";-0,648725172344359;0,000142443908380081;-0,461406334486665;0,152091430673618;-1,37208236955131;4,32186356386343e-11;1,72321918536049;2,28978106823688e-28;0,252609981507256;0,638025579792996
"ZBTB2";-0,161790926219185;0,000681834692297101;0,125053545210996;0,163187527175719;0,175158621966256;0,00628888801527081;-0,0149981123850846;0,786847113813732;0,00816914748638631;0,959671663261324
"EP400";0,136659537876337;0,00691408765110253;-0,0239208615163324;0,834400902349993;0,134380094832096;0,0564605578836166;-0,163548131553595;0,00122175444414433;-0,269539229186369;0,0406320259853279
"POGK";0,814496496127768;1,23583726076448e-23;-0,831472148730478;3,27871574579668e-09;-0,0583939569329281;0,686583828322234;-0,43551144058787;4,66244851111266e-07;0,180848380538785;0,4856727216349
"PHF12";0,486968426874883;2,4159642349405e-20;-0,133492610912178;0,214510529924657;0,00985753067798179;0,926311324524645;-0,429339759083732;1,16030591608839e-15;-0,000694220076109531;0,996146760209653
"CALCOCO1";0,326727438140603;2,14427978255734e-07;-0,0598496365651151;0,661307797925816;-0,231532572721726;0,00770022930683022;-0,113115663273035;0,0907788659339106;-0,1402022048978;0,459744008464096
"CHD8";0,028658453308763;0,561297296010793;0,0378032081502457;0,694172152823876;0,155104953323189;0,0118230790534509;-0,0971905459965736;0,0382771377623114;-0,273195328257136;0,0205308219305066
"ZBTB26";-0,223247330990579;0,0206481739756777;0,0666408229139615;0,745905532781223;0,283482280846183;0,030190995489021;0,0419789781266955;0,698331863793305;-0,219344946406827;0,430593101742266
"ZNF317";0,232610026069452;1,19084996478966e-06;0,0572863232440834;0,566030742796038;0,156411665627324;0,0187236624308725;-0,346224912155007;1,09549959879502e-13;-0,0761364614684918;0,617100571838527
"NCOA5";0,319850786246239;5,53420845147108e-11;-0,236159381761789;0,00855391350398446;0,181087112518258;0,00803761066327684;-0,271491543680467;4,14615679044494e-08;-0,329569515482069;0,0110408737410923
"TRIB3";-0,580335964032182;9,61689380808105e-06;-0,257413686904448;0,318727722281375;-0,0419276104689406;0,857091006670305;0,714972205987889;3,70706271006716e-08;0,00061299303821194;0,998308037184972
"ANKRA2";0,459320203593757;7,80705593423708e-13;-0,108665921102175;0,415872153082947;0,144204838852905;0,135424308938676;-0,585119997964882;7,77039658271648e-21;0,42148582596259;0,0144765576588572
"RBAK";0,140541991634823;0,012978147638575;-0,0879024780483473;0,434492719730894;0,148146916912477;0,0593047630376188;-0,21489041092236;0,000119367042200874;0,0744548749043936;0,671971248033554
"GATAD1";0,446698737046876;6,26192304110419e-16;-0,180492541013869;0,0931567362052835;0,00285593923370264;0,980775577956933;-0,357121206607909;2,45158976864557e-10;-0,0372183032582196;0,841669560469899
"HES4";0,223231722537498;0,14512237996146;-1,04027138361452;2,804015098596e-05;0,128186468748072;0,591682450636019;0,0686419235304463;0,681800884462275;0,41879169666764;0,317515112317748
"ZNF410";-0,236474086202175;5,23324129485408e-10;0,256374149204913;0,000142275723658702;0,021206901095276;0,747976323927786;0,151481133222536;0,000117277911793703;-0,231490177528292;0,0236080034796179
"ZNF71";0,394387242225386;0,00187980613587318;-0,407761021479387;0,077982370146805;-0,0259573491154201;0,908927583185226;-0,16196275328719;0,227568798677668;-0,162684553395727;0,681887587142461
"ZNF77";0,670091628924162;1,31429151280046e-22;-0,314908359647387;0,0167366468823896;0,0382184329384101;0,757451291025925;-0,440285543310246;7,92949940582164e-10;-0,569601664258301;0,00230536364050934
"OVOL2";1,04859683843373;5,47994223932899e-13;-0,354707566769915;0,221262946429402;-0,497512549617588;0,0160262741919225;-0,579409612084525;0,000132958480310408;0,181578482771544;0,705507143884984
"ZNF462";-0,0374972132463194;0,825020710007236;-0,134996074262461;0,67424748121428;-0,193633086392424;0,412440213909851;0,277557082126892;0,0772049640893142;-0,260822322711772;0,572821959788666
"ZNF250";0,444956174878465;1,35320268207154e-13;-0,141209297302281;0,239704024470786;0,0365516400325312;0,728314474082455;-0,318428107994817;2,58720620757483e-07;-0,436863939816663;0,00645051863350672
"HIVEP3";-1,36963882216153;3,80895689619836e-30;0,678247473497294;0,00361094335916275;0,011893834686683;0,963812624872607;1,01108889986683;9,01916273016058e-16;0,192583138232397;0,643076121971298
"ZNF350";0,554527488569658;1,23569539831251e-08;-0,592504522315068;0,000563617090008476;-0,201157189278212;0,167881293883583;-0,302638949594883;0,00280657308808608;0,781671275105269;0,00194804649594308
"TGIF2";0,105067854747206;0,263634772006816;-0,148951296729459;0,39843695503624;0,181265836960936;0,163052183505709;-0,0499967802843404;0,618020946884934;-0,576444585313423;0,011550736714491
"BACH2";-1,41467398075161;4,00057331903192e-11;0,552094322706377;0,187388697978293;-1,63565872903724;1,95977752642999e-09;2,49219771001966;1,20918788009209e-36;-1,19255275104844;0,0410671373161287
"PKNOX2";0,883733051432168;5,40861005382837e-05;-0,261714472147085;0,561578779930456;-1,27886225107418;4,98367978954209e-06;0,146411508967954;0,550188358617199;-0,208736483468532;0,766778830833817
"ZNF335";0,218296633744167;6,15220229620892e-06;-0,150982985693178;0,0944795805434298;0,107586754981757;0,127034032265013;-0,240185791836153;6,03013211692866e-07;0,0929027802439695;0,526956471665438
"PRDM16";0,381725850726608;0,112032778313186;-0,242736742994965;0,614253115226942;-1,03160213811898;0,000671706411644085;0,667322837084633;0,00440044720358292;-1,24767950511257;0,0397123225318731
"NPAS3";-0,0250414531238006;0,916701168902259;0,429594502623621;0,283643294503055;-0,962482243109939;0,00039328664416563;0,850992641657593;3,93298812896705e-05;-1,88845716052716;0,00025876809593643
"SOX17";0,318458152630614;0,0227180901393187;-0,412977593119309;0,103694651854047;-1,16610217660363;2,0385371623953e-12;0,585467505276165;1,75252754411227e-05;0,361716164760232;0,362327107892535
"NSD1";-0,202893974757721;0,00064562836258267;0,236278145509848;0,0262014512350929;0,192836003338796;0,017226503876647;0,0121823455279682;0,864453977490559;-0,237482272930169;0,142002684961667
"NFKBIZ";-0,117361784493079;0,383304502044596;0,309107975490813;0,194699109490861;-0,295754026286373;0,0989968988416186;-0,0615280209098543;0,670435602937706;1,25523987506535;5,84088053374075e-05
"HIF3A";0,954345829837555;0,000510548184196883;-1,18503152136131;0,0154648993665351;-2,14088143994784;1,50519967374658e-10;1,36496600283126;4,30015835602079e-07;-1,76551224677262;0,0122747718184498
"GZF1";-0,0716677472778784;0,165006481298145;-0,093188903258719;0,330875290613118;0,0927091454576292;0,19816006352994;0,0741314394503299;0,153469996101491;-0,130106038414795;0,360787588207457
"POLR1E";-0,497047601162677;1,23140512756447e-12;0,141707053665822;0,317760172363482;0,178964251052239;0,0826122496460219;0,436127706951234;7,18167716322677e-10;-0,664304437499645;0,000249240304523549
"ZDHHC6";0,228723376709061;7,52101050056075e-07;-0,133502745020673;0,128663685330153;-0,0635748423914944;0,38109840073498;-0,160011062457235;0,000748459948902612;0,184272572290318;0,151981846576899
"SMURF2";-0,314746206172337;8,38643761163836e-07;0,259720966398909;0,0255918594856659;0,261936750849253;0,00250096857327552;0,0927431072033347;0,177271335461045;-0,377666378655402;0,0258559252275774
"RBM15";-0,258931908553137;1,52238455261274e-05;0,227320439004781;0,0364824170955997;0,206943200306269;0,0116125832256046;0,044606895962211;0,505733884446642;-0,14735783799102;0,402559575865492
"ISL2";0,398305250217142;0,00870831338396284;-0,507827523830898;0,0634898842339492;0,398515033548266;0,0592571447713945;-0,303869374386855;0,0506318586156956;-0,708228932525766;0,0758602489428516
"PAPOLG";-0,00939844358517838;0,8815880566056;0,0505413233779546;0,668938724458633;0,115569684817711;0,153353810965395;-0,0630994844800092;0,291726101734416;-0,145120689803669;0,367828208118622
"BCL11B";-0,639681968571279;0,0013336104468664;0,459670173467722;0,226517447628651;0,454579391530087;0,110539947996575;-0,0816305126889647;0,721560893023501;1,0626220641537;0,0418363201769425
"ZSWIM4";0,148835241191712;0,0735573632080695;0,149031798441362;0,342940930352313;-0,239812652756603;0,0308091291352832;-0,0571510336076955;0,522440985019577;0,0351671425807201;0,891792479453381
"ZNF649";0,391194016278281;0,000693733965951603;-0,239808907581155;0,278896635802729;-0,113200509998759;0,544117509777948;-0,216925887941916;0,0697183324982116;0,0624871372580698;0,865682442758113
"ZBTB10";1,01176147461705;3,80521059962793e-15;-0,812534547302243;0,000479590458794828;-0,135157361512277;0,538325722614991;-0,364573288632537;0,00816887403097343;-0,973088153990857;0,00469265400782979
"ZNF747";0,186288227486289;0,00187572598408973;0,135707385153526;0,23327813478182;-0,100957458000679;0,256064745267842;-0,150782099443233;0,0133492151900851;-0,128090468465635;0,465723323046857
