"TCGA-2F-A9KP-01";"TCGA-2F-A9KQ-01";"TCGA-2F-A9KR-01";"TCGA-4Z-AA7O-01";"TCGA-4Z-AA7S-01";"TCGA-4Z-AA7Y-01";"TCGA-4Z-AA80-01";"TCGA-4Z-AA83-01";"TCGA-4Z-AA89-01";"TCGA-BT-A20N-01";"TCGA-BT-A20P-01";"TCGA-BT-A42C-01";"TCGA-CF-A1HR-01";"TCGA-CF-A3MF-01";"TCGA-CF-A3MG-01";"TCGA-CF-A3MH-01";"TCGA-CF-A3MI-01";"TCGA-CF-A47S-01";"TCGA-CF-A47T-01";"TCGA-CF-A47V-01";"TCGA-CF-A47W-01";"TCGA-CF-A47X-01";"TCGA-CF-A47Y-01";"TCGA-CF-A5U8-01";"TCGA-CF-A5UA-01";"TCGA-CF-A8HX-01";"TCGA-CF-A8HY-01";"TCGA-CF-A9FF-01";"TCGA-CF-A9FH-01";"TCGA-CF-A9FM-01";"TCGA-CU-A3QU-01";"TCGA-CU-A3YL-01";"TCGA-CU-A5W6-01";"TCGA-DK-A1AA-01";"TCGA-DK-A1AG-01";"TCGA-DK-A3IS-01";"TCGA-DK-A3IV-01";"TCGA-DK-A3X1-01";"TCGA-DK-A3X2-01";"TCGA-DK-A6AV-01";"TCGA-DK-A6AW-01";"TCGA-DK-A6B0-01";"TCGA-DK-A6B1-01";"TCGA-DK-A6B6-01";"TCGA-DK-AA6P-01";"TCGA-DK-AA6U-01";"TCGA-DK-AA71-01";"TCGA-DK-AA75-01";"TCGA-DK-AA76-01";"TCGA-DK-AA77-01";"TCGA-E5-A4TZ-01";"TCGA-E5-A4U1-01";"TCGA-E7-A3Y1-01";"TCGA-E7-A4IJ-01";"TCGA-E7-A4XJ-01";"TCGA-E7-A519-01";"TCGA-E7-A541-01";"TCGA-E7-A5KE-01";"TCGA-E7-A5KF-01";"TCGA-E7-A677-01";"TCGA-E7-A678-01";"TCGA-E7-A6ME-01";"TCGA-E7-A6MF-01";"TCGA-E7-A7DU-01";"TCGA-E7-A7PW-01";"TCGA-E7-A8O7-01";"TCGA-FD-A3NA-01";"TCGA-FD-A43X-01";"TCGA-FD-A5BV-01";"TCGA-FD-A6TE-01";"TCGA-FJ-A3Z9-01";"TCGA-FJ-A3ZE-01";"TCGA-FJ-A3ZF-01";"TCGA-FT-A3EE-01";"TCGA-G2-A2EK-01";"TCGA-G2-A3IE-01";"TCGA-G2-A3VY-01";"TCGA-G2-AA3B-01";"TCGA-G2-AA3D-01";"TCGA-G2-AA3F-01";"TCGA-GC-A3BM-01";"TCGA-GC-A3RB-01";"TCGA-GC-A3RD-01";"TCGA-GC-A4ZW-01";"TCGA-GD-A3OQ-01";"TCGA-GD-A6C6-01";"TCGA-GD-A76B-01";"TCGA-GU-A42P-01";"TCGA-GU-A42R-01";"TCGA-GU-A763-01";"TCGA-GV-A3JW-01";"TCGA-GV-A3JX-01";"TCGA-GV-A3QF-01";"TCGA-GV-A3QH-01";"TCGA-GV-A3QI-01";"TCGA-GV-A3QK-01";"TCGA-GV-A40G-01";"TCGA-GV-A6ZA-01";"TCGA-H4-A2HO-01";"TCGA-H4-A2HQ-01";"TCGA-HQ-A2OE-01";"TCGA-HQ-A2OF-01";"TCGA-KQ-A41N-01";"TCGA-KQ-A41O-01";"TCGA-KQ-A41Q-01";"TCGA-KQ-A41R-01";"TCGA-LT-A5Z6-01";"TCGA-LT-A8JT-01";"TCGA-MV-A51V-01";"TCGA-S5-AA26-01";"TCGA-UY-A9PA-01";"TCGA-XF-A8HB-01";"TCGA-XF-A8HC-01";"TCGA-XF-A8HG-01";"TCGA-XF-A8HI-01";"TCGA-XF-A9SH-01";"TCGA-XF-AAML-01";"TCGA-XF-AAMQ-01";"TCGA-XF-AAN1-01";"TCGA-YC-A89H-01";"TCGA-YF-AA3L-01";"TCGA-YF-AA3M-01";"TCGA-ZF-A9R2-01";"TCGA-ZF-A9R3-01";"TCGA-ZF-A9R4-01";"TCGA-ZF-A9R5-01";"TCGA-ZF-A9R7-01";"TCGA-ZF-A9RE-01";"TCGA-ZF-A9RL-01";"TCGA-ZF-A9RM-01";"TCGA-ZF-AA4T-01";"TCGA-ZF-AA4U-01";"TCGA-ZF-AA4X-01";"TCGA-ZF-AA5N-01"
"SKIL";0;0;0;0;0.00179189261584755;0;0;0;0.00703839612991406;0;0;0.000377187104255936;0;0;0.00444944108210611;0;0;0;0;0.0151894674026313;0;0;0;0.00416418203924866;0;0;0;0.0020089601708326;0;0.001584418182203;0;0;0;0.00589824948307303;0;0;0;0.0379701239115935;0.001241509628531;0;0.0169317182262932;0;0.00370498536617982;0.0146598532441222;0.00511862207604079;0;0;0;0;0.00022664460456899;0;0;0;0.00882305717226504;0.000654564327128949;0;0.00246612769197195;0.00599506944966113;0.00886321816016192;0;0;0;0.00353134715389838;0.000612999130263176;0;0.000490627543277171;3.92460509510389e-05;0.000202069869037366;0;0.00270360683370743;0;0.00450083360233748;0;0;0;0;0;0;0;0;0;0.00335543195066192;0.0112709221295071;0;0;0;0;0.00150610254397709;0;0;0;0;0.00444700157208545;0;0.0150132530319521;0.000269142047258765;0;0.00112514231135931;0.00167808962866614;0;0.000655909306181155;0.00187570186143708;0;0;0.0087115479520936;0.00206441161319595;0;0;0;0;0;0.00159086989336741;0;0;0.00214275440678593;0;0;0;0;0;0;0;0.000274924340981092;0.00095382461976726;0.0112270264684726;0;0.00189942020925362;0.000496492729645192;0.0165821272599711;0;0;0;0.00322204426429448;0
"ZNF25";0;0;0;0.000313394250210617;0.000319588982774353;0.00133655544344602;0.000321314790747784;0.00176233619966038;0.00148312174708159;0.000290583357892379;0.000784343717740315;0;0.000172949083972953;0;0;0;0;0.00023526308395068;0.000924648667421544;0;0.00124688536526761;0;0;0.000693286136598452;0.00457720522094751;0;0.000104117377922661;0.00124516530665853;0;0.000237762123032835;0.00334104137126654;0.00128340248929814;8.35224631974502e-05;0.00136209125118109;0;0.0011523938761936;0.000429820785517217;0.000655598074001838;0.00114647486964439;0;0;0;0;0;0;0;0;0.0026764471563394;8.03180300067407e-05;0;0;0;0.000717522870371988;0.00074323611925612;0.000216730525236184;0;0;0;0;0.000683955959496063;0.00259718164590474;0.00180683470463598;0.00258716630209978;0.000168754183534806;0;1.03235465089159e-05;0.000877485024694441;0;0;0;0;0.00249693748172152;0;0;0.00063226701773522;0.000364302449443114;0;0;0;0;0;0;0;0.0013585767023449;2.02878062675935e-05;0.00112758451307179;0;0.000565186794316909;0;0;0;0.000304359268347803;0.000380359397288205;0;0.000449566781148628;0;0;0;0;0;0;0.00432432800351108;0.00327624077875627;0.00264314809371697;0;0.000493073878332234;0.000198072656788981;0.000522014289071863;0;9.81976389563098e-05;0.000685797622877971;0;0;0;0;0;0.00205353710420239;0;0;0.000220532809171154;0.0015952766697508;0;0.000605378391236245;0.00314954080357151;0;0.000277968377005109;0;0;0;0.00144357832406421;0;0.000598418258845924;0.00984470522951295;0
"NCOR2";0.00141410443530429;0.00133125588609295;0.00141399871375881;0.000651331001054107;0.000616770141475594;0.00115967696984354;0;0.00258984650310097;0.000956155430759756;0;0.000993778985997199;0.000211325307393419;0.000750716856240332;0.00226511158254318;0;0.0021834964360424;0;0.000482077249832967;0;0.00229475540858578;0;0.00302091822155099;0.000710676022222622;0;0;0.0028722185895306;0.000646917945217911;0;0;0.00142159898830674;0;0.000769393140509416;0;0.00178038151409518;0.00172471912355935;0.000373965331230718;0.00756309505714442;0.00116427449837709;0.00110961894438006;0.000692543248926117;0.00190608521425026;0.00193859622838156;0;0.000393167010649304;0.000494009907274873;0;0.000147152662452854;0;0.00200565515113657;0.000844796986006913;0.000677417947330687;0.00454088533475064;0.00137882272951004;0;0.000229856536558064;0.00102701325902952;0.000631097459739022;0.000267343532075558;0.000849416041372025;0.000452098728325645;0.00023130821438621;0.00170512616625229;0.000387270677502627;0.00110517753605987;0;0.00177612337625114;0.000956973842566001;0;0.00330965166896103;0.000114969145705818;0.000293251210772993;0.00252558014290718;0.000789510719087431;0.00199676771546804;0.00079403966036758;0.000897313607751146;0.000853483983424048;0;0;0;0.00256303769571152;0.000375657896183239;0.000224426698873879;0.00313013761187294;0;0.000229912734806563;0.000972726935999;0.000982821393709039;0.000718157043642249;0.000176012145806029;0;0.000942882927054427;0;0.00174744088051051;0.000805141116198153;0.00252654649507229;0;0.00106095818864485;0.00114910186656064;0.0010274698665261;0.00273720411853471;0;0.00216028975877287;0.000971609573676251;0.000910309771104136;0;0.00120783669316844;0.000937508838406126;0.000609296556366676;0;0;0.00192357523048927;0.000427690294053681;0.00120951682006397;0.00065831800224707;0.00214736407281959;0;0.00211354053778507;7.16361118538985e-05;0.000686521676838295;0.00138963290594175;0.000603836224999012;0.00128134460001227;0.000708250661037355;0.00193124766225249;0.00168336835192647;0.000152353798023055;0.00203461077447281;0.000960147611804029;0;0;0.000584301913760973;0;0.000317959823676981
"PBXIP1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00242379084872337;0;0;0;0;0;0;0;0;0;0;0.0154549188860825;0.00473507262095349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02003624996447;0;0;0;0;0;0;0.00801001870542437;0.000666488578285284;0;0;0;0;0;0;0;0.039177149828584;0;0;0;0;0;0;0;0.00146648986786056;0;0;0;0;0;0;0;0;0;0.00625486889945482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003181105878105;0;0;0;0;0.00336985302271746
"TLE2";0;0.000497597219696027;0.00545575387886821;0.00493859673377186;0;0;0.0127428605691079;0.0171013435630594;0.00397671513561857;0;0.000151940037324386;0;0.017673279966657;0;0.01247840673606;0.00643124968285581;0.00357847477572006;0;0.0017719358250434;0;0.001695173352947;0;0.00467744375719105;0;0.147405232375767;0;0.0130672115415839;0.00306889634391997;0.00433656570624522;0.00334797561717148;0;0.00991879575679827;0.00768181710887746;0.0135042115801228;0;0;0.0130592880700134;0.0167915221289468;0;0.00293954567942656;0;0.00695155722438727;0.00617385003172265;0.010684388885727;0.0136743816573826;0;0.0203115531104642;0.00752500963073321;0.00302570767544794;0.000157188075444786;0;0;0.000489326142360412;0;0;0;0.00944604040110949;0;0.00118238663430969;0;0.00406998376295907;0.0114865073914362;0.0156512598528358;0.0128703288551278;0.000561122668991606;0.019264828646165;0.0006430197986585;0.00185610988299783;0.00469521995313816;0.0109619615642995;0.00414247981356254;0;0.0144223695507571;0.00860149621538023;0.00629025867641723;0;0.00731763786516525;0.00325690285477301;0;0;0;0;0;0;0;0.0759054883918828;0.0030294727948155;0;0.0130717231246195;0.00568865535996809;0.013657294901186;0;0.0124429326865785;0;0;0;0.0213759977606658;0;0;0;0.0372151725193586;0.0270166250876955;0.552190843847198;0;0.00963099977428102;0.00142946211438616;0;0.010963595171775;0.0103464511439472;0;0.0101305401894372;0.00376217807634514;0;0.200028281710242;0;0.000182665670317732;0;0.014936699951521;0;0.0048864161571121;0;0;0;0.00477479359868389;0;0.0858386953784597;0.00953375554239975;0;0.0230761382105521;0;0.249334725665043;0;0.00411590372908473;0
"SPDEF";0.000592254511668965;0.00211195439922491;0;0;0.00160173548782794;0.000785192773924856;0;0.00260580911547547;0.000462735853771112;0;0.00178912098758154;0.000842092636771831;0;0.000218463593688253;0.000685491829867434;0;0.000890664384782071;0.000837049900971647;0.00278388589566985;0.00234620223679093;0.000292011844446797;3.03334573186445e-05;0.000139091782059859;0.000901238594788207;0.000649591372736991;0;0.00134963626427054;0;0;0.0016238472894072;0.000532942066490143;0;0;0.000166021502774375;0;0;0.000792969496126412;0;0.005239519497352;0.000397111807326503;0.00128530992790578;0;0;0.000249071457575618;0.0010018500986959;0;0.00108183628727399;0;0.00135139940513781;0.00027743548464387;0;0.00239882805337918;0.000861769544207846;0.000468880362128394;0.00087768029364886;0.00252032545401732;0.000238956336597367;0.00143692556028642;0.000447389172861424;0;4.53032699325995e-05;0.000172895040963147;0.0034421789020761;0.000401358955555274;0;0.00169598139245406;0.00110353247499265;0.000534779982378756;0.00367636633271416;0.000329488776198546;0.00286789937522446;0.00142071356784918;0;0.000945374026893654;0;0.00103184815440016;0;0.00211379964608797;0.00383746845977264;0;0;0;0.00136995540796315;0;0.000254674316057728;0.00254794883679833;0;0;0.000620702150205267;0;0.0242249486143981;0.000398872248478546;0.000277549999310252;0;0;0;0.00136070516631344;0.000819450414643379;0;0.00173115361407457;0;0.00196542842923862;0.00383540326703607;0.00110602346271517;0.00680403080557867;0;0.000825087431926965;0.000526140592698331;0;0;0.000976982192598273;0.00169516089108427;0;0;0;0.000155719444704758;0.000729809547956972;0;0.000727836862992678;0;0.00268335254564244;0.00123654904015848;0.00104005407564692;0.000631287131231603;0;0;0;0.0025802819910181;0;0;0;0;0.000640663915734903;0.00215322597715493
"ZNF675";0;0;0;0;0.000755840780591675;2.79546533412112e-05;0;0;0;0;0;0.00103771120360419;0.00337194694320529;0.00520314586600106;0;0;0.000152840852603696;0.00292564756299217;0;0;0;0.00078545505643769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.73220078945685e-06;0.000938409989148648;0;0;0.00231494525878989;0;0;0.00125889643986643;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000351129519582075;0;0.00301713678401517;0;0;0;0;0;0;0;0;0.00119666907372218;0;0;0;0;0;0;0;0.00225362258432506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0068089726783035;0;0;0;0;0;0;0.000883989771004806;0;0;0;0;0;0;0;0;0.00615984963110857;0;0;0;0;0;0
"ZNF138";0;0.00208944494835327;0;0;0;0;0;0.00654761668906892;0.00378297485469401;0.00159375599695549;0.00196466715649314;0.00194516707359786;0.000219327914214716;0.000514487751489114;0.00159867276809851;0.000887807371493712;0.0023782333608229;0.00024407298464994;0;0.00148954205464075;0.00468338226976306;0.00114047209649569;0.00207239545900862;0;0;0;0;0.00275322169272866;0.00106379817696591;0.00446519702715172;0;0.00393722466340154;0;0.00396152600906334;0.000988748679717733;0.0136711581308476;0.00435146626942248;0;0;0;0;0;0;0;0;0;0.0008801394152332;0;0;0.000719933069759053;0.000369809592724909;0;0;0;0;0;0.00209564819527071;0;0;0;0;0;0.00879035981488451;0;0;0.00363190936377228;0.00124767654896107;0.00293543706663081;0.000667043662356083;0;0.00228449689581146;0;0;0;0.00192887364124106;0;0;0;0;0;8.0670990388081e-05;3.61291703512367e-05;0;0.00696355715449524;0.00181394212194941;0.00093417122422266;0;0;0;0;0;0.000126757587266028;0;0;0.000621397694225949;0;0.000512361992715898;0.00650288866638139;0;0.00334358278832348;0.0040498319588382;0;0.0114229885569566;0.111654069506615;0;0.00296566868386155;0;0.000193622112662587;0.00169482168611;0;0.00409854015047041;0;0;0.00103195696280463;0;0.00509161231746008;6.59786948882296e-05;8.7258256105066e-05;0.000896688398758126;0;0;0;0;0.00154663684245213;0.0023777287497884;0;0;0.00143797644046815;0;0;0.00333119634165481;0;0;0
"ZNF273";0.00230744692208858;0;0;0;0.00216927486318047;0;0;0;0;0;0.00111233353582025;0;0;0.000320844841967837;0;0;0.00386712489408323;0;0;0;0.000855628894898299;0.000534293759184883;0;0;0;0.00250890497835472;0;0;0;0.00121249785434579;0;0.00209917105959686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00122475686014948;0.00235879262127406;0;0;0.00254664819841544;0;0;0;0.00579669688043147;0;0.00011768315721964;0.00047517484534606;0;0;0.0239182523991557;0;0;0;0;0.000159967065189655;0;0;0;0;0;0.00171329220622205;0;0;0.00255489571551084;0.000743613202704888;0;0;0.000791795888360061;0;0;0;0.000734702318267293;0;0;0;0;0.00628208057636224;0;0.0052171108711352;0;0.00193337922759671;0;0;0;0.00379737346129197;0;0;0.00423712076914487;0;0.000619336289391094;0;0;0;0;6.23486748360436e-05;0;0.00295828397720923;0;0;0;0;0.000434074854910522;0.000941020665564454;0;0;0.00317230459415832;0;0.00144389797390527;0;0;0;0;0;0;0;0;0.00499177198356978;0;7.86241036728351e-05;0.00126652987739548;0;0;0
"CRABP2";0;0;0;0.00349035501461763;0.0453881139578137;0.0370559119385221;0;0.00120735532626754;0;0;0;0;0.0159465464161238;0;0;0;0;0;0;0;0.00190991830576762;0;0;0.000278165507161913;0;0;0.0798904507648789;0;0.00900449181792477;0;0;0.00341592348696139;0;0;0;0;0.00933856888304937;0.0113254153910667;0;0;0;0;0;0;0;0;0.00655097593449611;0;0;0;0.0500360721761479;0.0572410201605972;0;0;0;0;0;0;0;0;0.00250320077194439;0;0;0;0;0.00717168707714861;0.00112878450474302;0;0;0;0;0;0;0.0091373298587046;0;0;0.0158770798653285;0;0;0;0;0;0;0.0149459536901012;0.00409342308463918;0.0915020440442677;0;0.000585097022361367;0.00572412004715095;0.0253190934700195;0;0;0.00610079430071259;0;0;0.0690731541719419;0;0;0.274235418147971;0;0;0;0.609206720681363;0;0;0;0;0;0;0;0.0018774138721786;0;0;0.219169463616248;0;0;0;0.0124503025592449;0;0.00219184144020996;0;0.00953168373652867;0;0.0074147338018489;0;0.0514976280386178;0;0.0615022711499654;0;0;0.298725918576435;0.00292461784632551;0;0
"TSHZ1";0;0;0;7.73572226618711e-06;0;0;0.00617916533348786;0;0.00105114172874742;0;0;0;0;0;0;0;0;0.000122687604341584;0;0.00473261008830667;0.00062185184657395;0;0.000737331325838194;0.00116621364794858;0;0;0;0;0;0;0.00295795218417205;0.00073767186321792;0;0;0.000498075328887685;0;0;0;0;0;0;0.0020040123349359;0;0;0;0;0;0.000271679364489545;0;0;0;0;0;0;0;0;0.00453201355981711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00210628253792155;0;0.000243862707136943;0;0;0;0;0;0;0.599758742966776;0;0;0;0;0;0;0;0.00428176933273055;0;0.0117728341545091;0;0;0;0;0;0;0;0;0;0.00113211876751286;0;0;0;0;0;0;0.00336848678029603;0;0;0;0;0;0.00608224910294779;0;0.00145962274568289;0;0;0;0;0.00676445579470025;0;0;0.00616830660111546;0;0.00489006954630743;0;0.0209355818257692;0;0;0
"WHSC1L1";0;0;0;0;0;0;0;0;0.00235316566787323;0;0;0;0;0;0;0.000937828366702632;0;0.00125781281603055;0;0.00159523255570616;0;0;8.34752043486083e-05;0.00134334688804805;0;0;0;0;0;0;0.000865136147622938;0;0;0;0.00121265288189128;0;0;0;0;0;0;0.00185601412850022;0;0;0;0.00110394325326138;0;0.000370339792495784;0;0.000478754730085436;0;0;0.00432855780444319;0;0.000755391822470931;0;0.00329878567295873;0;0;0;0.000786954545891167;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00260833162433605;0;0;0;0;0;0;0;0;0.597386381995595;0;0;0;0;0;0;0;0.0020843402051378;0;0.0105579730924042;0;0;0;0;0;0;0;0;0;0.00129128966539053;0.0016135735754663;0;0;0;0;0;0.000130008468308041;0;0;0;0;0;0;0;0.0013839915995077;0;0;0;0;0.000941410184081124;0.000971508252860313;0.0179416506183514;0;0;0;0;0;0;0;0
"PRDM16";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.03323494168122e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.39154236150538e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTX1";0;0;0.00148552758816105;0;0;0;0;0.00352152544130601;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0159386895879688;0;0;0;0;0.41390935663228;0;0;0;0;0;0;0;0;0.00996038877910668;0;0;0;0;0;0;0;0;0;0;0;0;0.0199096417753778;0;0;0;0;0;0.0188677187271553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0276688536527242;0;0;0.00289053270655083;0;0;0;0.0275615562855083;0;0.00414902630361472;0.104834026949977;0;0;0;0;0;0;0;0;0;0;0.0700316587689781;0.00373798709297921;0;0;0;0;3.89768477905303e-05;0;0;0;0;0;0;0.00141988296769665;0;0;0;0;0;0;0;0.0045228248088346;0;0;0;0.000105494554642416;0;0;0;0.00189011700805647;0;0;0.0108677489769235;0;0;0;0;0
"POU5F1";0;0;0;0;0;0;0;0;0;0;0;0;0.000222752422844384;0;0;0;0;0;0;0;0;0.00255095081034183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00145143722636605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0005801730477489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000279828735280733;0;0;0;0;0;0;0.00103498111879204;0;0;0;0;0;0;0;0;0.000333404447882097;0;0;0
"PPARG";0;0.00278551995524835;0.000635955881562215;0.00178458146987272;0.00160211940124544;0.00296415187656166;0.00190888169876347;0.00463355721045125;0.000400089226917057;0.00178360813958834;0.00294379438701412;0;0.00207343331552851;0;0.00395500381167237;0.00469158072374701;0;0.00188394296896144;0.00238888583406539;0;0.00246406688167151;0.0027084559439758;5.26781646609229e-05;0;0.00176445903671717;0;0.000791289711789753;0.00714927660344526;0.00192847727535599;0.00104176577295894;0.00584673703198674;0.00335902781648493;0;0.00572743932840146;0.00224194061620898;0.000650695697436022;0.000558186074365173;0.0016585643742527;0;0.00111367068644327;0.00444724920686262;0.000631049651964691;0.00429943994694374;0.000314309081733878;0;0.00017596853769565;0.0016913090308313;0.00210655109256507;0.00432395610010065;0.00289125589839359;0;0;0.0020887920906875;0;0.001644508075396;0.00160995564486982;0.00286121135018189;0;0.00401252056694737;0;0;0.000376752177889518;0.00106967240504035;0.00249397532883328;0.000585073468104383;0.00089571650371534;0.00248258189607153;0.0029739080891458;0.000525043118383776;0.00106021920499593;0.002323535524209;0.00612232343921219;0.00332217646660858;0.00202320557434906;0.00266600243272472;0;0.00152661844658367;0.000279033614868506;0.000985640179699789;0.000605743829682469;0.000533629409272655;0;0.00147695665113205;0.002073364803439;0.00114975584658938;0.00514610616779835;0.00139000058358003;0;0.00383970706966045;0.00367214752687181;0;0;0.000612712142232634;0.00546813379840189;0.000562339168769939;0.00145653316913863;0;0.00133941604858226;0.00508677272365797;0.00162956158757862;0;0;0.00628485180718456;0.00185700347862071;0.0034510113731293;0.00208728071189405;0.00169651478080903;0.00122279401836211;0.00369981766544277;0.000914792814119456;0;0;0.000922847852902904;0;0;0.000349015980267573;0;0.0029886598645352;0.0011879426822353;0.00351956380027642;0.0131274243040492;0.00540484497125723;0.00261548727065857;0.00109606529576785;0.00221474254935624;0;0;0;0.000608334675933364;0.00112207122415244;1.04815205380919e-05;0.0045703300821179;0.000312447393704793;0.00299797791978051
"AES";0;0;0;0;0;0;0;0.00657869786806718;0.00399644914585866;0;0;0;0.0059927074450496;0;0.00285035208083947;0;0;0;0;0;0;0.00215867767184707;0;0;0;0;0;0;0.00182152297980146;0.00434819804720918;0;0;0.00307046066127606;0;0;0.00116518559073295;0;0;0;0;0;0.00254228127746934;0;0.00179064225423115;0.00277926150077272;0;0.00335853399312622;0;0.00970044879476934;0;0;0;0;0;0;0;0.00019475753134228;0;0;0.00178877416727495;0;0;0;0.00342635568585456;0;0;0.000206203244562736;0.00261740177308956;0;0;0;0.00132319921767497;0;0;0.00115923436620885;0;0;0;0;0;0;0;0;0;0;0;0.00570594059370509;0;0;0;0;0.00596488881583315;0.00172110766533597;0;0;0.00141126634950283;0;0.00207584680363325;0;0;0;0;0;0.00110647950807954;0.00455477533123448;0;0.004911428037304;0;0.00344090915324426;0.00118093196776637;0.00195384596183083;0;0.000188041997648375;0;0;0.00372621296825594;0;0;0;0;0;0;0;0;0;0.00383083567893052;0;0;0.00341110058495577;0;0;0.00330890518993361;0.0041161183658322;0.00418046280706577
"POLR1E";0;0;0;0;0.0413413263968059;0.00612816675326114;0.00702316833797508;0;0.00344025336760826;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000879019735815909;0;0;0;0;0;0;0;0;0;0;0;0;0.0454267720684696;0.00653867123365199;0;0;0;0;0;0;0;0.0257904224545028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00677362710428608;0;0;0;0;0.000123617715196499;0.00280969306746665;0.00444940020466861;0;0;0;0;0.283521940572671;0;0;0;0.0217568234989721;0;0;0;0;0;0;0;0;0;0;0;0.0169260704415184;0.0153571773804607;0;0;0;0;0;0;0.0455387892515109;0;0.00086738766822696;0.146962857675231;0.017144164736048;0;0.207872937338834;0;0.0988240543673689;0;0;0.0430964952115189;0;0;0;0;0.00243090621111502;0;0;0;0;0;0.000200733064437028;0;0.0100051295780463;0;0;0;0;0;0;0;0;0.00422600870323183;0.034766269844196;0;0;0;0
"NFKBIE";0;0;0.00116792642300534;0.00106046713163671;0;0;0;0;0.000474159810308481;0;0.00108975433938663;0;0.000468835955605479;0.0036216079677437;0;0.000443486984730234;0;0;0;0;0.00102485750266275;0.00256290526482423;0;0;0.000528251328302471;0.000170088549150788;0;0.00139238450651988;0;0;0;0.00107753732743754;0;0.00140249087404128;0;8.99993927688111e-05;0;0.000750633967406798;0.003582302762836;0;0.00544552364136804;0.000670535607802447;0.000471670591009658;0;0;2.19995868041572e-05;0;0;0.000534054449003938;0.000459874289400947;0;0.000134530542361862;0.00136503597534429;0;0;0;0.00164180828285107;0;0.000391809468061531;0;0.000420841757787145;0;0;0;0.000924415304746942;0;0;0;0.000142215366398329;0;0;0;0;0.000158570669788413;0;0.00050169183871805;0;0.000357166385307781;0;0;0;0;0.000158392745529424;0;0.000370068777639759;0;0;0;0;0.00114356855513957;0;0.000579294246631032;0;0;0;0.00071203128089248;0.00157137666004888;0.000500812071929451;0;0.000115655438480213;0;0;0.00203551511494847;0.000430182963432951;0.00332640489737769;0.00138067147732745;0;0.000216375178993763;0;0;0.00224358415772882;0;0;0;0.000398842666219483;0.00066641150805779;1.1714486636205e-05;0;0;0;0;0.00129063614766679;0.000919898366072998;0.000477313861479968;0.000315353005400211;0;0;0;0;0;0;0.000298821419878905;0.000994908259868931;0.00121630206927966
"ZNF689";0;0;0;0;0;0.00147312850343529;0;0;0;0;0;0;0;0;0;0;0;0.000537675808117275;0;0;0;0;0;0.000538556723105754;0;0;0;0;0;0;0;0;0;0.00293494980940083;0;0.000828629668787438;0;0.00193231297502907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00114752215474789;0;0;0.000559384451741017;0;0.000648738528488557;0;0;0;0;0;0;0.00491756969613598;0;0;0;0;0;0;0;0;0;0;0.00194860012844673;0.000558642879511271;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000415928832250936;3.42297692295774e-05;0.000623875146147412;0;0;0;0.0011444621589797;0;0;0;0;0;0;0;0;0;0;0;4.53540090180668e-05;0;0;0;0;0;0;0;0.00221283251326785;0;0;0;0;0;0.00114551123474192;0;0;0;0.00101885981633673;0;0
