 TCGA-4Z-AA7R-01, TCGA-BL-A3JM-01, TCGA-BT-A0S7-01, TCGA-BT-A2LA-01, TCGA-C4-A0EZ-01, TCGA-DK-AA6W-01, TCGA-FJ-A871-01, TCGA-G2-A2EL-01, TCGA-GD-A3OS-01, TCGA-GV-A3JZ-01, TCGA-K4-A3WV-01, TCGA-XF-A9ST-01, TCGA-XF-A9T2-01, TCGA-XF-AAMG-01, TCGA-XF-AAMH-01, TCGA-XF-AAN7-01, TCGA-YC-A9TC-01, TCGA-ZF-AA4R-01
AOX1,0.007169107200799953,0.008147516324574057,0.008147535901899684,0.007812550242477265,0.00814752568904378,0.008147501699136495,0.008148795073358304,0.008083094554937584,0.0071765820892457245,0.008155420334134245,0.00833971444734828,0.007623334404652595,0.00815146418642331,0.008144799369761807,0.00814747803070675,0.008004819592090314,0.008066707863077631,0.008184129291147117
BDKRB1,0.005935071955614536,0.008044979978159254,0.011921371108110998,0.013019211408728542,0.007413664542396204,0.002660017112293927,0.012402910577341629,0.004766774274410468,0.010141983548094381,0.02256807806927676,0.002546795516725229,0.003803817092809993,0.010536375092708274,0.008857171566525723,0.028299592629244037,0.008183186274775546,0.012137525802493287,0.005969087667923024
ZNF223_TF,0.007965200927718989,0.008146830153995678,0.00814750637256528,0.008117808809984991,0.008151671660037052,0.00814750169810631,0.008341929270960531,0.007499657641429276,0.008147166558563828,0.008147502479336368,0.008148066247420604,0.008147501697984236,0.008147387687153161,0.008123613424958378,0.007841800994192578,0.008149529377864506,0.007739746257372639,0.008039134545800453
C10orf128,0.005061431477441702,0.007379606701257713,0.010868038093093403,0.014092809128817638,0.007735460548885703,0.005948300590784111,0.0034218581205856936,0.009223827426219867,0.014409502936988677,0.0073304940098527765,0.0027414052713541394,0.0039861547944906135,0.009193692143847566,0.006242974925653606,0.048801405565267346,0.007562259530402493,0.009945860422751581,0.00487348237062833
MAN2C1,0.014878465203294828,0.003615959221577253,0.009071543311000015,0.008286092407787743,0.008170326200480813,0.004413572330860764,0.009052503085056793,0.0031272902009665563,0.0037307060765654873,0.0037047591491875163,0.0028508441199893136,0.0071800086392412085,0.01717827725338432,0.0034165627000327936,0.006508482535759924,0.008119760829778454,0.004264305574689645,0.0037138262396076613
TAS2R5,0.003787864394022399,0.006795383937033008,0.01889825619623926,0.004394533523691394,0.0038464047100447325,0.004336709125184544,0.0055316524019533644,0.006404059566328917,0.008942390962589532,0.010242230631863488,0.007908232798471039,0.0029348327865643233,0.013254826395281397,0.01043803864490827,0.005343846015425128,0.0045691278007887045,0.015648736548974387,0.004197874153307192
PTGIR,0.008101148689638413,0.008147521909377686,0.008147331726531636,0.008158741052101107,0.00814749364892164,0.00814750330890565,0.008149671471986662,0.007918843473591623,0.007797519812266983,0.008173577138401658,0.008055704239247905,0.007176129842440592,0.008135925352985941,0.00814882743955272,0.008151831751898087,0.00814759543205481,0.008206746070812248,0.00845496824313316
USP49,0.0074930562889024156,0.008076837747893978,0.008168277536807092,0.008146249711015133,0.008202766874869675,0.007505083941922476,0.006717737161664407,0.006951149961159135,0.00814769908356203,0.008156277003555808,0.008161435737526458,0.00817411801395484,0.008134996958871236,0.007849920611909483,0.005602897949874504,0.00814750162204974,0.006454286241230524,0.0081475007521145
PTGIS,0.003922451827639779,0.008078420654869477,0.007809333896220903,0.006114940921753108,0.008148330120226276,0.008152122540054051,0.005450830367950775,0.002929665649805992,0.005479923191011435,0.008097615368425955,0.015114587284580738,0.004014429293902022,0.0073427585409901654,0.008172251664939813,0.0081474106541488,0.00828890592138477,0.005351934435985426,0.0069067194567670005
MARS2,0.008304495349667384,0.00802648162133557,0.0019003414155668416,0.008737213509964757,0.007281477182385207,0.0012265338721032702,0.004619303971837968,0.0023796094663079193,0.0015510368751591296,0.013074164872310797,0.006155587111868958,0.0011690796601819045,0.008753647843085122,0.009324801009331255,9.192839535846055E-4,0.00392664185597105,0.0027182152055804047,0.005626238067411031
CKAP2,0.009349339137066325,0.005475681320003951,0.008378730151559512,0.008156299307804957,0.008146036650887239,0.013462982229159128,0.004302584571951037,0.0035492430244737573,0.005926824646717994,0.008276780394086606,0.007992939678579595,0.007511439778893017,0.006440969784802508,0.011121248918679058,0.002257756129337236,0.006371778181760078,0.00887513692554339,0.00810253590576134
URB2,0.008166780113348282,0.0059420772928806855,0.006974577642677663,0.008401249472967385,0.003925475391268327,0.0037674292997346955,0.008238679130694837,0.00699603380047658,0.00832157907106902,0.007964463211876105,0.0058152721078331415,0.003343618603269365,0.009128541022858143,0.008520214674317982,0.002566899613859239,0.006213549078440037,0.008006884920795881,0.005363985241633145
ABCC9,0.008145149070053034,0.008147551560221608,0.008147526632247666,0.008136789271688788,0.008147499241138216,0.008147503925493127,0.008147592385040283,0.008529366988397026,0.009217317292279007,0.008144101613750827,0.00804605478777077,0.006574757404783047,0.008130996749042208,0.008149229633663532,0.008137417415962266,0.008148376222495812,0.008091880573457617,0.008187135522653002
PHF6_TF,0.005330160150514953,0.00842474943061693,0.005959305470602158,0.008594016464870728,0.007463735966248877,0.006062229431071558,0.004436445301394032,0.004664132338608441,0.008065733736938578,0.006846989277195353,0.00425395312292438,0.004717632974445387,0.008156203800223374,0.008257797004594865,0.0026730543949440356,0.004598942131672383,0.0064309923755895915,0.00670359666281315
TGFBR3,0.010124552508412104,0.011972066141072928,0.007592577396826731,0.009019054670264969,0.021021481974497318,0.010989521755911082,0.0033091503461161837,0.009256367834898617,0.016243653975011547,0.008778226735803557,0.00911143185708626,0.007909277414381839,0.004847201429440208,0.006848091729491408,0.008454489424580224,0.005442902467521894,0.003801752199615241,0.006109450956169699
AGAP6,0.00872561686258192,0.007246371871455103,0.0026030724937093942,0.009014322817685903,0.002886749621747632,0.004997023001138138,0.0050435105974433615,0.008323508640470595,0.02208799356244237,0.008969650451171816,0.00519568940265966,0.00759191840999799,0.018147610419090927,0.009582045387457678,0.002973770098209745,0.003442554331657026,0.008413167872503166,0.009468992476265762
AGAP5,0.011370076583789785,0.007025374653001452,0.0036359857484416355,0.009222768014647059,0.003119803196853358,0.003319537036521721,0.007041857587926571,0.004789717263614898,0.006451081875537826,0.007630159201186866,0.008572918055494403,0.011120686299151554,0.008799168932155587,0.012437455179394008,0.0035926332471758102,0.006401158406620506,0.008226163624221357,0.006806720633784469
ITGB1BP2,0.011485486315183757,0.0062957686664883395,0.006481790301524185,0.01446513105016843,0.0031576531632489437,0.006295069767492814,0.006429748679846385,0.006189784868231684,0.00895994802752671,0.008816282037471592,0.003015960600451942,0.002790246875403933,0.008673195208890712,0.004544537933382624,0.004699056134403385,0.010065041271475745,0.016206702702773083,0.006745192016292445
FAM60A,0.005808060547670469,0.007916004765970961,0.009595245960962229,0.007717515477713314,0.008833997899056556,0.008597511446575496,0.003238709049906386,0.005239159616787985,0.0031000713373844934,0.0074629886111013104,0.005976522414700624,0.008001582492524244,0.0088813659525242,0.008347871912101842,0.007599207522578375,0.0064796689437211985,0.008335587900386106,0.008114337690690985
B4GALT5,0.009622434917390253,0.004141289173526671,0.0024454733904218976,0.008150277774926202,0.008651491122576984,0.010630649717958166,0.006428593937006403,0.007253397857503829,0.00935003072376536,0.010523710245766621,0.008352757947012228,0.007733712632146698,0.00684588738547171,0.005035889381594617,0.003912764011482181,0.01331661407449053,0.0790860966434266,0.010648361796271707
HCN3,0.004009691349962405,0.005429581082588239,0.010151105526154898,0.006266377465360888,0.0030971579842661444,0.008188456862700774,0.0035638612008879692,0.005217758648694678,0.005597274443315279,0.0050594984219944515,0.010136894966181262,0.008532984407318315,0.0050361258687046115,0.006439931211486736,0.0079063174360047,0.005291737370865711,0.0078055592601926575,0.011016984658468459
USP14,0.006145129347291448,0.009706859787238831,0.00115687727780428,0.005048561767170852,0.0013456552294352781,0.006667313656265825,0.011062894172029596,0.0027863566234616857,0.007817522143162966,0.005579917380457486,0.023367531399349422,7.65822411048492E-4,0.0031108636942295377,0.010715033485343183,0.0011860216007410036,0.004634291918636948,0.013103528550926198,0.003869330101013061
DMAP1_TF,0.005888356955724598,0.008005266043069531,0.0032152055509137014,0.008137642516240955,0.0033431806244137766,0.008160809393357995,0.006161914536796757,0.005154498358252014,0.008557522937887307,0.003479864643539924,0.008147983963531688,0.006843506313205905,0.00920564475788592,0.008129618012794495,0.002596452543397623,0.008140637890278055,0.006526936280782445,0.006067642714783591
USP12,0.003684854134520147,0.0023267564634422287,0.004937484932015951,0.006671249165211911,0.006733051238830128,0.0018224263432598943,0.005552249714915317,8.468643184635529E-4,0.004724150629062547,0.007486213759117241,0.004832728315669793,0.012636779050672033,0.005416130049146407,0.0064856940210064355,2.3376114409730549E-4,0.009920462368622457,0.0054095822985713755,0.0033769708861077557
MOSPD2,0.00802842859398753,0.008358550438040636,0.008417649950479722,0.008153324219684977,0.007596434534897033,0.00811108691705777,0.006697014783711954,0.0056950742795147885,0.008148122856855573,0.008147565514982493,0.008147348723284376,0.008147317838810259,0.007759972978472175,0.008141264745401834,0.0028329561428534745,0.008077303948354814,0.005531071477625999,0.0075866186251881025
USP18,0.007431682406773438,0.004388490493560136,0.004075285349684634,0.008084520648293514,0.005566696985324366,0.00917149943427623,0.0072959567432668,0.0026081741487277974,0.006140092424942395,0.007186767916556691,0.0055903177949588306,0.004408411154792014,0.007223377386316495,0.009002171437389317,0.007949299552607073,0.0052231335141772455,0.00475479483300726,0.009867926867622698
ERBB3,0.006577885188030022,0.010948645622764834,0.013222173633572896,0.0052307076070631595,0.00483509500906572,0.01388210905944946,0.007919094642735599,0.00919895695314829,0.005886058688992887,0.006796513119689165,0.007142468486857873,0.014303906554199844,0.009031235868923137,0.005105985587297841,0.012553981235907867,0.011716248457641588,0.00536480761265382,0.008207311161407948
PRRG2,0.005881198431298873,0.007362580979714967,0.008191048071365115,0.007155913963024284,0.012219980685679626,0.004737077735382198,0.0040354185521501214,0.009985526661886703,0.003707142355612951,0.006124889507129108,0.005719981135265719,0.00814761674542013,0.007234718305265604,0.010429421420331677,0.003053648665489261,0.0034295773852190815,0.006386758413700608,0.008154926849288391
S1PR1,0.008131279152985853,0.008148356506434336,0.008144173691196032,0.007967507817707909,0.008147615331345039,0.008138687183594406,0.008147454146621819,0.007940367800531997,0.008147781654658279,0.008154195601823788,0.00940795436458173,0.0071782806590121135,0.00813761743033252,0.008057270956153925,0.00807623577756089,0.007934726260525556,0.00809729952777225,0.008150134921382108
LRIG1,0.0041393785678989796,0.006217353333823873,0.004416446618945299,0.006018399985088407,0.026869839229360756,0.005669510279697394,0.008451573287521082,0.010212558986949116,0.0076060870970155675,0.01036119861018686,0.02157798137310256,0.0028343973444495863,0.01056115041371001,0.006658393721184273,0.005331672510672982,0.012917724697580754,0.005762017589763969,0.003796992092442666
NCAM1,0.005607127570110178,0.00875860866996489,0.007063494462810878,0.008128742945789524,0.008145441486980272,0.008146139012335815,0.00815142104622033,0.007066457852900241,0.0061099470714736925,0.008186272138574754,0.008466338336452958,0.008092918979555152,0.00837130826465353,0.008097376439175102,0.008147573754085667,0.007147441184267102,0.015401592639914566,0.008158207756785267
LRIG2,0.008151079120350036,0.008288693589808093,0.008425616586637482,0.008163866554853861,0.008133163328622251,0.005882875697221506,0.006399990068795211,0.0067303482558875236,0.008147477888909673,0.008146959237590371,0.008147482220116575,0.010384341776331012,0.008078911327915059,0.007801885367625665,0.004410655025724694,0.008147933436814078,0.007350818622063969,0.008147506965907141
S1PR2,0.005981613903199662,0.008341421258400272,0.014547117243493054,0.005273903571801487,0.0027539041734165053,0.008152151171687222,0.0042824695360714595,0.003397865261153699,0.004837470407856372,0.008156265161134867,0.00451099114604968,0.02839850463778361,0.014328556361692987,0.010071671950154227,0.008152206898911137,0.00778859953137202,0.0035065903042904643,0.011398486581350073
S1PR4,0.006214481686418439,0.007999677033033668,0.008144098918542139,0.008147251638702823,0.008147485162777447,0.00815257347772215,0.00815071898508887,0.007723984420985885,0.007449691440722292,0.008147536905180254,0.00794590554941987,0.006148432649446655,0.008149514600405812,0.00814849604979647,0.008739568230168006,0.008140286338508405,0.008148367481690252,0.00815331531237802
NEGR1,0.007864464687049828,0.00814749483658802,0.00814746539397968,0.008127754159640965,0.008147311164631374,0.008147847307632662,0.00814763078702252,0.008209658766338663,0.008224412019822533,0.008151761156551975,0.00819388895226133,0.006417520212666435,0.008149981862937531,0.008143252154110265,0.008147147180146893,0.008147531321553273,0.008354839558121259,0.00793194137708987
LGI4,0.0063364423215060495,0.007458070741924329,0.0050388146060594465,0.006498736402233571,0.022347192610563383,0.008033232653758361,0.003911642127175633,0.005785398794641872,0.020547622555134842,0.011893646274834715,0.003645239476496289,0.002860582057985318,0.0059049821543580875,0.0032889370183000225,0.009028157216471742,0.010111461507623041,0.003381102352611363,0.013354766671279392
ZNF182,0.0040193140080779345,0.008117585440709594,0.0039377359263572,0.008171027511913287,0.0026832076412864753,0.008147501698317265,0.005382872271722349,0.004915694162196199,0.008174518823215238,0.008156519490269916,0.008184262345070033,0.008147501697984236,0.008163598531271592,0.008812750732346507,0.0039125695776098994,0.00815487069042234,0.008362011769020454,0.00862849339055392
LGI2,0.007665205397657291,0.008147463235606644,0.008146834360580836,0.008042434435578814,0.008147158918187507,0.008147426143549602,0.008147480824176904,0.008132943667484202,0.008308209828561886,0.008142338059307417,0.007777920469573993,0.0066019085582368795,0.008147575395954018,0.008144696878939097,0.00814880390343814,0.008146020342058271,0.008272970453446469,0.008210297104612024
