gene ; activator ; inhibitor
NPTX2 ; NOTCH4 BCL6B LDB2 ; 
ARPC1B ; SPI1 ; 
ATP5J2 ; NME2 ; 
GAL3ST4 ; MAFB SPI1 ; 
GPC2 ; ZSCAN2 ; 
PVRIG ; FAIM3 SLA2 ZBTB32 TBX21 SNAI3 STAT4 SPI1 EOMES POU2AF1 CIITA SP140 IRF8 TFEC IRF4 HCLS1 ; 
PILRA ; MNDA SLA2 TBX21 STAT4 MAFB VENTX SPI1 CIITA IRF8 TFEC FLI1 IRF4 ; 
PCOLCE ; AEBP1 HIC1 TWIST2 MEIS3 LEF1 TWIST1 TGFB1I1 ZNF469 CREB3L1 PRRX2 BCL6B NFATC4 MEOX2 KLF2 PRRX1 TCF21 EBF1 LDB2 NAP1L3 LZTS1 NDN ZNF423 ; 
TRIM56 ; RREB1 CLOCK NCOA2 REST ZNF641 ; TCEB2
LRRC17 ; PRRX1 ; 
PUS7 ; TFAP4 POLR1B ; 
PIK3CG ; MNDA SLA2 STAT4 SPI1 EOMES CIITA SP140 IRF8 TFEC FLI1 CREBL2 IRF4 HCLS1 ; 
DOCK4 ; TCF4 ; 
TMEM168 ; ZNF436 ; 
CAV1 ; PTRF ; 
WNT2 ; AEBP1 CREB3L1 ; 
CTTNBP2 ; TBX2 ; 
CALU ; PRRX1 ; 
CCDC136 ; SMARCD3 ; 
FLNC ; CSDC2 GATA6 HIF3A PRDM6 HLF AFF3 TBX4 TBX5 LMO3 HAND2 MYOCD ; 
TNPO3 ; GTF2H3 RCOR1 BRIP1 RBL1 GTF3C4 ASCC3 ZNF281 BARD1 BRCA2 POLR1A ATF7IP POLR1B NR2C2 RREB1 ZNF623 CLOCK ATF2 ZNF236 SHPRH GTF2A1 ADNP NCOA2 REST ZNF641 ASH1L APC ; EDF1 ZNF688
UBE2H ; RREB1 ; 
KLHDC10 ; GTF2H3 BRIP1 GTF3C4 BARD1 BRCA2 POLR1A BDP1 NR2C2 RREB1 ZNF623 CLOCK ATF2 ZNF236 TAF1L SHPRH GTF2A1 ETV3 ADNP NCOA2 REST ZNF641 APC ; ZNF688
CALD1 ; AEBP1 PTRF CSDC2 TGFB1I1 ZNF469 GLIS3 MITF PRRX1 TSHZ3 GLI2 ZFPM2 TBX5 HAND2 RUNX1T1 ; 
TMEM140 ; SLA2 IRF1 TBX21 ZNFX1 STAT4 SPI1 TRIM22 CIITA TFEC ; 
CREB3L2 ; SMARCA2 ; 
ZC3HAV1L ; POLR1A ZNF623 CLOCK GTF2A1 REST APC ; 
TTC26 ; DNMT1 ; 
TBXAS1 ; MNDA NR1H3 STAT4 VENTX SPI1 CIITA IRF8 TFEC FLI1 IRF4 HCLS1 ; 
PARP12 ; TRIM21 SP110 ETV7 IRF9 IRF1 STAT1 ; 
JHDM1D ; RREB1 ; 
DENND2A ; EBF1 EBF3 ZNF423 RUNX1T1 ; 
ZYX ; BIN1 PTRF TGFB1I1 ; ZNF443
EPHA1 ; OVOL1 GRHL1 TFAP2A KLF5 RARG HES2 ZDHHC13 ; PGBD1
FAM115A ; BARD1 BDP1 CLOCK ATF2 NCOR1 TAF1L SHPRH GTF2A1 ETV3 NCOA2 REST ZNF641 APC ; 
ARHGEF5 ; BARX2 SOX15 ; 
ATP6V0E2 ;  ; SOX7
RARRES2 ; AEBP1 VENTX PRRX2 MEOX2 KLF2 PRRX1 TCF21 HAND2 NDN ; 
GIMAP8 ; SPI1 NR5A2 IRF8 TFEC FLI1 CREBL2 IRF4 MEF2C HCLS1 KLF2 EBF1 EBF3 ; 
GIMAP7 ; MNDA NR1H3 SLA2 ZBTB32 TBX21 SNAI3 SPI1 POU2F2 CIITA SP140 IRF8 TFEC FLI1 CREBL2 IRF4 MEF2C HCLS1 ; 
GIMAP4 ; MNDA LYL1 NR1H3 STAT5A SLA2 TBX21 SNAI3 STAT4 SPI1 CIITA SP140 IRF8 TFEC FLI1 IRF4 MEF2C HCLS1 ; 
GIMAP6 ; MNDA NR1H3 SNAI3 SPI1 POU2F2 CIITA NR5A2 SP140 IRF8 TFEC FLI1 CREBL2 IRF4 MEF2C HCLS1 ERG ZNF671 EBF1 NR4A3 ZNF366 EBF3 ; 
GIMAP2 ; SLA2 TBX21 STAT4 SPI1 EOMES CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
GIMAP1 ; MNDA LYL1 NR1H3 SLA2 TBX21 SNAI3 STAT4 VENTX SPI1 BIN1 CIITA SP140 IRF8 TFEC FLI1 IRF4 MEF2C HCLS1 ; 
GIMAP5 ; MNDA NR1H3 STAT5A SLA2 ZBTB32 TBX21 SNAI3 STAT4 VENTX SPI1 CIITA SP140 IRF8 TFEC FLI1 IRF4 MEF2C HCLS1 ; 
TMEM176B ; MNDA NR1H3 SNAI3 MAFB VENTX SPI1 CIITA IRF8 TFEC FLI1 IRF4 ; 
TMEM176A ; MNDA NR1H3 SNAI3 MAFB VENTX SPI1 IRF8 TFEC ; 
KCNH2 ; TBX4 TBX5 MEIS1 SMARCD3 HAND2 MYOCD RUNX1T1 ; 
NOS3 ; HEYL NOTCH4 BCL6B MEF2C KLF2 EBF1 LDB2 FHL5 LZTS1 ; 
WDR86 ; AEBP1 MEIS3 ; 
XRCC2 ; FOXM1 TRIP13 ESPL1 TIMELESS WDHD1 MCM4 BRCA1 DNMT1 MCM8 BRIP1 RBL1 TTF2 BRCA2 POLR1A POLR1B GTF2A1 ; 
PTPRN2 ; MEF2C KLF2 AFF3 EBF1 ; 
NCAPG2 ; MCM6 TIMELESS DEK WDHD1 MCM2 MCM4 KNTC1 DNMT1 E2F7 MCM8 BRIP1 RBL1 WHSC1 TFDP1 ; 
ANGPT2 ; HEYL NOTCH4 ; 
MFHAS1 ; GTF2H3 TFDP1 CLOCK ; 
TNKS ; TCF12 ZNF507 ATF2 TSHZ1 NCOR1 TAF1 WHSC1L1 BCOR ZNF292 ZNF430 TAF1L SHPRH ADNP ZNF397 REST EPC1 JMY ASH1L ZKSCAN1 MKL2 ZNF136 ; NME2
TDH ; TBX3 ; 
CTSB ; MNDA SPI1 ; 
DLC1 ; NOTCH4 BCL6B MEF2C KLF2 EBF1 LDB2 EBF3 TBX2 ; 
TUSC3 ; TBX3 ; 
MSR1 ; MNDA SLA2 STAT4 VENTX SPI1 CIITA IRF8 TFEC FLI1 CREBL2 ; 
MTUS1 ;  ; RUVBL1
ASAH1 ;  ; PTTG1 RUVBL1
DOK2 ; MNDA SLA2 IRF1 ZBTB32 TBX21 RUNX3 STAT4 STAT1 FOXP3 SPI1 CIITA SP140 IRF8 TFEC FLI1 IRF4 ; 
BMP1 ; PTRF ; 
PHYHIP ; HAND2 ; 
PDLIM2 ; AEBP1 PRRX2 ; 
LOXL2 ; ZNF469 ; 
ENTPD4 ; ZKSCAN1 ; 
ADAMDEC1 ; SLA2 TBX21 RUNX3 SPI1 CIITA IRF8 TFEC IRF4 ; 
KCTD9 ; NAB1 ; 
CDCA2 ; FOXM1 PTTG1 MYBL2 ESPL1 EZH2 TIMELESS HMGB2 WDHD1 MCM4 BRCA1 DNMT1 E2F7 WHSC1 ; PBXIP1
PNMA2 ; NDN ; 
DPYSL2 ; GATA6 FLI1 BCL6B MEF2C KLF2 TSHZ3 EBF1 LZTS1 TCF4 EBF3 RUNX1T1 ; 
ESCO2 ; FOXM1 TRIP13 ESPL1 ANKRD32 TIMELESS WDHD1 MCM2 MCM4 BRCA1 KNTC1 DNMT1 E2F7 MCM8 BRIP1 TTF2 WHSC1 BRCA2 ; PBXIP1
PBK ; FOXM1 PTTG1 ESPL1 TIMELESS HMGB2 RUVBL1 BRCA1 DNMT1 E2F7 WHSC1 ; 
SCARA5 ; MEOX1 ; 
RBPMS ; TLE2 CBX7 FOXF1 MEIS1 HAND2 MYOCD NR3C2 ; 
WRN ; BDP1 SHPRH ASH1L ; 
RNF122 ; TCF4 ; 
GPR124 ; HIC1 SOX17 MEIS3 CSDC2 TGFB1I1 HEYL KLF9 BCL6B ETV1 MEF2C MEOX2 KLF2 MEOX1 PRDM6 GLI1 NR2F1 TCF21 FOXF1 AFF3 TSHZ3 EBF1 LDB2 GLI2 ZFPM2 FHL5 TBX5 NAP1L3 PKNOX2 PEG3 LZTS1 HAND2 SOX5 NDN TCF4 MYOCD EBF3 ZNF423 RUNX1T1 ; 
BAG4 ; GTF3C4 ASCC3 BARD1 BBX RREB1 CLOCK ATF2 GTF2A1 NCOA2 REST APC ; 
PPAPDC1B ; TBX3 ; 
FGFR1 ; MSX1 TWIST2 TGFB1I1 PRRX2 BCL6B NFATC4 PRDM16 MEF2C MEOX2 KLF2 APBB1 PRDM6 GLI1 NR2F1 POU6F1 TCF21 FOXF1 AFF3 TSHZ3 EBF1 LDB2 GLI2 TBX5 NAP1L3 PKNOX2 LZTS1 HAND2 SOX5 TCF4 MYOCD EBF3 ANKRD53 ZNF423 RUNX1T1 ; 
HTRA4 ; SPI1 ; 
IDO1 ; PML ETV7 SLA2 IRF1 GFI1 RUNX3 STAT1 CIITA SP140 ; 
SFRP1 ; PRDM6 TBX5 ; 
GINS4 ; MCM2 BRCA1 DNMT1 MCM8 BRCA2 ; 
SGK196 ; GTF2H3 GTF3C4 BARD1 BDP1 ZNF623 CLOCK GTF2A1 REST APC ; 
PRKDC ; MCM4 GTF2H3 DNMT1 BRIP1 RBL1 GTF3C4 BARD1 POLR1A TFDP1 POLR1B ZNF623 CLOCK GTF2A1 ; 
PCMTD1 ;  ; RUVBL1
LYN ; IRF1 ; 
FAM110B ; MSX1 MEF2C APBB1 LDB2 NAP1L3 SMARCD3 PKNOX2 ANKRD53 ZDHHC15 RUNX1T1 ; 
UBXN2B ; ADNP NCOA2 ; 
GGH ; DNMT1 ; 
BHLHE22 ; LDB2 EBF3 RUNX1T1 ; 
CSPP1 ; SHPRH ; 
PREX2 ; NOTCH4 BCL6B MEF2C KLF2 TCF21 FOXF1 LDB2 FHL5 ; 
SULF1 ; AEBP1 ZNF469 ETV1 PRRX1 ; 
EYA1 ; TSHZ3 TBX5 RUNX1T1 ; 
LY96 ; LYL1 VENTX SPI1 IRF8 TFEC FLI1 HCLS1 ; 
ZFHX4 ; TRPS1 ZFPM2 ; 
PKIA ; TBX3 ; 
IL7 ; TRIM22 ; 
ZNF704 ; RUNX1T1 ; DRAP1
CHMP4C ; ELF3 KLF5 GRHL3 ZDHHC13 ; 
CPNE3 ; REL SHPRH GTF2A1 ZKSCAN1 ; 
NECAB1 ; APBB1 ; 
FAM92A1 ;  ; CEBPA
RBM12B ; ZNF641 ; 
GEM ; GATA6 KLF9 NR4A1 MEF2C MEOX2 KLF2 HLF TCF21 FOXF1 AFF3 EBF1 NR4A3 LDB2 TSC22D3 LMO3 SOX5 TCF4 MYOCD EBF3 NR3C2 RUNX1T1 ; 
CCNE2 ; TCF19 EZH2 MCM6 TIMELESS WDHD1 MCM2 MCM4 KNTC1 DNMT1 E2F7 BRIP1 WHSC1 TFDP1 ; 
SDC2 ; MITF TSHZ3 ; 
POP1 ; RUVBL1 ; 
NIPAL2 ; CLOCK GTF2A1 REST ASH1L APC ; 
VPS13B ; ATF2 JMJD1C SHPRH GTF2A1 NCOA2 REST ZNF641 EPC1 ASH1L ZKSCAN1 MKL2 APC ; POLR2I
SNX31 ; ZNF436 ; 
GRHL2 ; TRIM29 IRF6 TFAP2C OVOL2 EHF OVOL1 GRHL1 ZNF165 ELF3 CASZ1 KLF5 OTX1 FOXQ1 ; MCM7 POLR1E LYL1 RUVBL1 GTF3A ASB1 PGBD1 SPI1 BIN1 HOXB9 PDLIM4 MCM6 FLI1
UBR5 ; BDP1 NR2C2 RREB1 CLOCK ATF2 BTAF1 ZBTB43 SHPRH GTF2A1 NCOA2 REST ZNF641 ASH1L ZKSCAN1 APC ; 
FZD6 ; ASCC3 ZBTB43 ; 
CTHRC1 ; AEBP1 ZNF469 CREB3L1 PRRX1 ; 
RAD21 ; DNMT1 ; 
MAL2 ; EHF OVOL1 FOXA1 GRHL1 ZNF165 ELF3 CASZ1 KLF5 CRABP2 ZBTB7B NR2F6 HES1 TBX6 GRHL3 ZFP62 ZDHHC13 ZNF440 ; HMGA2 SPI1 FLI1
ENPP2 ; SOX17 IRF8 TFEC FLI1 CREBL2 BCL6B IRF4 MEF2C HCLS1 KLF2 EBF1 LDB2 EBF3 ; 
TAF2 ; GTF2H3 RBL1 BARD1 BRCA2 BDP1 ZNF131 RREB1 CLOCK ATF2 BTAF1 ZBTB43 JMJD1C TAF1L SHPRH GTF2A1 ETV3 ADNP NCOA2 REST ZNF641 ASH1L APC ; ZNF688
DSCC1 ; RAD51 FOXM1 TRIP13 MYBL2 E2F1 MCM7 MCM6 SUV39H2 TIMELESS RUVBL1 MCM2 BRCA1 DNMT1 ; 
COL14A1 ; HIC1 SOX17 CSDC2 KLF9 PGR MEF2C MEOX2 KLF2 NR2F1 TCF21 FOXF1 AFF3 EBF1 NR4A3 LDB2 GLI2 ZBTB16 FHL5 TBX5 NAP1L3 PKNOX2 PEG3 LZTS1 LMO3 HAND2 SOX5 MYOCD EBF3 ZDHHC15 NR3C2 ZNF423 RUNX1T1 ; 
MTBP ; WDHD1 MCM2 BRCA1 DNMT1 MCM8 BRCA2 ; 
SNTB1 ; MEF2C LDB2 RORA ; 
ATAD2 ; ZNF367 MCM6 TIMELESS DEK HMGB2 WDHD1 MCM2 MCM4 BRCA1 KNTC1 DNMT1 E2F7 MCM8 BRIP1 RBL1 WHSC1 BRCA2 TFDP1 ; 
FAM91A1 ; BACH1 ; 
NDUFB9 ; NME2 ; 
TRIB1 ; FOSB ; 
POU5F1B ; POU5F1 ; 
GSDMC ;  ; TBX2
EFR3A ; ASCC3 ELK3 APC ; ZNF444
SLA ; MNDA STAT5A SLA2 TBX21 SNAI3 RUNX3 STAT4 VENTX STAT1 FOXP3 SPI1 EOMES POU2F2 CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
WISP1 ; AEBP1 ZNF469 CREB3L1 PRRX1 ; 
DENND3 ; SNAI3 RUNX3 STAT4 SPI1 IRF8 TFEC HCLS1 ; 
PTP4A3 ; BCL6B ; 
PSCA ; PPARG ; 
GPIHBP1 ; SOX17 NOTCH4 MEF2C KLF2 TCF21 AFF3 EBF1 LDB2 FHL5 LZTS1 LMO3 KLF15 EBF3 ; 
RHPN1 ; AES ; 
GSDMD ; SLA2 IRF1 CIITA ; 
EEF1D ; NME2 ; REST ZKSCAN1 MKL2
PYCRL ; RUVBL1 ; 
FAM83H ; KLF5 RARG ; APBB1 EBF3
PARP10 ; SP110 ETV7 IRF1 ZNFX1 CIITA STAT2 ; 
EXOSC4 ; ZNF593 NME2 PPAN DRAP1 TFPT ; NR2C2 ZNF292 ZKSCAN1 MKL2
RECQL4 ; XRCC3 RUVBL1 WHSC1 ; 
RPL8 ; NME2 ; 
VPS28 ;  ; GTF2H3
DOCK8 ; CREBL2 ; 
JAK2 ; IRF1 STAT1 TRIM22 CIITA TFEC ; 
CD274 ; IRF1 STAT1 ; 
PDCD1LG2 ; MNDA SLA2 IRF1 TBX21 STAT4 STAT1 SPI1 PTRF CIITA SP140 TFEC ; 
KIAA1432 ; MEF2A ELK3 BACH1 APC ; 
KIAA2026 ; BDP1 NR2C2 RREB1 ZNF81 ZNF121 TAF1 BTAF1 ZNF41 ZBTB43 ZNF292 RBL2 ELF1 ZNF236 PHF8 TAF1L REL SHPRH GTF2A1 ETV3 ZNF587 NCOA2 REST ASH1L ZKSCAN1 MKL2 APC ZNF136 ; POLR2I DRAP1 GTF3A
PTPRD ; PRRX2 ETV1 MEOX2 PRRX1 LDB2 ZFPM2 NAP1L3 TCF4 RUNX1T1 ; 
MPDZ ; RUNX1T1 ; 
TTC39B ; IFI16 SOX7 ; 
BNC2 ; AEBP1 HIC1 CSDC2 TGFB1I1 ZNF469 CREB3L1 ETV1 MITF MEOX2 PRDM6 PRRX1 TCF21 TSHZ3 EBF1 LDB2 GLI2 ZFPM2 TBX5 NAP1L3 HAND2 RUNX1T1 ; 
ADAMTSL1 ; BCL6B MEF2C MEOX2 KLF2 TCF21 EBF1 LDB2 NAP1L3 LZTS1 SOX5 TCF4 EBF3 RUNX1T1 ; 
HAUS6 ; WDHD1 MCM8 BRIP1 RBL1 TTF2 BRCA2 POLR1B ZNF623 ; 
DENND4C ; ZNF217 ZNF436 ; 
ACER2 ; ZNF440 ; 
TEK ; TAL1 SOX8 SOX17 NR5A2 HEYL NOTCH4 BCL6B MEF2C MEOX2 KLF2 MEOX1 ERG NR2F1 TCF21 FOXF1 AFF3 TSHZ3 EBF1 NR4A3 LDB2 FHL5 NAP1L3 SOX5 NDN TCF4 ZNF366 EBF3 ZNF423 RUNX1T1 ; 
DDX58 ; TRIM21 SP100 SP110 IRF9 STAT1 TRIM22 STAT2 ; 
KIF24 ; ESPL1 WDHD1 MCM2 BRCA1 KNTC1 DNMT1 E2F7 BRIP1 WHSC1 BRCA2 ; 
IL11RA ; APBB1 SMARCD3 ; 
CCL19 ; IRF8 IRF4 ; 
FANCG ; PTTG1 MYBL2 MCM7 EZH2 TIMELESS HMGB2 MCM2 WHSC1 ; 
STOML2 ; PPAN POLR1E RUVBL1 ; 
RUSC2 ; PTRF TGFB1I1 MITF APBB1 PRRX1 ZFPM2 TCF4 ; 
CD72 ; MNDA LYL1 NFKBIE NR1H3 STAT5A SLA2 TBX21 SNAI3 STAT4 VENTX SPI1 CIITA SP140 IRF8 TFEC FLI1 CREBL2 IRF4 MEF2C HCLS1 ; 
SIT1 ; SLA2 ZBTB32 TBX21 SNAI3 GFI1 RUNX3 STAT4 STAT1 SPI1 EOMES CIITA SP140 IRF8 TFEC IRF4 ; 
CCDC107 ;  ; GTF3C4 BRCA2 GTF2A1
CA9 ; ENO1 ; 
TPM2 ; AEBP1 PTRF CSDC2 TGFB1I1 KLF2 TCF21 FOXF1 TBX4 TBX5 HAND2 ; 
RGP1 ; GTF2H3 GTF3C4 MTF1 POLR1A CLOCK GTF2A1 ; 
NPR2 ; NFATC4 PRDM6 TCF21 GLI2 ZFPM2 TBX5 PKNOX2 LMO3 HAND2 TCF4 KLF15 RUNX1T1 ; 
RECK ; VENTX HIC1 TGFB1I1 KLF9 KLF2 PRRX1 POU6F1 TSHZ3 EBF1 LDB2 GLI2 ZFPM2 NAP1L3 SMARCD3 TCF4 RUNX1T1 ; 
GLIPR2 ; VENTX SPI1 IRF8 ; 
CLTA ;  ; TAF1L ZKSCAN1
MELK ; RAD51 FOXM1 PTTG1 TRIP13 MYBL2 MCM5 E2F1 ESPL1 CHAF1A MCM7 TCF19 EZH2 MCM6 HMGB2 RUVBL1 WDHD1 MCM2 BRCA1 DNMT1 E2F7 BRIP1 WHSC1 TFDP1 ; PBXIP1
EXOSC3 ; PTTG1 RUVBL1 ; 
ALDH1B1 ; CSDC2 PRDM6 ZFPM2 HAND2 ; 
PGM5 ; CSDC2 PRDM6 HLF CBX7 FOXF1 AFF3 TBX4 LMO3 HAND2 MYOCD NR3C2 ; 
FXN ; POLR1E ; 
PTAR1 ; SHPRH ZNF224 NCOA2 REST ASH1L ZKSCAN1 MKL2 APC ; 
C9orf41 ; GTF2H3 RCOR1 TAF13 BRIP1 RBL1 GTF3C4 ASCC3 ZNF281 BARD1 MTF1 BRCA2 POLR1A BDP1 POLR1B EAF1 RREB1 ZNF623 CLOCK ATF2 ZNF121 SHPRH GTF2A1 NCOA2 REST ZNF641 ASH1L APC ; ANKS3 ZNF688 ZNF444
PRUNE2 ; PRDM6 HLF TBX4 LMO3 HAND2 MYOCD RUNX1T1 ; 
VPS13A ; BTAF1 APC ; 
GNA14 ; NR3C2 TBX2 ; 
GNAQ ; SMARCA2 ; 
CEP78 ; WDHD1 MCM2 WHSC1 ; 
RASEF ; ETV3 ; 
KIF27 ; ZNF354B ; 
RMI1 ; ZNF367 KNTC1 WHSC1 RBBP4 ; 
ZCCHC6 ; RREB1 ZBTB43 ETV3 ; 
GAS1 ; AEBP1 TWIST2 PRRX1 ; 
DAPK1 ; TBX2 ; 
S1PR3 ; LDB2 ; 
CKS2 ; PTTG1 MCM7 EZH2 HMGB2 RUVBL1 ; 
ROR2 ; TSHZ3 ZFPM2 ; 
IARS ; GTF2H3 POLR1A ; 
ASPN ; AEBP1 CSDC2 ZNF469 PRRX2 PRRX1 ZFPM2 ; 
ECM2 ; AEBP1 HIC1 ZNF469 ETV1 PRRX1 EBF1 LDB2 ZFPM2 NAP1L3 TCF4 EBF3 ; 
ZNF484 ; ZKSCAN1 APC ; 
SUSD3 ; SP140 ; 
NINJ1 ; SPI1 ; 
C9orf129 ; GTF2H3 BRIP1 RBL1 GTF3C4 ASCC3 ZNF281 BARD1 ZBTB26 BRCA2 ZNF551 BDP1 RREB1 ZNF623 ZNF426 CLOCK ATF2 ZBTB43 SHPRH GTF2A1 ETV3 ADNP NCOA2 REST ZNF641 ASH1L ZKSCAN1 APC ; EDF1 POLR2I TCEB2 ZNF688 ZNF444
FBP1 ; TBX3 ; 
FANCC ; HMGB2 WHSC1 ; 
TDRD7 ; SP110 EIF2AK2 ; 
TMOD1 ; GATA6 PRDM6 CBX7 LMO3 ; 
TSTD2 ; BARD1 ZNF551 ZNF689 BDP1 NR2C2 ZNF623 NCOR1 TAF1 BTAF1 ZBTB43 ZNF236 TAF1L SHPRH GTF2A1 ETV3 ZNF587 ADNP NCOA2 REST ZNF641 EPC1 ASH1L ZKSCAN1 MKL2 APC ; 
ANP32B ; HMGB2 RUVBL1 ; 
COL15A1 ; HEYL NOTCH4 BCL6B PRRX1 EBF1 NR4A3 LDB2 ZNF366 RUNX1T1 ; 
GRIN3A ; TBX21 TFEC ; 
SMC2 ; ESPL1 TIMELESS DEK WDHD1 MCM4 BRCA1 DNMT1 E2F7 MCM8 BRIP1 RBL1 TTF2 WHSC1 BARD1 BRCA2 TFDP1 GTF2A1 ; 
FSD1L ;  ; CEBPA
CTNNAL1 ;  ; BARX2
EPB41L4B ; TOB1 ; 
SVEP1 ; KLF9 KLF2 NR4A3 ZFPM2 TSC22D3 EBF3 TBX18 ; 
UGCG ; HIVEP1 RREB1 CLOCK JMJD1C BACH1 ETV3 REST ZNF641 ASH1L APC ; POLR2I
KIAA1958 ; ADNP ; 
BSPRY ;  ; SNAI2
RGS3 ; BCL6B ; 
AKNA ; FAIM3 STAT5A TBX21 SNAI3 SPI1 EOMES CIITA SP140 IRF8 TFEC FLI1 IRF4 ; 
TNFSF8 ; MNDA SLA2 STAT4 SPI1 CIITA IRF8 TFEC FLI1 CREBL2 IRF4 MEF2C HCLS1 EBF1 ; 
TLR4 ; SPI1 IRF8 TFEC FLI1 CREBL2 ; 
CDK5RAP2 ; MCM2 ; 
PSMD5 ; GTF2H3 GTF3C4 ; 
TRAF1 ; ZBTB32 TBX21 FOXP3 SPI1 EOMES POU2F2 CIITA SP140 IRF8 TOX TFEC FLI1 IRF4 ; 
GSN ; PTRF TGFB1I1 ; 
PTGS1 ; MITF PRDM8 ; 
RC3H2 ; EYA3 RREB1 CLOCK GTF2A1 REST APC ; 
NEK6 ;  ; ZNF443
RPL35 ; NME2 PPAN ; 
ANGPTL2 ; AEBP1 HIC1 MEIS3 CSDC2 TGFB1I1 ZNF469 BCL6B ETV1 PRRX1 TSHZ3 ZFPM2 ; 
PTRH1 ; NME2 ; 
SH2D3C ; SOX8 SOX17 NR5A2 IRF8 NOTCH4 FLI1 BCL6B MEF2C KLF2 ERG EBF1 NR4A3 LDB2 FHL5 LZTS1 ZNF366 EBF3 ; 
ENG ; LYL1 NR1H3 SPI1 NR5A2 NOTCH4 BCL6B MEF2C KLF2 EBF1 LDB2 FHL5 ; 
ST6GALNAC6 ; PTRF TGFB1I1 ; 
DPM2 ;  ; APC
SLC25A25 ; NR4A1 ATF3 ; 
C9orf16 ; AES ; 
WDR34 ; E2F1 ; 
LRRC8A ; SOX15 ; 
FNBP1 ; MEF2C KLF2 MEOX1 POU6F1 HLF CBX7 AFF3 NR4A3 NR3C2 ; 
FAM78A ; LYL1 TBX21 SNAI3 SPI1 CIITA SP140 IRF8 TFEC FLI1 MEF2C ; 
PPAPDC3 ; AEBP1 HIC1 TWIST2 CSDC2 TGFB1I1 PRRX2 BCL6B NFATC4 MEOX2 KLF2 APBB1 PRDM6 PRRX1 TCF21 TSHZ3 EBF1 LDB2 GLI2 ZFPM2 TBX5 NAP1L3 HAND2 NDN RUNX1T1 ; 
NTNG2 ; AEBP1 HIC1 MEIS3 ZNF469 CREB3L1 PRRX2 ETV1 PRRX1 ZFPM2 ; 
RPL7A ; NME2 ZNF581 ; 
SURF2 ; POLR2I NME2 ; ETV3 REST
ADAMTSL2 ; HEYL NOTCH4 BCL6B HEY2 LDB2 LZTS1 ZNF423 ; 
BRD3 ; SMARCC1 CRAMP1L RBBP4 SOX4 NCOR1 TAF1 ZNF713 ZNF236 ADNP ZNF397 REST JMY ZKSCAN1 APC ; NME2
COL5A1 ; AEBP1 MEIS3 GLIS2 ZNF469 CREB3L1 PRRX2 PRRX1 TSHZ3 ; 
FCN1 ; VENTX SPI1 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
OLFM1 ; KLF2 MEOX1 ERG AFF3 TSHZ3 EBF1 LDB2 NDN TCF4 EBF3 ; 
MRPS2 ; NME2 PPAN ; 
CAMSAP1 ; ADNP ; 
NACC2 ; PTRF ; 
INPP5E ; SNAPC4 ; 
PTGDS ; SOX8 SOX17 BCL6B NR4A1 MEF2C KLF2 TCF21 FOXF1 AFF3 EBF1 NR4A3 LDB2 FHL5 TBX5 PKNOX2 SOX5 NDN EBF3 ZNF423 RUNX1T1 ; 
C9orf142 ; EDF1 ZNF593 ; ZNF641
FUT7 ; LYL1 SLA2 TBX21 STAT4 SPI1 CIITA SP140 IRF8 TFEC IRF4 ; 
MRPL41 ; ZNF593 NME2 ; 
ARRDC1 ; NR2F6 ; 
IL15RA ; PML ETV7 SLA2 IRF1 TBX21 STAT4 STAT1 IFI16 SPI1 TRIM22 CIITA SP140 ; 
IL2RA ; MNDA SLA2 TBX21 RUNX3 STAT4 SPI1 BIN1 CIITA SP140 IRF8 TFEC FLI1 IRF4 ; 
ITIH5 ; FOXF1 MYOCD ; 
CELF2 ; FAIM3 SNAI3 STAT4 VENTX SPI1 BIN1 CIITA SP140 GATA6 IRF8 TOX TFEC FLI1 IRF4 MITF MEF2C KLF2 ZNF671 EBF1 NR4A3 PRDM8 ; 
CCDC3 ; KLF2 EBF1 NDN EBF3 ; 
OPTN ; PML SP110 IRF1 STAT1 TRIM22 ; SMARCC1 ZNF77 ZNF436
MCM10 ; FOXM1 PTTG1 TRIP13 MYBL2 ESPL1 CHAF1A MCM7 ANKRD32 MCM6 SUV39H2 TIMELESS HMGB2 RUVBL1 WDHD1 MCM2 MCM4 BRCA1 DNMT1 E2F7 MCM8 BRIP1 RBL1 WHSC1 BRCA2 POLR1B ; PBXIP1
ITGA8 ; FOXF1 MYOCD NR3C2 ; 
CUBN ; BCL6B MEF2C KLF2 EBF1 LDB2 LZTS1 ; 
VIM ; FLI1 BCL6B MEF2C KLF2 PRRX1 TSHZ3 EBF1 LDB2 TCF4 EBF3 ; 
MRC1 ; MNDA VENTX SPI1 DAB2 IRF8 TFEC FLI1 ; 
CACNB2 ; CSDC2 PRDM6 FOXF1 TBX4 LMO3 HAND2 MYOCD NR3C2 RUNX1T1 ; 
PLXDC2 ; PRRX1 ; 
PIP4K2A ; STAT4 SPI1 BIN1 SP140 IRF8 KLF9 TFEC KLF12 FLI1 IRF4 MEF2C PRDM8 ; 
APBB1IP ; SPI1 CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
PDSS1 ; SUV39H2 ; 
MASTL ; BRCA1 TTF2 BRCA2 ; 
BAMBI ; TBX2 ; 
