gene ; activator ; inhibitor
OSCAR ; ZNF469 SPI1 PTRF TWIST2 VENTX HIC1 MSC MNDA IRF8 TFEC AEBP1 PRRX2 CSDC2 PRRX1 TWIST1 ; 
NDUFA3 ; TCEB2 POLR2I ; GTF3C4 ZNF551
TMC4 ; SPOCD1 ; MYBL2 TRIP13 FOXM1 ESPL1 MCM6 MYBL1
LILRA5 ; SPI1 PTRF VENTX HIC1 MSC MNDA IRF8 PRRX1 ; 
LILRA6 ; SPI1 TBX21 VENTX MSC MNDA IRF8 TFEC AEBP1 FOXP3 PRRX1 TWIST1 ; 
LILRB2 ; SPI1 TBX21 SLA2 VENTX STAT4 MSC MNDA IRF8 TFEC AEBP1 PRRX1 ; 
LILRB3 ; SPI1 VENTX HIC1 MSC MNDA AEBP1 CSDC2 PRRX1 ; 
LILRB5 ; SPI1 VENTX MNDA IRF8 AEBP1 CSDC2 PRRX1 TWIST1 ; 
LAIR1 ; SPI1 TBX21 IRF4 SLA2 VENTX STAT4 CIITA FLI1 MNDA RUNX3 IRF8 TFEC AEBP1 PRRX1 HCLS1 ; 
LENG8 ; MDM4 ZNF169 ; 
CDC42EP5 ; SPOCD1 ; 
LILRA2 ; SPI1 VENTX MNDA ; 
LILRB1 ; SPI1 TBX21 IRF4 SLA2 VENTX STAT4 CIITA FLI1 MNDA RUNX3 IRF8 TFEC FOXP3 PRRX1 HCLS1 ; 
LILRB4 ; SPI1 TBX21 SLA2 VENTX STAT4 CIITA MNDA RUNX3 IRF8 TFEC AEBP1 FOXP3 PRRX1 ; 
HSPBP1 ; POLR2I ; ELF1 TMF1 NCOA2 ASH1L
IL11 ; TWIST1 ; 
RPL28 ; ZNF581 NME2 GLI4 ; BARD1
UBE2S ; PTTG1 MCM7 ; 
NAT14 ;  ; DENND4A
SSC5D ; TGFB1I1 ZNF469 MEIS3 GLIS1 PTRF TWIST2 EBF1 CREB3L1 GLI2 ETV1 HIC1 MSC GATA6 AEBP1 PRRX2 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
ZNF579 ; ZNF444 POLR2I ZNF446 ZNF580 ZNF688 ZNF358 ANKS3 ; 
ZNF542 ; ZNF582 ZNF677 ; 
ZNF667 ; ZNF471 ZNF418 ZNF135 ; 
ZNF470 ; ZFP28 ZNF471 ZNF274 ; 
ZNF460 ; GTF3C4 BDP1 ZNF121 ATF2 ELK4 GTF2A1 ZNF81 ZNF623 ATF7IP ; 
ZNF543 ; ZNF420 ZNF45 ZNF623 ; 
ZNF548 ; ZNF304 ZNF550 ZNF567 ZNF225 ZNF611 ZNF417 ZNF136 ZNF221 ZNF45 ; 
ZNF772 ; ZNF582 ZNF134 ZNF416 ZNF551 ZNF132 ; 
ZNF773 ; ZNF134 ZNF416 ZNF132 ; 
ZIK1 ; ZNF677 ZNF418 ZNF135 ; 
ZNF776 ; ZNF430 ZNF550 ZNF551 SHPRH ZNF136 ZNF587 ZKSCAN1 ZNF169 ASH1L ; 
ZNF329 ; ZNF416 ; 
CHMP2A ; TCEB2 NME2 ; BARD1 MCM4
MZF1 ; ANKS3 GLI4 ZNF337 ; 
RPS5 ; NME2 ; 
SIRPB2 ; SPI1 MNDA AEBP1 CSDC2 PRRX1 HCLS1 ; 
SIRPG ; TBX21 SLA2 CIITA RUNX3 IRF8 EOMES FOXP3 ; 
SIRPA ; PTRF HIC1 NFATC1 MSC MNDA IRF8 AEBP1 PRRX1 ; 
CPXM1 ; TGFB1I1 ZNF469 GLIS1 PTRF TWIST2 CREB3L1 GLI2 ETV1 VENTX HIC1 MSC GATA6 LEF1 GLI1 FOXF1 AEBP1 PRRX2 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 CSDC2 PRRX1 TWIST1 TRPS1 ; 
ADAM33 ; TGFB1I1 GLIS1 PTRF TWIST2 GLI2 MYOCD HIC1 PGR TCF21 MSC GATA6 GLI1 MEOX2 FOXF1 AEBP1 PRRX2 ZFPM2 NAP1L3 HAND2 GLIS2 RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
SIGLEC1 ; SPI1 TBX21 SLA2 VENTX STAT4 MNDA RUNX3 IRF8 TFEC FOXP3 ; 
HSPA12B ; SNAI1 TGFB1I1 SOX17 HEYL PTRF TWIST2 EBF1 LDB2 GLI2 BCL6B CREB5 KLF2 MEF2C HIC1 TCF7L1 EBF3 MEOX1 MSC GATA6 LEF1 FLI1 MEOX2 FOXF1 AEBP1 PRRX2 LZTS1 TCF4 ERG ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 RUNX1T1 CSDC2 PRRX1 TWIST1 ; 
CDC25B ; E2F1 MCM2 FOXM1 MCM5 EZH2 PHF19 MCM6 DNMT1 WHSC1 ; 
MAVS ; TRIM25 JRK CRAMP1L ; 
PCNA ; HMGN2 E2F1 MCM2 MCM5 CHAF1A ZNF367 DEK EZH2 MCM6 TIMELESS DNMT1 WDHD1 MCM4 WHSC1 ; 
SNAP25 ; PRRX1 TWIST1 ; 
ISM1 ; PTRF CREB3L1 GLI2 ETV1 TBX5 HIC1 LEF1 GLI1 FOXF1 AEBP1 PRRX2 TCF4 ZFPM2 HAND2 GLIS2 RUNX1T1 CSDC2 PRRX1 TWIST1 ; 
ESF1 ; GTF2H3 GTF3C4 POLR1B REST TMF1 SHPRH TAF1 ATF2 GTF2A1 ZNF623 APC ASH1L ; 
KIF16B ;  ; PPAN
SLC24A3 ; TGFB1I1 PTRF AEBP1 NAP1L3 GLIS2 MITF CSDC2 ; 
CD93 ; SNAI1 SOX17 HEYL FHL5 PTRF EBF1 LDB2 BCL6B CREB5 KLF2 MEF2C HIC1 EBF3 MSC GATA6 FLI1 KLF9 FOXF1 AEBP1 LZTS1 TCF4 ERG ZFPM2 NOTCH4 TSHZ3 CSDC2 PRRX1 TWIST1 ; 
CST3 ;  ; WDHD1
CST7 ; SPI1 TBX21 IRF4 SLA2 VENTX STAT4 CIITA MSC MNDA RUNX3 IRF8 AEBP1 EOMES FOXP3 CSDC2 PRRX1 TWIST1 ; 
PYGB ; MITF ; 
GINS1 ; MYBL2 MCM7 E2F1 TRIP13 MCM2 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A ZNF367 BRCA1 MCM3 EZH2 SUV39H2 MCM6 MCM8 KNTC1 TIMELESS DNMT1 WDHD1 BRIP1 RBL1 MCM4 WHSC1 ; 
REM1 ; TGFB1I1 HEYL FHL5 PTRF TWIST2 EBF1 CREB3L1 LDB2 GLI2 BCL6B KLF2 MEF2C TBX5 HIC1 TCF7L1 MEOX1 MSC FLI1 FOXF1 AEBP1 PRRX2 LZTS1 TCF4 ERG ZFPM2 NAP1L3 HAND2 CSDC2 PRRX1 TWIST1 ; 
COX4I2 ; HEY2 BCL6B NOTCH4 ; 
TPX2 ; RAD51 HMGN2 MYBL2 PTTG1 MCM7 E2F1 TRIP13 MCM2 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A ZNF367 BRCA1 EZH2 SUV39H2 MCM6 MCM8 KNTC1 TIMELESS DNMT1 WDHD1 BRIP1 MCM4 WHSC1 ; 
FOXS1 ; HEYL HEY2 ; 
HCK ; SPI1 TBX21 SLA2 VENTX STAT4 MNDA RUNX3 IRF8 TFEC FOXP3 PRRX1 ; 
DYNLRB1 ;  ; GTF2H3 SHPRH NCOA2 ATF2 GTF2A1 ASH1L ZNF641
FER1L4 ; NPAS2 HDAC10 ; 
ROMO1 ; SCAND1 TCEB2 POLR2I PPAN NME2 DRAP1 GLI4 ; ZNF281 GTF3C4 MTF1 SHPRH ELK3 NCOA2 BACH1 CLOCK GTF2A1 ETV3 ATF7IP ZNF641
MYL9 ; TGFB1I1 ZNF469 MEIS3 GLIS1 HEYL PTRF TWIST2 EBF1 GLI2 KLF2 MYOCD HIC1 TCF21 MSC GATA6 FOXF1 AEBP1 PRRX2 ZFPM2 NAP1L3 HAND2 GLIS2 MITF CSDC2 PRRX1 TWIST1 ; 
DSN1 ; HMGN2 MYBL2 TCF19 E2F1 MCM2 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A ZNF367 BRCA1 EZH2 MCM6 KNTC1 TIMELESS DNMT1 WDHD1 BRIP1 WHSC1 ; 
SAMHD1 ; NFIC HIVEP1 ATF2 ; 
TGM2 ; SPI1 PTRF TWIST2 GLI2 MEF2C HIC1 MSC GATA6 KLF9 FOXF1 AEBP1 ZFPM2 HAND2 GLIS2 TSHZ3 CSDC2 PRRX1 TWIST1 ; 
KIAA1755 ; TGFB1I1 ZNF469 GLIS1 PTRF TWIST2 GLI2 VENTX HIC1 MSC GATA6 GLI1 MEOX2 AEBP1 PRRX2 ZFPM2 HAND2 GLIS2 TSHZ3 RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
SNHG11 ; ANKS3 ; 
PPP1R16B ; ZBTB32 TBX21 IRF4 SLA2 AFF3 CIITA MEOX1 FLI1 MNDA RUNX3 IRF8 TFEC ERG FOXP3 HCLS1 ; 
FAM83D ; FOXM1 BRCA1 SUV39H2 MCM4 ; 
LPIN3 ; HDAC10 ZNF337 ; 
CHD6 ; ZNF292 ZNF431 RBL2 ADNP PHF8 ZNF225 ZNF507 ZNF92 ZNF41 ZBTB43 ZNF708 ZNF518A ZNF81 ZNF397 ZNF587 ZKSCAN1 ; 
TOX2 ; HIC1 MSC FLI1 FOXF1 ERG PRRX1 TWIST1 ; 
JPH2 ; TGFB1I1 PTRF GLI2 MYOCD HIC1 AEBP1 ZFPM2 HAND2 CSDC2 PRRX1 ; 
PKIG ; PDLIM4 TGFB1I1 ZNF469 GLIS1 HEYL PTRF TWIST2 EBF1 BIN1 GLI2 BCL6B KLF2 MEF2C VENTX MYOCD HIC1 TCF21 MEOX1 MSC GATA6 FLI1 FOXF1 AEBP1 PRRX2 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 TRPS1 ; 
UBE2C ; RAD51 MYBL2 PTTG1 MCM7 E2F1 TRIP13 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A EZH2 ; 
MMP9 ; AEBP1 PRRX1 TWIST1 ; 
SLC2A10 ; ANKS1A ; 
SULF2 ; ZNF469 MEIS3 GLIS1 PTRF TWIST2 HIC1 MSC AEBP1 PRRX2 ZFPM2 HAND2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
ARFGEF2 ; VHL RREB1 ZNF430 ELF1 BDP1 REST EP300 NR2C2 ADNP ZNF551 TMF1 SHPRH AFF4 ZDHHC21 MKL2 NCOA2 CLOCK ZNF41 ZBTB43 ELK4 EPC1 GTF2A1 REL ZNF518A ETV3 ZNF81 ZNF587 ZKSCAN1 NFATC2 APC ASH1L ZNF641 ; ZNF593 POLR2I
PTGIS ; HIC1 GATA6 AEBP1 ZFPM2 HAND2 CSDC2 PRRX1 ; 
ATP9A ; ASH1L ; 
BCAS1 ; AHR SMAD3 ZNF440 ; FOXM1 HMGB2 DNMT1 SCML2 MYBL1
DOK5 ; PTRF HIC1 MSC AEBP1 ZFPM2 HAND2 CSDC2 PRRX1 TWIST1 ; 
AURKA ; RAD51 MYBL2 ZNF695 PTTG1 E2F1 TRIP13 MCM2 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A BRCA1 EZH2 SUV39H2 MCM6 TIMELESS WDHD1 BRIP1 MCM4 WHSC1 ; 
CASS4 ; MNDA ; 
ZBP1 ; SPI1 IRF4 SLA2 CIITA RUNX3 TRIM22 EOMES FOXP3 ; 
PMEPA1 ; TGFB1I1 ZNF469 MEIS3 GLIS1 PTRF CREB3L1 GLI2 ETV1 HIC1 MSC AEBP1 PRRX2 GLIS2 TSHZ3 MITF CSDC2 PRRX1 TRPS1 ; 
APCDD1L ; TGFB1I1 PTRF TWIST2 GATA6 MEOX2 AEBP1 ZFPM2 CSDC2 PRRX1 ; 
ZNF831 ; TBX21 IRF4 SLA2 STAT4 FLI1 MNDA RUNX3 IRF8 EOMES FOXP3 ; 
RPS21 ; PPAN NME2 ; 
PTK6 ; RARG RXRA SPOCD1 IKBKB SOX15 ; PHF16 PGBD1 PHF17 TEAD2 MYBL1
ARFRP1 ;  ; TMF1
PCMTD2 ; ZNF507 ZBTB43 MDM4 ZKSCAN1 ; 
SOX18 ; SOX17 HEYL LDB2 BCL6B HIC1 ERG NOTCH4 ; 
STMN3 ; AEBP1 PRRX2 NAP1L3 HAND2 CSDC2 PRRX1 TWIST1 ; 
TNFRSF6B ; MSC ; 
ZBTB46 ; MSC AEBP1 ; 
SAMSN1 ; SPI1 TBX21 IRF4 SLA2 TNFAIP3 STAT4 CIITA MSC FLI1 MNDA RUNX3 IRF8 TFEC FOXP3 ; 
CXADR ; NCOA2 ELK4 ASH1L ; 
MIR155HG ; SPIB SPI1 TBX21 SLA2 VENTX STAT4 CIITA MSC FLI1 MNDA RUNX3 IRF8 TFEC TOX FOXP3 ; 
JAM2 ; TGFB1I1 SOX17 HEYL FHL5 PTRF TWIST2 EBF1 BIN1 CREB3L1 LDB2 GLI2 BCL6B CREB5 AFF3 KLF2 NDN MEF2C VENTX TBX5 BACH2 HIC1 PGR NFATC1 TCF21 EBF3 MEOX1 MSC GATA6 LEF1 GLI1 FLI1 IRF8 MEOX2 KLF9 FOXF1 AEBP1 PRRX2 TCF4 ERG ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF RUNX1T1 CSDC2 PRRX1 APBB1 TWIST1 TRPS1 ; 
CYYR1 ; SOX17 NR5A2 HEYL TAL1 FHL5 EBF1 LDB2 HEY2 BCL6B KLF2 MEF2C TCF21 EBF3 MEOX1 LEF1 FLI1 FOXF1 TCF4 ERG NOTCH4 ; 
ADAMTS1 ; KLF9 ; 
ADAMTS5 ; HEYL PTRF EBF1 LDB2 BCL6B MEF2C LEF1 FLI1 KLF9 LZTS1 ERG PRRX1 ; 
TIAM1 ; NCOA3 ; 
DONSON ; TCF19 E2F1 MCM2 FOXM1 ESPL1 MCM5 HMGB2 ZNF367 BRCA1 DEK EZH2 MCM6 KNTC1 TIMELESS DNMT1 WDHD1 BRIP1 ANKRD32 MCM4 WHSC1 ; 
RCAN1 ; NR4A1 NR4A3 MEOX1 FLI1 KLF9 TWIST1 ; 
MORC3 ; ZNF430 NCOA3 NCOA2 ZNF41 ZBTB43 REL ASH1L ; 
CHAF1B ; HMGN2 MYBL2 TCF19 MCM7 E2F1 MCM2 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A ZNF367 BRCA1 EZH2 MCM6 KNTC1 TIMELESS DNMT1 WDHD1 BRIP1 MCM4 WHSC1 ; 
TTC3 ; ZKSCAN1 ; 
KCNJ15 ; ZNF436 ; 
MX2 ; IRF9 ; 
MX1 ; IRF9 ZNFX1 ; 
UBASH3A ; SPI1 TBX21 IRF4 SLA2 STAT4 CIITA MNDA RUNX3 IRF8 EOMES FOXP3 ; 
SIK1 ; ETS2 ; 
ITGB2 ; SPI1 TBX21 IRF4 VENTX STAT4 CIITA FLI1 MNDA RUNX3 IRF8 TFEC AEBP1 EOMES FOXP3 ; 
ADARB1 ; PTRF TWIST2 EBF1 GLI2 HIC1 MSC GATA6 AEBP1 ZFPM2 NAP1L3 TSHZ3 CSDC2 PRRX1 TWIST1 ; 
COL18A1 ; SNAI1 TGFB1I1 ZNF469 GLIS1 HEYL PTRF TWIST2 EBF1 LDB2 GLI2 BCL6B MEF2C HIC1 MSC AEBP1 PRRX2 LZTS1 TCF4 ERG ZFPM2 HAND2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
PCBP3 ; PTRF TWIST2 MSC GATA6 AEBP1 CSDC2 PRRX1 ; 
COL6A1 ; SNAI1 TGFB1I1 ZNF469 MEIS3 GLIS1 HEYL PTRF TWIST2 EBF1 CREB3L1 GLI2 ETV1 KLF2 HIC1 NFATC1 TCF7L1 MSC GATA6 FOXF1 AEBP1 PRRX2 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 CSDC2 PRRX1 TWIST1 TRPS1 ; 
COL6A2 ; SNAI1 TGFB1I1 ZNF469 MEIS3 GLIS1 HEYL PTRF TWIST2 EBF1 CREB3L1 GLI2 ETV1 TBX5 HIC1 MSC GATA6 FOXF1 AEBP1 PRRX2 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 CSDC2 PRRX1 TWIST1 TRPS1 ; 
C21orf58 ; HMGB2 EZH2 WHSC1 ; 
S100B ; SPI1 STAT4 ; 
PEX26 ; BARD1 GTF3C4 ZNF689 REST SHPRH NCOA2 GTF2A1 ETV3 APC ZNF641 ; TCEB2
ARVCF ; ZNF74 ; 
CDC45 ; RAD51 MYBL2 ZNF695 PTTG1 MCM7 E2F2 E2F1 XRCC3 TRIP13 MCM2 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A ZNF367 BRCA1 EZH2 SUV39H2 MCM6 KNTC1 TIMELESS DNMT1 WDHD1 BRIP1 MCM4 WHSC1 ; 
CLDN5 ; SNAI1 SOX17 HEYL PTRF EBF1 LDB2 BCL6B KLF2 MEF2C HIC1 MEOX1 MSC FLI1 KLF9 AEBP1 ERG CSDC2 PRRX1 TWIST1 ; 
COMT ;  ; MYBL1
CRKL ; NR2C2 SHPRH ZBTB39 ZNF81 ; 
DGCR6L ; THAP7 TCEB2 POLR2I ; 
MRPL40 ; TCEB2 POLR2I PPAN NME2 ; NCOA2 NFATC2
PI4KAP1 ; HIC2 ; 
PI4KAP2 ; HIC2 ; 
RANBP1 ; MCM7 MCM5 ; 
SCARF2 ; SNAI1 TGFB1I1 ZNF469 MEIS3 GLIS1 HEYL PTRF TWIST2 CREB3L1 GLI2 ETV1 HIC1 MSC GATA6 AEBP1 PRRX2 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 CSDC2 PRRX1 TWIST1 TRPS1 ; 
GNAZ ; APBB1 ; 
RGL4 ; TBX21 SLA2 MNDA RUNX3 IRF8 FOXP3 ; 
MMP11 ; ZNF469 GLIS1 PTRF GLI2 HIC1 MSC AEBP1 PRRX2 ZFPM2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
DERL3 ; FOXP3 PRRX1 ; 
MIF ; PPAN ; 
DDT ; NME2 ; ELK3
SUSD2 ; AEBP1 ; 
GGT5 ; SNAI1 TGFB1I1 ZNF469 MEIS3 GLIS1 HEYL PTRF TWIST2 EBF1 CREB3L1 LDB2 GLI2 BCL6B ETV1 KLF2 MEF2C HIC1 TCF21 MSC GATA6 LEF1 KLF9 FOXF1 AEBP1 PRRX2 ERG ZFPM2 HAND2 GLIS2 TSHZ3 CSDC2 PRRX1 TWIST1 ; 
POM121L9P ; MSC AEBP1 PRRX2 CSDC2 PRRX1 TWIST1 ; 
ADORA2A ; POU2F2 IRF8 EOMES TOX ; 
LRP5L ; ZNF337 ; 
HPS4 ; CBFA2T2 CRAMP1L ZNF169 ; 
MIAT ; ZBTB32 TBX21 SLA2 VENTX STAT4 RUNX3 IRF8 TFEC EOMES FOXP3 ; 
MN1 ; TGFB1I1 ZNF469 GLIS1 PTRF TWIST2 EBF1 GLI2 CREB5 KLF2 MEF2C HIC1 TCF7L1 MSC GATA6 LEF1 GLI1 MEOX2 FOXF1 AEBP1 PRRX2 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
NEFH ; TRPS1 ; 
ZMAT5 ; POLR2I DRAP1 ; MTF1 ETV3
UQCR10 ; POLR2I ; ZNF641
MTMR3 ; ZBTB43 ZKSCAN1 ; 
OSM ; SPI1 TNFAIP3 NR4A3 MNDA TFEC ; 
SMTN ; PTRF GLI2 MYOCD TBX4 ZFPM2 HAND2 CSDC2 ; 
TIMP3 ; ZFPM2 ; 
APOL6 ; STAT1 IRF1 ZNFX1 CIITA ; 
APOL3 ; IRF1 TBX21 SLA2 CIITA TRIM22 ; 
APOL1 ; SPOCD1 ; 
FOXRED2 ;  ; SPOCD1
NCF4 ; CIITA HCLS1 ; 
CSF2RB ; IRF4 HIC1 MEOX1 MSC FLI1 MNDA IRF8 TSHZ3 FOXP3 HCLS1 ; 
MPST ;  ; ATF2
IL2RB ; SPI1 TBX21 IRF4 SLA2 STAT4 CIITA MNDA RUNX3 IRF8 TFEC EOMES FOXP3 ; 
RAC2 ; MNDA RUNX3 ; 
CYTH4 ; LYL1 SPI1 TBX21 IRF4 SLA2 VENTX STAT4 CIITA MSC MNDA RUNX3 IRF8 TFEC AEBP1 TSHZ3 FOXP3 PRRX1 ; 
MFNG ; LYL1 SOX17 SPI1 PTRF IRF4 EBF1 LDB2 SLA2 BCL6B CREB5 KLF2 MEF2C VENTX HIC1 STAT4 TCF21 MEOX1 MSC LEF1 FLI1 MNDA RUNX3 IRF8 KLF9 AEBP1 PRRX2 TCF4 ERG TOX CSDC2 PRRX1 TWIST1 HCLS1 ; 
LGALS2 ; IRF8 ; 
PDXP ; EZH2 ; 
LGALS1 ; TGFB1I1 PTRF HIC1 MSC AEBP1 PRRX2 ZFPM2 CSDC2 PRRX1 TWIST1 ; 
GRAP2 ; SPI1 TBX21 IRF4 SLA2 STAT4 CIITA RUNX3 IRF8 EOMES FOXP3 ; 
MEI1 ; SPI1 TBX21 IRF4 SLA2 RUNX3 TFEC FOXP3 ; 
CENPM ; RAD51 MYBL2 PTTG1 MCM7 E2F2 E2F1 FOXM1 MCM5 HMGB2 CHAF1A EZH2 MCM6 WHSC1 ; 
CYP2D7P1 ; ANKS3 ; 
NFAM1 ; SPI1 TBX21 IRF4 SLA2 VENTX STAT4 CIITA MSC MNDA RUNX3 IRF8 TFEC AEBP1 EOMES FOXP3 ; 
PACSIN2 ; ASCC3 NFIC CLOCK ETV3 ; ANKS3
TSPO ; NME2 SPOCD1 ; ANKRD32
PARVB ; ZNF469 HEYL PTRF MSC AEBP1 PRRX2 TCF4 CSDC2 PRRX1 TWIST1 ; 
PARVG ; SPI1 TBX21 IRF4 SLA2 KLF2 VENTX HIC1 STAT4 CIITA MSC FLI1 MNDA RUNX3 IRF8 TFEC AEBP1 HDAC9 FOXP3 PRRX1 ; 
KIAA1644 ; TGFB1I1 ZNF469 GLIS1 PTRF TWIST2 EBF1 HLF GLI2 CREB5 MEF2C TBX5 MYOCD BACH2 HIC1 PGR TCF21 MEOX1 MSC GATA6 GLI1 MEOX2 FOXF1 AEBP1 PRRX2 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
LDOC1L ; ZNF689 ARNT2 ; 
RIBC2 ; WHSC1 ; 
WNT7B ; RXRA ; 
C22orf26 ; CSDC2 PRRX1 ; 
GTSE1 ; MYBL2 PTTG1 MCM7 E2F2 E2F1 XRCC3 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A ZNF367 BRCA1 EZH2 SUV39H2 MCM6 KNTC1 TIMELESS DNMT1 WDHD1 BRIP1 WHSC1 ; 
CERK ; TCF4 APBB1 TRPS1 ; 
FAM19A5 ; TGFB1I1 ZNF469 MEIS3 GLIS1 PTRF GLI2 ETV1 HIC1 TCF21 MSC GATA6 LEF1 GLI1 FOXF1 AEBP1 PRRX2 ZFPM2 HAND2 GLIS2 TSHZ3 CSDC2 PRRX1 TWIST1 ; 
CPT1B ; ANKS3 ; 
MAPK12 ; TWIST1 ; 
MOV10L1 ; CSDC2 ; 
SBF1 ; JRK CRAMP1L ; 
SHANK3 ; HEYL TAL1 FHL5 EBF1 LDB2 BCL6B MEF2C EBF3 FLI1 ERG NOTCH4 ; 
TYMP ; SPI1 MNDA ; 
CD99 ; AEBP1 ; 
CSF2RA ; SPI1 BIN1 VENTX MNDA IRF8 ; 
IL3RA ; LYL1 SOX17 SPI1 HEYL FHL5 PTRF SOX8 EBF1 LDB2 BCL6B KLF2 MEF2C HIC1 TCF21 MEOX1 MSC FLI1 MNDA ERG TWIST1 ; 
P2RY8 ; SOX17 SPI1 HEYL EBF1 LDB2 BCL6B MEF2C EBF3 LEF1 FLI1 MNDA IRF8 ERG FOXP3 ZNF366 ; 
MXRA5 ; AEBP1 ZFPM2 GLIS2 PRRX1 ; 
KAL1 ; AEBP1 MITF PRRX1 ; 
TLR7 ; IRF8 TFEC ; 
TLR8 ; SPI1 TBX21 MNDA RUNX3 IRF8 TFEC ; 
FANCB ; FOXM1 ESPL1 BRCA1 WDHD1 BRIP1 WHSC1 ; 
MOSPD2 ; SHPRH NCOA2 ATF2 GTF2A1 ASH1L ; 
AP1S2 ; TGFB1I1 PTRF TWIST2 EBF1 GLI2 BCL6B CREB5 KLF2 MEF2C VENTX BACH2 HIC1 MSC GATA6 FLI1 MNDA MEOX2 KLF9 AEBP1 PRRX2 LZTS1 TCF4 ERG ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 HDAC9 MITF KLF12 RUNX1T1 CSDC2 PRRX1 APBB1 TWIST1 TRPS1 ; 
TXLNG ; TAF1L GTF2H3 ASCC3 ZNF689 ZBTB26 REST ADNP ZFX SHPRH TAF1 CLOCK ZNF41 ATF2 EPC1 GTF2A1 REL ZNF623 APC ; POLR2I
RAI2 ; TGFB1I1 MEF2C TCF21 FOXF1 ZFPM2 NAP1L3 HAND2 TSHZ3 MITF TWIST1 ; 
CDKL5 ; NCOA2 ZNF623 ATF7IP ; 
PPEF1 ; AEBP1 LZTS1 PRRX1 ; 
SH3KBP1 ; DAB2 ; SOX15
POLA1 ; DEK TIMELESS WDHD1 MCM4 ; 
CXorf21 ; SPI1 IRF4 VENTX STAT4 MNDA RUNX3 IRF8 TFEC EOMES FOXP3 CSDC2 ; 
TAB3 ;  ; NME2
DMD ; EBF1 ERG PRRX1 ; 
CYBB ; SPI1 TBX21 VENTX CIITA MNDA RUNX3 IRF8 TFEC FOXP3 ; 
SRPX ; PTRF EBF1 GLI2 KLF2 MEF2C HIC1 MSC GATA6 GLI1 MEOX2 KLF9 FOXF1 AEBP1 TCF4 ERG ZFPM2 NAP1L3 HAND2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 TRPS1 ; 
TSPAN7 ; ERG ; 
GPR34 ; SPI1 PTRF MEF2C VENTX HIC1 MNDA RUNX3 IRF8 MEOX2 TFEC KLF9 AEBP1 ZFPM2 HAND2 TSHZ3 MITF RUNX1T1 CSDC2 PRRX1 TRPS1 ; 
MAOA ; NPAS2 KLF3 ZNF436 NCOA3 ; 
MAOB ; MSC KLF9 AEBP1 ZFPM2 HAND2 CSDC2 PRRX1 TWIST1 TRPS1 ; 
CXorf36 ; SOX17 NR5A2 HEYL TAL1 FHL5 EBF1 LDB2 HEY2 BCL6B KLF2 MEF2C HIC1 TCF21 EBF3 FLI1 KLF9 FOXF1 TCF4 ERG NOTCH4 ; 
RP2 ; PHF6 GTF2A1 ; 
TIMP1 ; TGFB1I1 PTRF MSC AEBP1 PRRX2 PRRX1 TWIST1 ; 
CFP ; LYL1 SPIB SPI1 TBX21 IRF4 POU2F2 KLF2 HIC1 STAT4 MEOX1 MSC FLI1 RUNX3 IRF8 FOXP3 PRRX1 ; 
ZNF182 ; ZNF337 ZNF266 ZNF160 IKBKB ZNF302 ZNF23 ZNF333 ZNF546 ZNF224 ZNF225 MDM4 ZNF84 ZNF169 ; 
WDR13 ; ZNF524 POLR2I DMAP1 ANKS3 ; TTF2 BRCA2 GTF2A1
WAS ; LYL1 SPI1 TBX21 IRF4 SLA2 POU2F2 KLF2 VENTX HIC1 STAT4 CIITA MSC FLI1 MNDA RUNX3 IRF8 TFEC KLF9 EOMES TSHZ3 FOXP3 ; 
SUV39H1 ; PTTG1 MCM7 E2F1 XRCC3 MCM5 ; 
PIM2 ; IRF4 SLA2 FOXP3 ; 
