 TCGA-2F-A9KT-01, TCGA-2F-A9KW-01, TCGA-4Z-AA7M-01, TCGA-4Z-AA87-01, TCGA-BL-A0C8-01, TCGA-BT-A20W-01, TCGA-BT-A3PH-01, TCGA-C4-A0F6-01, TCGA-CF-A7I0-01, TCGA-CF-A9FL-01, TCGA-CU-A0YR-01, TCGA-DK-A1A6-01, TCGA-DK-A1A7-01, TCGA-DK-A1AD-01, TCGA-DK-A3IK-01, TCGA-DK-A3IL-01, TCGA-E7-A85H-01, TCGA-E7-A97Q-01, TCGA-FD-A3SJ-01, TCGA-FD-A43N-01, TCGA-FD-A62O-01, TCGA-FD-A6TI-01, TCGA-FJ-A3Z7-01, TCGA-GD-A2C5-01, TCGA-GU-A767-01, TCGA-GV-A3JV-01, TCGA-K4-A6MB-01, TCGA-KQ-A41P-01, TCGA-UY-A78M-01, TCGA-UY-A78N-01, TCGA-UY-A78O-01, TCGA-UY-A9PD-01, TCGA-UY-A9PE-01, TCGA-UY-A9PF-01, TCGA-XF-A8HF-01, TCGA-XF-A8HH-01, TCGA-XF-A9SV-01, TCGA-XF-A9T0-01, TCGA-XF-AAMX-01, TCGA-XF-AAMY-01, TCGA-XF-AAMZ-01, TCGA-ZF-A9R0-01, TCGA-ZF-A9R1-01, TCGA-ZF-A9RC-01
LGALS4,0.002737784397902689,0.004325785062685485,0.0027795454868430078,0.0057301631101544966,0.0023121721033712737,0.007015429337575496,0.010229878728137038,0.00890644892821473,0.002712751532829375,0.003615206554901746,0.004070284971676584,0.004453647710434494,0.00304279162674171,0.009541153853105732,0.004005560887676438,0.007036490669581451,0.003058642739285579,0.004953771884650953,0.0054887973360570885,0.0070878032405210225,0.00696756723469849,0.0066219870851829945,0.003972164143404729,0.006804688952675694,0.009022462924372462,0.003479566237732638,0.006599060343610523,0.002081398947348172,0.002925214002942208,0.004892775360105748,0.0035159271677699883,0.0034964738873186404,0.02155423957061769,0.0028917955142896195,0.00236179259773831,0.003755945626645477,0.0058278384270742485,0.0018727960631406814,0.0041034138807900114,0.008147755469954826,0.010815826629138051,0.0049562674222108395,0.006061898306752488,0.00581446733169116
C4A,0.006333076555102635,0.006348196680402008,0.005352783217832374,0.0059076275731869896,0.004610660253008436,0.006399408778948568,0.005922543583060678,0.006093342969430211,0.006348913144538371,0.006347944253173561,0.006348102650711669,0.005280450968681651,0.006300300112811326,0.006351864115672594,0.006158057011989459,0.006348102602753171,0.006174986548436079,0.006393198603585126,0.006052034776166723,0.006348330184763242,0.005910076878774618,0.0063428474815954445,0.006673195373794046,0.006348102756081091,0.006328066002327335,0.006348104832131485,0.006360188492127316,0.006352041374422125,0.006348102682694021,0.00635379127700415,0.006366562019990511,0.006361573289664193,0.006240763100883926,0.006350018796886874,0.006349857226034568,0.005457024104405545,0.006348106619167095,0.00634810258335911,0.005013178570498955,0.006479488317782964,0.006274403616364211,0.006268104950064809,0.006348104719836259,0.006287864330710312
EFR3A,0.005986323594707397,0.00947764299413749,0.010678705921395474,0.0016172153152607589,0.005595226954849124,0.00544954311756219,0.0061418497244880655,0.006183682211544179,0.007731890457261469,0.003951829349357996,0.004666502836821163,0.005188407238089404,0.005641167232466348,0.008258496710330781,0.007182802019551968,0.0041870140820079865,0.009009188233947396,0.009079789342663366,0.005949758245720745,0.009239403574952737,0.00822759522134182,0.004346444120793101,0.005777465791031434,0.005772347360841746,0.0018278413534520543,0.021298262180085115,0.0072862580611644575,0.0053505070886084695,0.0028093645893395593,0.009352105316226983,0.0021186716983314768,0.005830659823510503,0.003270894556051308,0.003004025714806138,0.012079247748852264,0.005940472627688756,0.007488748998386754,0.002410641598971822,0.007240843754530177,0.003230937225309225,0.0030457511912414443,0.004036121672391641,0.0020076283327546047,0.010824125385490635
MT2A,0.0039026991571460604,0.0013128895026505425,0.003736304275919505,0.004077142502631313,0.055671373704799375,0.0038399047423288628,0.003642185082931514,0.00434784535934329,0.003917833802012855,0.0034676568728468273,0.0042096641429169605,0.005618352272363536,0.027601591817076332,0.00362749784592536,0.0036474851767513837,0.0036989685227744405,0.003778200947261232,0.0068479313940335625,0.0037630359620471274,0.005402602251278386,0.001283637551158673,0.0018441620725432276,0.12381331257786278,0.006692858705792628,0.020592918309456774,0.003454763254730791,0.004493551321576004,0.010368024484927013,0.0017390884179630216,0.003970787605395011,0.01116115935219463,0.010534211807018077,0.004064971390654653,0.003447168267691473,0.0017871041253964086,0.005358071453408063,0.0035100231657063477,0.009402177760339045,0.008746593478699079,0.003552307336735163,0.004190136416670019,0.003470684382602238,0.003562342425839213,0.005773760609609764
LGALS2,0.006306528836792671,0.006259265065520546,0.00199041544279607,0.0061878979250144985,0.0061352638773245465,0.00628187483575229,0.005362923210172924,0.005774651110828133,0.006347146376668472,0.00635758720417948,0.010168963805901755,0.006451125247679455,0.0063277305909588705,0.006352096736956296,0.006405553973464802,0.005855333692114644,0.00438443427869616,0.007837995483326957,0.006335121340297132,0.00635213456738415,0.004253504803669645,0.006346285849159852,0.006325612959565649,0.005494737822847744,0.0063488107621170456,0.006083514239340023,0.006304209718046484,0.005997660416435604,0.004572826901432371,0.00632351833708699,0.006500671954947823,0.0061051468207505444,0.0062871777657241765,0.006203115294523206,0.0055599626456001045,0.005490228360641649,0.0032397647574404797,0.0058886152324680975,0.0023293781544341105,0.006356097806153107,0.006348014856167095,0.006184917024342194,0.0060678209072997855,0.006345230752580959
LGALS1,0.006348488254331117,0.006439550411209485,0.004714845608922091,0.0030971554415283134,0.006842541410440989,0.006034762364192798,0.004891553071011663,0.006330837384330867,0.006347527036438635,0.006474251712087157,0.006353259874964682,0.0036283834662782003,0.00632687657282485,0.0029278117805881586,0.006348101081841786,0.005958053267534154,0.009656196654598487,0.00634837219159574,0.006348475797806079,0.00586910216676401,0.0036552151248903835,0.006348102650662597,0.004545813811323293,0.006319429190572164,0.006110328518257887,0.00634810267138003,0.006348103671090138,0.006353387011218016,0.0036304751536397847,0.004046256287933588,0.005149753415088462,0.006328048467047204,0.006462734033155176,0.005624922673880052,0.003678285415956691,0.00633639048700204,0.006348102651004011,0.006348102652321719,0.005884965852231772,0.006348102964302814,0.003967421259986678,0.00630300155996222,0.006281014849141818,0.002078452223955402
ANPEP,0.006348053155920285,0.006311421017302127,0.005766759094765199,0.006052149535592368,0.006883785607342287,0.006637587411137268,0.005736313979253614,0.006585729113211822,0.0063483246196996525,0.006348141170407525,0.006348096350656968,0.006406868324859497,0.00633430448737372,0.005557477917155452,0.006348103219282296,0.006343045675530407,0.006401107693079122,0.006347487720214994,0.006348768228985893,0.006020493763629239,0.006157164816695181,0.006348102650661578,0.004989399012641228,0.006358366766565676,0.00634760291963325,0.006348102695192023,0.006348098001478847,0.006347899256092121,0.006465976823417568,0.0055698653128256215,0.005930019357385744,0.006349116491662763,0.006198250611016472,0.006351434311508421,0.006385461532267997,0.006179731604555163,0.006348102651448061,0.006348102696511777,0.0062280192753632795,0.006348152753215576,0.005467379700657931,0.006363830613698924,0.006304039465292005,0.005659706268504003
PI4KAP1,0.007089853614388705,0.006256935682576617,0.007102341737136693,0.0025263124988236514,0.00718768454894306,0.004902945223414559,0.005573889952587961,0.006551486049391881,0.008214999840140161,0.002998454416240046,0.007413114621259489,0.008649901575598803,0.003691203617245403,0.007646749039698507,0.004074884782661896,0.00866513864448606,0.0031002479241002997,0.0029925603816691876,0.004160247550216728,0.007504143619174539,0.008680665831354965,0.0016422618247732479,0.006794371647014884,0.00402826573327967,0.003948000575330298,0.009594583463936083,0.0071633583010965556,0.0023420835646436543,0.0028557705534345674,0.0073172159463040405,0.0038543716004033816,0.0019266549060930676,0.0052002665399294955,0.007673950287481312,0.005144458318158597,0.007662594167156148,0.003472131359383471,0.008311142209100258,0.0029289397163709385,0.004814505744285186,0.00493317485454316,0.002046490029117617,0.0022329360604275887,0.003112501407508069
PI4KAP2,0.007107114953129937,0.009363711185162101,0.0073677040875534784,0.0024184842011269235,0.005100925392661136,0.0037169672714487015,0.004928935655243456,0.006687110970082817,0.00591617724705687,0.0029616752265213433,0.007278634458281664,0.007111342793994922,0.003577394344431882,0.007433866329167117,0.0028880421392076675,0.007286714724035178,0.004138795266165935,0.0022563782876869926,0.004951919121046729,0.006997951158874787,0.00783721243252555,0.001880882967386668,0.007566898493339543,0.002986744784561573,0.0031163420693405297,0.007381574956899024,0.00801871853696057,0.0026630875218374827,0.005694271964309087,0.004239763855462712,0.0032629219066984544,0.0019050860748876654,0.004954620689881714,0.003111709371291625,0.00509048043360281,0.007823422182232021,0.0022256126863148223,0.008416855724605052,0.002091108639394834,0.003709869259060704,0.005850016377439583,0.001969333561049727,0.003233332025183937,0.007148737300478721
KDR,0.006254827166804004,0.004677978895034406,0.0052626003191639965,0.004650844722680725,0.004442598709511181,0.005106824283801273,0.006383629068696046,0.006085608500987308,0.0049073846092692,0.006347646128149273,0.006344685285174727,0.004690181000577012,0.006358546047776899,0.00597651172371798,0.0063485502377816855,0.006155411854762583,0.006048073614373554,0.006385573277294864,0.0063488316323002374,0.006300790412002219,0.00612551794895033,0.006345761748907433,0.004782012762799069,0.006297114323002084,0.006337982400310773,0.006348444039779493,0.006347981226296077,0.006347924473184667,0.004763189616903319,0.004698327262654493,0.006166483692884717,0.006364321700663291,0.006160341811759354,0.006307650438035096,0.006344470694135438,0.006185982899411464,0.006270637790635006,0.006337439906347042,0.006451792213860593,0.0063430396356470905,0.006334893649685631,0.005125727068990703,0.00565353237416114,0.006342402428672211
FBXO5,0.006339853221765999,0.006036829657219011,0.005492954162971519,0.006273893279572427,0.0063303975223566785,0.006330646917917668,0.006348113946349813,0.0063502030762627925,0.005874214277784598,0.0063481454149579035,0.0063438734806818475,0.004847846410680487,0.006519262068976743,0.00634792066770453,0.004771877411622687,0.006347764881128597,0.006125076135665128,0.006344380387056164,0.0063511591973218606,0.006356165762370896,0.006346888144881082,0.004399646825138527,0.0042540598372066045,0.006342205204097353,0.006186295505017313,0.006244929002530627,0.006007904353871197,0.006520222561614298,0.0064407592811659645,0.004984492826971244,0.0057922641323953005,0.006356769268837588,0.006346292655735289,0.005426479818084606,0.006356673498577216,0.0062531703119332255,0.006351922743511986,0.006367396357278471,0.006349061624624865,0.0063478577371511935,0.00595545541117439,0.006328039124439789,0.006296565864752093,0.006349668645245628
LGALS9,0.002760163936856997,0.006941622454131734,0.004490611860067414,0.004740221097089409,0.003917234147202464,0.005519309302486329,0.00187800006181546,0.004213598267191624,0.006775208174739232,0.012274711863700704,0.002315925699144602,0.0032690934688538696,0.002217320351807252,0.00838901948612045,0.007410065212417261,0.006283848078125426,0.002840185154807271,0.011527903248648878,0.04043832833462915,0.006233964049367374,0.0018946119810076985,0.011208578074763586,0.004291561582342007,0.012102643752745732,0.014968018125385245,0.007990955494454883,0.009826620060851877,0.0031141550626922576,0.005917602487144585,0.0021880758164791953,0.003496104691230345,0.003709813009051943,0.0065473699535533135,0.008475857278205861,0.0044256217704170975,0.006985441482185903,0.00285267592277285,0.0024069346917371982,0.002901525662485998,0.006204790986315424,0.002671835683865888,0.007049375749928707,0.007511979150586682,0.002877914199423437
MEOX2_TF,0.006318532038211407,0.006352251806876265,0.006183691284125985,0.0031462579218013184,0.0038302316805318808,0.007110439069518026,0.0045758889274178675,0.03991778907326445,0.006411393622850668,0.006322875475857701,0.006348103458289319,0.001604250365887957,0.005303973246619096,0.0064329544856888,0.008352441430766694,0.006352005988808585,0.002178129006742134,0.004982250237841917,0.004914645837107048,0.006329561192393664,0.004761176063782298,0.004748044483247473,0.007477691389290896,0.006369869092250881,0.003467641553612716,0.006348127897064741,0.009222780025126357,0.006334438245622662,0.006349559722887768,0.006156522212819531,0.0019761747658905873,0.0053179369576603144,0.004608989653491829,0.006456297454681828,0.007068604568393499,0.002366234459562735,0.006357721723705657,0.006348103407277218,0.004340516292466128,0.004406079221034228,0.0035957976758241345,0.006722873520531044,0.006347934119481758,0.005621149095932236
BTC,0.007809034472452874,0.0030832702109041296,0.0035661952083061842,0.008096890988721418,0.0073369363189660615,0.008018944609307202,0.007319203756140743,0.010428332734058644,0.008558683804849225,0.006888482632282504,0.009992005789621014,0.011588568511213987,0.003965283966975713,0.003495983119486626,0.004091436660854791,0.014999736266281127,0.012454754377474758,0.004029491175222064,0.010926178558592011,0.002666839557163612,0.0046087060446141645,0.002374672588261322,0.005038092002506794,0.010405772103766904,0.004507493875562377,0.01006633336583777,0.007226992403386769,0.0060658643556076725,0.002158493213594834,0.007277629822080975,0.0021166285649612615,0.022419233886577968,0.0024645039273537128,0.0018814558118380946,0.005065939722969381,0.003100447348833966,0.0036720807986749537,0.002908706552534343,0.007210638512929257,0.0038154874203314673,0.007518992324570942,0.012301652401994058,0.004989942930185276,0.003668639838023901
CRISPLD2,0.006342013462042464,0.006340871279052023,0.006052154891866644,0.004307907343033094,0.004485321073424747,0.006364878625895413,0.006161172581080632,0.005993694517476657,0.006385823559998884,0.006350326611574356,0.0063481026652019495,0.005680804025710902,0.006682854730749256,0.006334335670591132,0.006194407280369363,0.006348103212964193,0.006354970324852433,0.006348442748279567,0.006373198637010674,0.005959726035482591,0.006325287134521321,0.006363982394509558,0.005302147444006437,0.006348103192157523,0.006351852309916064,0.006348104777640644,0.006386138839624545,0.006348395729249539,0.006348102696419051,0.0058529169939183934,0.0056751759297840095,0.0065956760476432,0.006476766852707213,0.006348557921389663,0.006350679026291232,0.005875806274396345,0.006348076862508666,0.00634810261302303,0.004731517669508867,0.006428689208077138,0.005607904999093458,0.006334796275880833,0.006348070764313234,0.005434991953101702
SNHG11,0.007060799317946577,0.004994529952706069,0.01056424624384239,0.006396503501414998,0.00876895061351063,0.006495807204267697,0.012324918556754874,0.007139414033236278,0.003416685701169068,0.00700767284241614,0.003778979758462568,0.0022594134465338147,0.003803235548162496,0.004967650977603073,0.0024033676449856365,0.003840069915591422,0.00587209874819551,0.0063830596051168195,0.00649471919301603,0.0028787756287186796,0.006071150856899437,0.004129298821584402,0.008866420253779948,0.006559579067950543,0.002195899680471522,0.00641178851737491,0.006188633910821212,0.006226135290674758,0.005051710168211465,0.006110261839085121,0.00808851536495431,0.006426769502622867,0.009037402069819943,0.005361959123005124,0.004677522556164333,0.008655381288130514,0.0076838264429652196,0.005894289839666043,0.011004851859971106,0.007840561798436235,0.013342457138170831,0.006408206238361923,0.015601325005276617,0.008109143477348512
SNHG10,0.006469415676410913,0.006038845367139496,0.005060159492545543,0.003624364879002084,0.007486635500924833,0.0065469957676207065,0.002216391557043745,0.004619028462260428,0.00725977127795282,0.010269458681100936,0.0033202189042586695,0.003511204985209217,0.011567103294150108,0.0041373732069526735,0.0035788220150224947,0.00397330406340864,0.004170367724066234,0.005055387363132582,0.002865368092249286,0.0019462160363335247,0.004642574193452946,0.0016873223341354715,0.009857752414385065,0.005846483164833593,0.002222545615907591,0.007270064831269336,0.0051961509745168085,0.0028963827800578532,0.0024380104451084722,0.006184544379395483,0.003434545289024296,0.008473668652021489,0.0018488044834115659,0.0017525696078818855,0.009132944981845002,0.007282873837407977,0.00942997492497611,0.0022734244253892386,0.011158788342774112,0.006639414464601549,0.01059238464337137,0.006002299785935563,0.004083957090270754,0.010299127663969822
