gene ; activator ; inhibitor
PVRL4 ; OVOL1 ELF3 GRHL1 KLF5 HES1 RARG GRHL3 ID1 SREBF1 TEAD3 TOB1 ZBTB7B TBX6 KLF3 ZNF440 ; ASB1 VENTX BIN1 TFEC MNDA MAFB
ADAMTS4 ; SNAI1 ZNF469 MEF2C AEBP1 PRRX1 TWIST1 ; 
FCER1G ; LYL1 PTRF TBX21 TEAD4 SP140 VENTX IRF1 IRF8 SLA2 FLI1 BIN1 SPI1 ZNF469 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 MAFB FOXP3 TWIST1 ; ZNF443
FCGR2A ; PTRF TBX21 TEAD4 VENTX IRF8 SLA2 SPI1 PDLIM4 ZNF469 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 PRRX1 FOXP3 TWIST1 ; ZNF443
FCGR2B ; VENTX IRF8 SLA2 SPI1 STAT4 RUNX3 TFEC MNDA IRF4 HCLS1 ; 
FCGR2C ; VENTX IRF8 SPI1 STAT4 RUNX3 TFEC MNDA FOXP3 ; 
FCGR3A ; TBX21 VENTX IRF8 SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 MAFB FOXP3 ; ZNF443
OLFML2B ; HEYL PTRF SPI1 ZNF469 AEBP1 LZTS1 PRRX1 TWIST1 CSDC2 ; 
UHMK1 ; GTF3C4 GTF2H3 BARD1 ATF2 SHPRH AFF4 REST CLOCK NCOA2 GTF2A1 APC ASH1L ; 
DDR2 ; MSC TWIST2 GLI2 ZNF469 AEBP1 TSHZ3 ZFPM2 PRRX1 TCF4 EGR2 BACH2 TWIST1 NAP1L3 CSDC2 ; 
RGS4 ; PTRF GLIS1 ZNF469 AEBP1 PRRX1 TWIST1 ; 
RGS5 ; NOTCH4 LDB2 SOX17 HEY2 TBX2 ; 
NUF2 ; RAD51 MYBL2 PTTG1 TRIP13 FOXM1 MCM5 MCM7 BRCA1 ESPL1 MCM6 MCM2 ZNF367 HMGB2 EZH2 WHSC1 TAF5 ANKRD32 BRCA2 DNMT1 ; 
TADA1 ; POGK RBBP4 ; PTRF
CD247 ; TBX21 IRF1 IRF8 GFI1 SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 FOXP3 ; 
RCSD1 ; TBX21 IRF8 EOMES SLA2 FLI1 SPI1 STAT4 RUNX3 TFEC MNDA IRF4 FOXP3 ; 
ANKRD36BP1 ; GTF3C4 TAF1L ZBTB37 GTF2H3 BRCA2 BARD1 MTF1 ATF7IP EYA3 ATF2 TCF12 SHPRH REST ZNF623 CLOCK NCOA2 ZNF81 ETV3 ZNF641 GTF2A1 APC ASH1L ; EDF1 SCAND1 TCEB2
DPT ; MSC ZNF469 AEBP1 ZFPM2 PRRX1 CSDC2 ; 
SLC19A2 ; POGK AFF1 ZNF443 ; ENO1
SELP ; MEOX1 ; 
C1orf112 ; RAD51 ; 
FMO1 ; ZNF469 AEBP1 PRRX1 TWIST1 CSDC2 ; 
FASLG ; TBX21 IRF1 EOMES SLA2 STAT4 RUNX3 TFEC IRF4 STAT1 ; 
TNFSF4 ; MSC ZNF469 AEBP1 TFEC TSHZ3 ZFPM2 PRRX1 EGR2 CSDC2 ; 
PRDX6 ;  ; ZNF440
KLHL20 ; ASCC3 ZBTB38 ATF2 GTF2A1 APC ASH1L ; 
CENPL ; FOXM1 BRCA1 MCM6 MCM2 MCM4 MCM8 WDHD1 BRIP1 BRCA2 DNMT1 ; 
TNN ; AEBP1 ; 
C1orf220 ; ZNF224 ZNF518A ; 
ANGPTL1 ; HAND2 AEBP1 PRRX1 CSDC2 ; 
SOAT1 ; EIF2AK2 ; 
TOR1AIP2 ; GTF2H3 EAF1 MTF1 ATF7IP BDP1 ATF2 SHPRH AFF4 REST ZNF623 NR2C2 CLOCK NCOA2 REL ETV3 ZNF641 GTF2A1 APC ASH1L ; 
KIAA1614 ; PRRX1 ; 
NCF2 ; PTRF VENTX IRF8 SPI1 STAT4 RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 FOXP3 ; ZNF443
EDEM3 ; GTF2A1 ; 
HMCN1 ; TCF4 ; 
RGS18 ; PTRF TBX21 VENTX IRF8 SLA2 FLI1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 CREB5 FOXP3 TWIST1 HCLS1 ; 
RGS1 ; TBX21 MSC VENTX IRF1 IRF8 SLA2 SPI1 ZNF469 AEBP1 STAT4 CIITA RUNX3 TNFAIP3 TFEC MNDA IRF4 STAT1 PRRX1 EGR2 FOXP3 TWIST1 ; ZNF443
RGS2 ; MSC TWIST2 SPI1 ZNF469 AEBP1 STAT4 TFEC MNDA IRF4 PRRX1 EGR2 TWIST1 ; ZNF443
UCHL5 ; ASCC3 GTF2H3 TFDP1 ; 
ASPM ; FOXM1 BRCA1 MCM2 HMGB2 TIMELESS MCM4 DEK MCM8 WDHD1 EZH2 WHSC1 RBL1 BRIP1 ANKRD32 BRCA2 DNMT1 ; 
ZBTB41 ; ATF2 ETV3 ASH1L ; 
DENND1B ; CLOCK GTF2A1 ASH1L ; 
PTPRC ; TBX21 SP140 VENTX IRF1 IRF8 GFI1 EOMES SLA2 FLI1 SPI1 STAT4 CIITA RUNX3 TNFAIP3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
KIF14 ; TRIP13 FOXM1 BRCA1 ESPL1 HMGB2 TIMELESS MCM4 DEK MCM8 WDHD1 EZH2 KNTC1 WHSC1 RBL1 BRIP1 GTF2H3 TAF5 ANKRD32 E2F7 BRCA2 DNMT1 ; 
C1orf106 ; KLF5 HES1 RARG GRHL3 ID1 SMAD3 TRIM31 ZBTB7B TBX6 RAI1 KLF3 ZDHHC13 SPDEF ZNF440 ; 
PKP1 ; HR BARX2 HES2 SOX15 ; 
LAD1 ; TRIM29 IRF6 HES1 SOX15 ; MYBL1
CSRP1 ; PTRF AEBP1 CSDC2 ; 
LMOD1 ; TGFB1I1 MSC HIC1 GLI2 MYOCD EBF1 HAND2 AEBP1 ZFPM2 PRRX1 PRRX2 TWIST1 NAP1L3 TCF21 CSDC2 ; 
PTPN7 ; TBX21 SP140 SP110 VENTX IRF1 IRF8 GFI1 EOMES SLA2 BIN1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
UBE2T ; RAD51 MYBL2 PTTG1 FOXM1 MCM5 MCM7 BRCA1 MCM6 MCM2 HMGB2 CHAF1A ; 
PPP1R12B ; MYOCD ; 
KDM5B ; KLF3 REL ZKSCAN1 ; 
ADORA1 ; AEBP1 PRRX1 PRRX2 TWIST1 CSDC2 ; 
CHI3L1 ; IRF8 ZNF469 AEBP1 TFEC PRRX1 TWIST1 ; 
FMOD ; PTRF MSC HIC1 VENTX TWIST2 GLIS1 SPI1 HAND2 ZNF469 GLIS2 AEBP1 MEIS3 TSHZ3 ZFPM2 PRRX1 PRRX2 TWIST1 NAP1L3 CSDC2 ; 
PRELP ; HIC1 GLI2 EBF1 HAND2 AEBP1 MEIS3 ZFPM2 PRRX1 PRRX2 NAP1L3 CSDC2 ; 
LAX1 ; ZBTB32 TBX21 SP140 IRF8 EOMES POU2AF1 SLA2 SPI1 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 ; 
GOLT1A ; NR2F6 PCBD1 TLE6 TLE2 ZSCAN16 ZNF443 ; 
PLEKHA6 ; NR2F6 TLE2 ZNF440 ZNF443 ; ENO1
PIK3C2B ; ZNF440 ZNF443 ; ENO1 TEAD4
RBBP5 ; ZNF281 MCM4 DEK MCM8 ASCC3 GTF3C4 RBL1 BRIP1 GTF2H3 EAF1 BRCA2 BARD1 ZBTB26 MTF1 ATF7IP ZNF689 EYA3 ZNF551 ATF2 SHPRH REST ZNF623 CLOCK NCOA2 ZNF641 GTF2A1 APC ; EDF1 TCEB2 TAF10 ZNF688 NR2F6 ZNF444
FAM72A ; FOXM1 BRCA1 ESPL1 HMGB2 TIMELESS MCM4 MCM8 WDHD1 RBL1 BRIP1 ANKRD32 BRCA2 DNMT1 ; 
DYRK3 ; CREB5 ; 
IL10 ; PTRF VENTX IRF8 EOMES SLA2 SPI1 AEBP1 STAT4 RUNX3 TFEC MNDA IRF4 NFATC1 PRRX1 FOXP3 TWIST1 ; 
C1orf116 ; GRHL3 FOXQ1 TOB1 ZNF440 ; 
CR1 ; MSC IRF8 SPI1 ZNF469 RUNX3 TFEC MNDA IRF4 NFATC1 PRRX1 EGR2 CSDC2 ; 
CD46 ; ZNF440 ; 
CD34 ; HEYL EBF1 NOTCH4 KLF2 FLI1 TAL1 BCL6B MEF2C LDB2 SOX17 ERG HEY2 LZTS1 EBF3 TCF4 TCF21 ; 
G0S2 ; PTRF SPI1 STAT4 HMGA2 MNDA ; RXRA
HSD11B1 ; MSC VENTX IRF8 FLI1 AEBP1 IRF4 PRRX1 CSDC2 ; 
TRAF3IP3 ; TBX21 SP140 IRF1 IRF8 GFI1 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
C1orf74 ; HES2 ; 
NEK2 ; RAD51 MYBL2 PTTG1 TRIP13 FOXM1 MCM5 BRCA1 ESPL1 MCM6 MCM2 ZNF367 HMGB2 CHAF1A TIMELESS MCM4 DEK WDHD1 EZH2 KNTC1 WHSC1 RBL1 BRIP1 TAF5 ANKRD32 BRCA2 DNMT1 ; 
DTL ; E2F1 MYBL2 PTTG1 TRIP13 FOXM1 TCF19 MCM5 MCM7 BRCA1 ESPL1 MCM6 MCM2 ZNF367 HMGB2 CHAF1A TIMELESS MCM4 DEK MCM8 WDHD1 EZH2 KNTC1 WHSC1 RBL1 BRIP1 TAF5 ANKRD32 E2F7 BRCA2 DNMT1 ; 
NENF ;  ; ELF1 GTF2A1
BATF3 ; RELB SNAI1 LYL1 PTRF TBX21 MSC HIC1 VENTX IRF8 SLA2 FLI1 BIN1 SPI1 PDLIM4 ZNF469 AEBP1 STAT4 RUNX3 TFEC MNDA IRF4 PRRX1 FOXP3 TWIST1 HCLS1 ; ZNF436 ZNF443
VASH2 ; ZSCAN2 ; 
CENPF ; FOXM1 BRCA1 ESPL1 MCM2 HMGB2 TIMELESS MCM4 WDHD1 EZH2 WHSC1 BRIP1 TAF5 ANKRD32 BRCA2 DNMT1 ; 
TGFB2 ; PTRF AEBP1 CREB5 TWIST1 ; 
HLX ; EBF1 FLI1 BCL6B MEF2C LDB2 SOX17 ERG ; 
CAPN2 ; HES2 ; 
DEGS1 ; PTRF PRRX1 ; SUFU ZNF440
LIN9 ; BRCA1 MCM8 WDHD1 ANKRD32 BRCA2 ; 
ZNF678 ; ZNF430 ZNF124 ZNF217 ADNP ZBTB39 ZNF587 ZNF292 EP300 ZDHHC21 ZNF397 ZNF91 NCOA2 AFF1 MKL2 BRWD1 ZNF136 ARID1A ZNF92 ZKSCAN1 ZNF273 APC ZNF518A ASH1L ; 
URB2 ; GTF3C4 POLR1B ; 
NID1 ; TCF4 ; 
RYR2 ; HAND2 ; 
GREM2 ; FOXF1 ; 
KMO ; TFEC ; 
EXO1 ; RAD51 E2F1 MYBL2 TRIP13 FOXM1 TCF19 MCM5 MCM7 E2F2 BRCA1 ESPL1 SUV39H2 MCM6 MCM2 ZNF367 HMGB2 CHAF1A TIMELESS MCM4 DEK MCM8 WDHD1 EZH2 RBL1 BRIP1 TAF5 ANKRD32 BRCA2 DNMT1 ; 
CEP170 ; ZNF281 ; 
AKT3 ; ZFPM2 ; 
KIF26B ; AEBP1 ; 
NLRP3 ; PTRF TBX21 VENTX IRF8 SLA2 FLI1 BIN1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 EGR2 TWIST1 TRPS1 ; ZNF443
PGBD2 ; ZNF440 ZNF443 ; 
ZNF692 ; ANKS3 GLI4 AES HDAC10 TAF1C ; ARNTL2 DNMT1
SH3YL1 ; TBX6 ZNF440 ; 
PXDN ; SNAI1 HEYL PTRF MSC HIC1 TWIST2 GLI2 ZNF469 AEBP1 TSHZ3 LZTS1 ZFPM2 PRRX1 TCF4 PRRX2 TWIST1 CSDC2 ; 
CMPK2 ; SP110 EIF2AK2 STAT2 STAT1 TRIM22 ; 
RSAD2 ; SP110 ZNFX1 STAT1 ; 
KIDINS220 ; SHPRH APC ; 
ADAM17 ; ASCC3 GTF2H3 BACH1 ATF2 CLOCK GTF2A1 APC ASH1L ; 
YWHAQ ; ENO1 DNMT1 ; TBX2
CYS1 ; TGFB1I1 GLI2 ZNF469 AEBP1 MEIS3 ZFPM2 PRRX1 PRRX2 TWIST1 NAP1L3 CSDC2 ; 
RRM2 ; PTTG1 MCM2 ENO1 TFDP1 DNMT1 ; 
ROCK2 ; ZNF281 RBL1 GTF2H3 BARD1 EYA3 TMF1 EPC1 ATF2 TCF12 SHPRH AFF4 REST ZNF623 CLOCK NCOA2 REL ETV3 ZNF641 GTF2A1 APC ASH1L ; EDF1 SCAND1 TCEB2 ZNF688
VSNL1 ; SOX7 HES2 ; 
SMC6 ; WDHD1 BRIP1 DNMT1 ; 
SDC1 ; SOX15 ; 
ATAD2B ; VHL GTF2I NFXL1 KLF3 BTAF1 SHPRH ZNF236 AFF4 ZNF430 REST ZNF217 ADNP NR2C2 ZNF292 EP300 BAZ2B ELK4 ZNF397 PHF8 NCOA2 REL ZNF121 ZNF81 MKL2 BRWD1 ETV3 GTF2A1 ARID1A ZKSCAN1 APC ZNF518A ASH1L ; 
MFSD2B ; HMGA1 ; ZNF441
ITSN2 ; POGK ZNF518A ; 
CENPO ; MYBL2 FOXM1 MCM5 BRCA1 MCM2 BRIP1 DNMT1 ; 
DNAJC27 ; BRWD1 ; 
ASXL2 ; POLR1A GTF3C4 RBL1 RREB1 TAF1L GTF2H3 ZNF426 BARD1 ZBTB26 MTF1 ZNF689 EYA3 BDP1 ZNF551 ATF2 SHPRH AFF4 REST ZNF623 NR2C2 CLOCK NCOA2 ZNF121 ETV3 ZNF641 GTF2A1 ZKSCAN1 APC ASH1L ; TCEB2 POLR2I ZNF688
CENPA ; MYBL2 PTTG1 TRIP13 FOXM1 RUVBL1 MCM5 MCM7 PHF19 MCM6 MCM2 HMGB2 TEAD4 TIMELESS WDHD1 EZH2 DNMT1 ; BTG2
EMILIN1 ; TGFB1I1 PTRF MSC HIC1 TWIST2 GLIS1 GLI2 ETV1 HAND2 ZNF469 GLIS2 AEBP1 MEIS3 TSHZ3 ZFPM2 PRRX1 PRRX2 EGR2 TWIST1 NAP1L3 CSDC2 ; 
CAD ; DNMT1 ; 
KRTCAP3 ; NR2F6 ; 
CCDC121 ; ZNF397 ZNF253 ZNF566 ZNF627 ZNF92 ZNF518A ; FOSL1
FAM179A ; TBX21 SLA2 ; 
SPDYA ; TAF1C ; 
CLIP4 ; SNAI2 ; 
LBH ; AEBP1 ; 
SLC30A6 ; GTF3C4 GTF2H3 BRCA2 ZNF689 EYA3 ZNF551 ATF2 SHPRH REST ZNF623 CLOCK NCOA2 ETV3 ZNF641 GTF2A1 APC ; SCAND1 TCEB2 ZNF688
NLRC4 ; TBX21 POU2F2 VENTX IRF8 SLA2 FLI1 SPI1 STAT4 RUNX3 TFEC MNDA IRF4 MAFB FOXP3 ; 
RASGRP3 ; MEF2C ; 
STRN ; GTF3C4 ELK3 RBL1 BRIP1 ZBTB37 GTF2H3 MTF1 ATF7IP EYA3 CLOCK NCOA2 GTF2A1 APC ; POLR2I ZNF444
HEATR5B ; GTF2I NFXL1 BTAF1 RBL2 ZMYND11 SHPRH ZNF236 ZNF430 REST ZNF217 ADNP NR2C2 ZNF292 EP300 ZDHHC21 BAZ2B ZNF397 PHF8 NCOA2 ZNF81 MKL2 BRWD1 ETV3 ZNF611 ZNF641 GTF2A1 CRAMP1L ARID1A ZNF224 ZKSCAN1 APC ZNF518A ZNF33A ASH1L ; 
MAP4K3 ; MAML3 ZNF440 ZNF518A ; 
PKDCC ; PRRX1 CSDC2 ; 
MSH2 ; MCM6 MCM2 TIMELESS MCM4 DEK WDHD1 EZH2 WHSC1 RBL1 BRIP1 TFDP1 DNMT1 ; 
MSH6 ; MCM6 MCM2 TIMELESS MCM4 DEK WDHD1 EZH2 TFDP1 DNMT1 ; TBX2
STON1 ; TCF4 ; 
GPR75 ; ZKSCAN1 ; 
EML6 ; ZNF443 ; 
EFEMP1 ; PTRF PDLIM4 AEBP1 PRRX1 TWIST1 ; 
VRK2 ; ARNTL2 EIF2AK2 STAT1 ; 
PEX13 ; KLF3 REL ; 
AHSA2 ; MDM4 ZNF443 ; 
FAM161A ; WDHD1 DNMT1 SP4 ; 
SPRED2 ; MAML3 ; 
CNRIP1 ; LYL1 TGFB1I1 HEYL PTRF MSC HIC1 VENTX CREB3L1 TWIST2 GLI2 EBF1 KLF2 LEF1 FLI1 SPI1 ETV1 GATA6 HAND2 BCL6B ZNF469 MEF2C AEBP1 LDB2 MEIS3 SOX17 ERG TSHZ3 LZTS1 ZFPM2 EBF3 NFATC1 DAB2 PRRX1 TCF4 PRRX2 TWIST1 NAP1L3 TCF21 CSDC2 ; 
PLEK ; TBX21 SP140 MSC VENTX IRF1 IRF8 EOMES SLA2 FLI1 BIN1 SPI1 ZNF469 STAT4 CIITA RUNX3 TNFAIP3 TFEC MNDA IRF4 STAT1 PRRX1 MAFB FOXP3 TWIST1 TRPS1 HCLS1 ; 
ARHGAP25 ; TBX21 IRF8 SLA2 FLI1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 FOXP3 HCLS1 ; 
ANTXR1 ; ETV1 ZNF469 GLIS2 AEBP1 MEIS3 TSHZ3 ZFPM2 PRRX1 PRRX2 TWIST1 NAP1L3 CSDC2 ; 
GMCL1 ; GTF3C4 GTF2H3 VHL GTF2I BARD1 SMARCC1 NCOR1 EYA3 NFXL1 ZNF551 ATF2 TCF12 BRPF3 SHPRH ZNF236 ZNF430 REST RBBP4 ADNP ZBTB39 ZNF623 NR2C2 EP300 CLOCK ZNF397 NCOA2 ETV3 GTF2A1 ARID1A ZKSCAN1 APC ASH1L ; 
TIA1 ; ANKRD10 ZNF266 ZNF195 MDM4 ZNF302 ZNF10 SS18L1 ZNF248 ZNF211 ZNF224 ZNF84 ZNF518A ZNF33A ZNF443 ; 
ATP6V1B1 ; VAX2 ; 
DYSF ; HEYL PTRF EBF1 FLI1 BCL6B MEF2C ERG LZTS1 ; 
EXOC6B ; GTF3C4 RREB1 GTF2H3 EYA3 ZNF551 SHPRH AFF4 REST ZNF623 EP300 CLOCK NCOA2 REL ETV3 GTF2A1 APC ASH1L ; POLR2I ZNF688
ACTG2 ; HIC1 HAND2 AEBP1 ZFPM2 PRRX1 CSDC2 ; 
TET3 ; NFXL1 KLF3 ZNF124 ZNF217 ADNP EP300 ZNF436 NCOA2 REL AFF1 BRWD1 ETV3 ARID1A ZNF627 ZNF440 ZKSCAN1 ZNF518A ASH1L ZNF443 ; 
MTHFD2 ; DNMT1 ; SPOCD1
C2orf81 ; ZNF444 ; 
CCDC142 ; SS18L1 CRAMP1L ; 
LOXL3 ; LYL1 MSC VENTX IRF8 SPI1 ZNF469 AEBP1 MNDA PRRX1 TWIST1 NAP1L3 APBB1 ; 
GNLY ; TBX21 SP110 IRF1 GFI1 SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 ; 
ATOH8 ; ID3 SMAD6 KLF15 ; 
ST3GAL5 ; ID2 ; 
KDM3A ; RLF ZNF292 BAZ2B ; 
CD8A ; TBX21 SP140 SP110 IRF1 IRF8 GFI1 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
CD8B ; TBX21 IRF1 IRF8 EOMES SLA2 STAT4 CIITA RUNX3 STAT1 FOXP3 ; 
EIF2AK3 ; SMARCA2 TOP2B ZNF436 PHF8 ZNF91 ZNF611 ARID1A ; ENO1
PROM2 ; TEAD3 ZNF440 ; 
NCAPH ; RAD51 MYBL2 PTTG1 TRIP13 FOXM1 TCF19 MCM5 MCM7 E2F2 BRCA1 ESPL1 MCM6 MCM2 ZNF367 HMGB2 CHAF1A TIMELESS MCM4 DEK MCM8 WDHD1 EZH2 KNTC1 WHSC1 RBL1 BRIP1 TAF5 ANKRD32 E2F7 BRCA2 DNMT1 ; 
ARID5A ; LYL1 PTRF BIN1 SPI1 MNDA PRRX1 FOXP3 ; 
ANKRD23 ; ZNF443 ; 
COX5B ; TCEB2 TAF10 ; ZNF281 BACH1
ZAP70 ; TBX21 SP140 VENTX IRF1 IRF8 GFI1 EOMES SLA2 SPI1 STAT4 STAT2 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
MGAT4A ;  ; SOX7
TSGA10 ; ZFP62 ZNF440 ZNF33A ZNF443 ; PTRF
C2orf15 ; ELF5 ZSCAN16 SOX4 ZFP62 ZNF443 ; SNAI2 PTRF PDLIM4 STAT4 RUNX3 MNDA
TBC1D8 ; ZNF440 ZNF443 ; 
MAP4K4 ; HMGA2 ; 
IL1R2 ; STAT1 ; 
IL18RAP ; TBX21 SP140 IRF1 IRF8 GFI1 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
SLC9A2 ; ZNF443 ; PTRF
MFSD9 ; ARID1A ZNF443 ; 
TGFBRAP1 ; GTF3C4 GTF2H3 GTF2I BRCA2 ZNF689 TCF12 SHPRH AFF4 ZNF430 REST ADNP CLOCK NCOA2 ETV3 ZNF641 GTF2A1 APC ASH1L ; EDF1 ZNF593 POLR2I ZNF688 ZNF444 TCEB2
RGPD3 ; BTAF1 RBL2 ZNF217 ZNF587 NR2C2 ZNF292 EP300 ZDHHC21 PHF8 NCOA2 ZNF81 ZNF41 BRWD1 ZNF611 CRAMP1L ZNF585B ZNF224 ZKSCAN1 ZNF518A ; 
RGPD4 ; BTAF1 RBL2 ZNF292 PHF8 BRWD1 ZNF611 ZNF136 CRAMP1L ZNF224 ZKSCAN1 ZNF518A ZNF441 ZNF33A ZNF443 ; 
SULT1C4 ; ERG ; 
GCC2 ; BTAF1 RBL2 AFF4 REST ADNP NR2C2 ZDHHC21 BAZ2B ZNF397 NCOA2 TAF1 ZNF121 AFF1 BRWD1 ETV3 ZNF136 CRAMP1L ARID1A ZNF224 ZKSCAN1 ZNF518A ZNF33A ASH1L ; 
LIMS1 ; ELK3 ATF2 REST CLOCK ETV3 GTF2A1 ; 
SH3RF3 ; SNAI1 TGFB1I1 PTRF MSC HIC1 TWIST2 GLIS1 GLI2 LEF1 FLI1 ETV1 ZNF469 MEF2C AEBP1 MEIS3 ERG TSHZ3 ZFPM2 PRRX1 TCF4 PRRX2 BACH2 TWIST1 CSDC2 ; 
BUB1 ; RAD51 PTTG1 TRIP13 FOXM1 BRCA1 ESPL1 MCM6 MCM2 HMGB2 CHAF1A TIMELESS MCM4 DEK MCM8 WDHD1 EZH2 KNTC1 WHSC1 RBL1 BRIP1 TAF5 ANKRD32 BRCA2 DNMT1 ; 
RGPD6 ; ZNF195 SS18L1 ZNF224 ZNF84 ZNF518A ZNF443 ; 
ANAPC1 ; POLR1A GTF3C4 POLR1B GTF2H3 ZNF689 EYA3 REST ZNF623 ETV3 GTF2A1 ASH1L ; ZNF688
CHCHD5 ; AES ; 
CKAP2L ; TRIP13 FOXM1 TCF19 BRCA1 MCM6 MCM2 HMGB2 TIMELESS MCM4 DEK MCM8 WDHD1 WHSC1 RBL1 BRIP1 ANKRD32 BRCA2 DNMT1 ; 
IL1B ; TNFAIP3 ; 
MARCO ; MNDA ; 
EPB41L5 ; APC ; 
GYPC ; LYL1 TGFB1I1 PTRF MSC HIC1 VENTX TWIST2 IRF8 EBF1 KLF2 FLI1 BIN1 KLF9 SPI1 GATA6 HAND2 ZNF469 MEF2C AEBP1 STAT4 RUNX3 TFEC MNDA IRF4 TSHZ3 ZFPM2 PRRX1 PRRX2 EGR2 TWIST1 CSDC2 HCLS1 ; 
MAP3K2 ; ASCC3 GTF2H3 ZFX BACH1 ATF7IP JMJD1C DENND4A ATF2 ELF1 SHPRH AFF4 REST CLOCK NCOA2 ETV3 ZNF641 GTF2A1 APC ASH1L ; POLR2I
LIMS2 ; TGFB1I1 PTRF MSC HIC1 GLI2 EBF1 HAND2 ZNF469 MEF2C AEBP1 LDB2 MEIS3 SOX17 ERG ZFPM2 PRRX1 TCF4 PRRX2 TWIST1 NAP1L3 TCF21 CSDC2 ; 
ARHGEF4 ; HES2 ; 
MGAT5 ; CTNNB1 GTF3C4 TAF1L GTF2I ZNF689 EYA3 EPC1 ATF2 TCF12 SHPRH REST ADNP CLOCK NCOA2 REL ETV3 ZNF641 GTF2A1 APC ASH1L ; EDF1 POLR2I
TMEM163 ; TBX2 ; 
CCNT2 ; ZNF624 BTAF1 RBL2 ZNF223 LIMD1 ZNF514 ADNP MDM4 ZNF587 ZNF292 EP300 ZDHHC21 BAZ2B ZNF397 PHF8 ZNF41 BRWD1 ZNF611 ZNF248 ARID1A ZNF224 ZNF440 ZKSCAN1 ZNF273 ZNF518A ZNF441 ZNF33A ZNF443 ; TEAD4
ZRANB3 ; GTF3C4 ; 
CXCR4 ; IRF8 SLA2 FLI1 SPI1 MEF2C TFEC MNDA IRF4 FOXP3 ; 
ARHGAP15 ; TBX21 IRF8 SLA2 FLI1 SPI1 STAT4 RUNX3 TFEC MNDA IRF4 FOXP3 ; 
ZEB2 ; PTRF MSC HIC1 IRF8 EBF1 FLI1 KLF9 SPI1 HAND2 ZNF469 MEF2C AEBP1 RUNX3 TFEC MNDA TSHZ3 ZFPM2 CREB5 PRRX1 TCF4 EGR2 FOXP3 TWIST1 CSDC2 ; NR2F6
LYPD6B ; GATA3 ; 
TNFAIP6 ; SNAI1 PTRF MSC SPI1 ZNF469 AEBP1 RUNX3 TNFAIP3 MNDA ZFPM2 CREB5 PRRX1 EGR2 FOXP3 TWIST1 ; 
RIF1 ; ZNF281 MCM4 MCM8 ASCC3 WDHD1 GTF3C4 RBL1 BRIP1 ZBTB37 GTF2H3 ZFX NFIC BRCA2 BARD1 ATF7IP EYA3 BDP1 DNMT1 ATF2 ZNF623 CLOCK NCOA2 GTF2A1 APC ; SCAND1 TAF10 ZNF688 AES ZNF593
ERMN ; ZNF469 AEBP1 PRRX1 ; 
CYTIP ; ZBTB32 TBX21 SP140 VENTX IRF1 IRF8 GFI1 EOMES SLA2 FLI1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 EGR2 FOXP3 TRIM22 TWIST1 ; 
FAP ; SNAI1 PTRF MSC HIC1 TWIST2 GLIS1 ZNF469 AEBP1 ZFPM2 PRRX1 TWIST1 CSDC2 ; 
IFIH1 ; NMI SP110 IRF1 ZNFX1 EIF2AK2 CIITA RUNX3 MNDA STAT1 FOXP3 TRIM22 ; 
SPC25 ; RAD51 E2F1 MYBL2 PTTG1 TRIP13 FOXM1 TCF19 MCM5 HMGN2 MCM7 E2F2 BRCA1 ESPL1 MCM6 MCM2 HMGB2 CHAF1A TIMELESS WDHD1 EZH2 TAF5 DNMT1 ; 
KLHL23 ; RBBP4 NCOA2 ; 
CYBRD1 ; TGFB1I1 PTRF HIC1 BIN1 AEBP1 MNDA PRRX1 TWIST1 CSDC2 ; 
CDCA7 ; MCM7 MCM6 MCM2 HMGB2 TIMELESS MCM4 DEK WDHD1 EZH2 BRIP1 DNMT1 ; 
