gene ; activator ; inhibitor
TMTC4 ; ZFP62 TOP2B ZNF514 ZNF436 ZNF253 ZNF627 ZNF33A ZNF443 ; 
ITGBL1 ; ETV1 AEBP1 ZFPM2 GLIS2 PRRX1 CSDC2 ; 
FGF14 ; AEBP1 ; 
KDELC1 ; PRRX1 ; 
ARGLU1 ; BTAF1 DMTF1 MDM4 ZNF224 ZNF169 ZNF333 ZNF443 ; 
FAM155A ; SOX17 LDB2 ; 
TNFSF13B ; PML IRF1 SPI1 SLA2 MNDA SP140 VENTX EOMES CIITA IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 PRRX1 ; 
COL4A1 ; EBF1 HEYL GLI2 TCF4 BCL6B ZNF469 LDB2 MEF2C AEBP1 ERG LEF1 LZTS1 ZFPM2 PRRX1 ; 
COL4A2 ; EBF1 HIC1 HEYL PTRF GLI2 FLI1 TCF4 BCL6B ZNF469 ETV1 LDB2 MEF2C TWIST1 AEBP1 ERG LEF1 LZTS1 ZFPM2 PRRX1 CSDC2 ; 
ARHGEF7 ; SS18L1 ZNF443 ; 
TUBGCP3 ; DEK TFDP1 DNMT1 BRIP1 ; 
MCF2L ; ZNF253 RERE ZNF443 ; ENO1
F10 ; EBF1 HIC1 SOX17 FOXF1 LDB2 FHL5 KLF2 MEF2C TCF21 NAP1L3 TWIST2 EBF3 HAND2 CSDC2 ; 
DCUN1D2 ; ZNF302 ; 
GAS6 ; PTRF TGFB1I1 ZNF469 TSHZ3 TWIST1 AEBP1 TWIST2 PRRX1 CSDC2 ; 
RASA3 ; HIC1 PTRF TGFB1I1 MSC FLI1 ZNF469 TSHZ3 MEF2C AEBP1 PRRX1 TRPS1 ; 
RNASE6 ; LYL1 SPI1 SLA2 MNDA VENTX BIN1 PTRF CIITA MSC IRF8 FLI1 STAT4 TBX21 RUNX3 TFEC AEBP1 FOXP3 IRF4 TWIST2 PRRX1 ; ZNF443
RNASE1 ; VENTX AEBP1 TWIST2 PRRX1 ; 
RNASE2 ; SPI1 SNAI1 MNDA VENTX PTRF MSC IRF8 STAT4 ZNF469 TFEC AEBP1 PRRX1 ; 
SLC7A7 ; SPI1 SLA2 MNDA SP140 VENTX BIN1 CIITA MSC IRF8 FLI1 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 PRRX1 ; 
MRPL52 ; ZNF593 ; NCOA2 REST MKL2 ASH1L
MMP14 ; ZNF469 AEBP1 PRRX1 ; 
PPP1R3E ; ZNF333 ; 
AP1G2 ; ZNF513 FOXH1 HDAC10 ZNF211 ; 
PSME1 ; ETV7 IRF1 ; 
REC8 ; IRF9 ; 
TSSK4 ; ZNF397 ZNF587 ARID4A ZKSCAN1 ASH1L ; 
TGM1 ; BARX2 HES2 ; 
ADCY4 ; EBF1 HIC1 HEYL TAL1 SOX17 NOTCH4 FLI1 MEOX1 BCL6B FOXF1 LDB2 FHL5 KLF2 MEF2C ERG TCF21 EBF3 HAND2 CSDC2 ; 
GZMH ; IRF1 GFI1 SPI1 SLA2 MNDA SP140 EOMES CIITA IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
GZMB ; IRF1 GFI1 SPI1 SLA2 MNDA SP140 EOMES CIITA IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
NOVA1 ; TCF21 ; 
ARHGAP5 ; AFF4 NCOA2 CLOCK REST APC ASH1L ; 
AKAP6 ; TBX4 HAND2 CSDC2 ; 
CFL2 ; BIN1 PTRF MKX PRRX1 CSDC2 ; 
RALGAPA1 ; ARID4A ; 
CLEC14A ; EBF1 HEYL SOX17 NOTCH4 BCL6B FOXF1 HEY2 LDB2 FHL5 KLF2 MEF2C ERG TCF21 EBF3 ; 
LRFN5 ; MYOCD MEF2C HAND2 CSDC2 ; 
C14orf28 ; ZFP2 ; 
KLHL28 ; BDP1 TMF1 ATF2 AFF4 ZNF292 SHPRH ELF1 TAF1 RBL2 REST ARID4A GTF2A1 MKL2 ETV3 APC ASH1L ; 
FAM179B ; BAZ2B ZNF292 SHPRH EPC1 ZNF397 RBL2 REST ZNF550 ARID4A AFF1 GTF2A1 ZKSCAN1 MKL2 ETV3 ZNF136 ASH1L ; 
FANCM ; BRCA2 BRIP1 RBL1 ; 
POLE2 ; E2F1 PTTG1 MCM5 TCF19 MCM2 BRCA1 ZNF367 EZH2 KNTC1 TIMELESS WHSC1 WDHD1 DNMT1 BRIP1 ; 
L2HGDH ; MCM4 BARD1 RBL1 ; 
FRMD6 ; SNAI2 ; 
GNG2 ; SPI1 EBF1 HIC1 MNDA VENTX BIN1 PTRF EOMES MSC IRF8 FLI1 STAT4 TCF4 TBX21 ZNF469 RUNX3 TFEC MEF2C TWIST1 AEBP1 ZFPM2 EGR2 CREB5 IRF4 TWIST2 PRRX1 TRPS1 CSDC2 ; 
NID2 ; EBF1 SNAI1 HIC1 HEYL PTRF GLI2 MSC FLI1 TCF4 BCL6B ZNF469 TSHZ3 ETV1 MEF2C TWIST1 AEBP1 LEF1 LZTS1 ZFPM2 NAP1L3 TWIST2 PRRX1 HAND2 CSDC2 ; 
PTGDR ; SPI1 MNDA VENTX MSC IRF8 STAT4 TBX21 ZNF469 RUNX3 TFEC AEBP1 TWIST2 PRRX1 ; 
PTGER2 ; MEF2C AEBP1 LEF1 ; 
FERMT2 ; EBF1 HIC1 HEYL PTRF TGFB1I1 MSC BCL6B MEF2C TWIST1 AEBP1 MITF LZTS1 ZFPM2 NAP1L3 PRRX1 HAND2 CSDC2 ; 
CDKN3 ; MYBL2 PTTG1 HMGN2 MCM5 TCF19 HMGB2 MCM2 EZH2 TIMELESS WHSC1 DNMT1 ; RERE
SAMD4A ; PTRF MITF ; 
DLGAP5 ; MYBL2 TRIP13 ESPL1 PTTG1 MCM5 HMGB2 MCM2 BRCA1 EZH2 DEK MCM4 TIMELESS WHSC1 WDHD1 TFDP1 ANKRD32 BRCA2 DNMT1 BRIP1 RBL1 ; 
C14orf37 ; ETV1 ZFPM2 ; 
DACT1 ; HIC1 MEIS3 PTRF TGFB1I1 GLI2 MSC ZNF469 ETV1 PRRX2 TWIST1 AEBP1 LEF1 ZFPM2 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 CSDC2 ; 
DAAM1 ; ELF1 REST GTF2A1 ETV3 APC ASH1L ; 
RTN1 ; SPI1 MNDA VENTX IRF8 FLI1 RUNX3 TFEC MEF2C FOXP3 IRF4 ; 
TMEM30B ; HOXA13 ; SPI1
RHOJ ; EBF1 HIC1 HEYL TAL1 TGFB1I1 SOX17 NOTCH4 GLI2 MSC KLF9 FLI1 MEOX1 TCF4 PGR BCL6B FOXF1 TSHZ3 LDB2 FHL5 KLF2 MEF2C TWIST1 AEBP1 ERG PEG3 LEF1 LZTS1 ZFPM2 TCF21 NAP1L3 TBX5 EBF3 PRRX1 HAND2 SOX5 CSDC2 ; 
AKAP5 ; CIITA TBX21 ; 
PLEKHG3 ; HES2 ; 
GPX2 ; BTG2 ; TEAD4
RAB15 ; ZNF443 ; 
PLEKHH1 ; ZNF440 ZNF211 ZNF443 ; PDLIM4
ACTN1 ; PTRF PRRX1 ; 
KIAA0247 ; ELK3 ; 
PNMA1 ; PRRX1 ; 
FAM161B ; NCOA2 EPC1 REST MKL2 ; ZNF593
LIN52 ; WDHD1 BARD1 DNMT1 BRIP1 RBL1 ; 
LTBP2 ; ZNF469 AEBP1 PRRX1 ; 
TGFB3 ; GLIS1 HIC1 PTRF TGFB1I1 MSC MEOX2 ZNF469 TSHZ3 TWIST1 AEBP1 ZFPM2 NAP1L3 TWIST2 PRRX1 CSDC2 ; 
VASH1 ; HEYL VENTX FLI1 TCF4 BCL6B ZNF469 LDB2 TFEC MEF2C LEF1 LZTS1 ; 
SPTLC2 ; CLOCK ; 
DIO2 ; ZNF469 AEBP1 GLIS2 PRRX1 CSDC2 ; 
FLRT2 ; TSHZ3 AEBP1 BACH2 PRRX1 TRPS1 TBX18 ; 
GPR65 ; ZBTB32 LYL1 IRF1 SPI1 SLA2 MNDA SP140 VENTX EOMES CIITA MSC IRF8 FLI1 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 PRRX1 ; 
GPR68 ; PTRF RUNX3 AEBP1 PRRX1 ; 
TC2N ; ELF3 ; TEAD4 PTRF
FBLN5 ; EBF1 HIC1 HEYL MEIS3 PTRF TGFB1I1 SOX17 CREB3L1 GLI2 MSC GLI1 TCF4 BCL6B FOXF1 ZNF469 TSHZ3 ETV1 LDB2 PRRX2 PRDM6 KLF2 MEF2C TWIST1 AEBP1 ERG MITF LEF1 ZFPM2 TCF21 NAP1L3 GLIS2 TBX5 TWIST2 PRRX1 HAND2 CSDC2 ; 
RIN3 ; SPI1 VENTX FLI1 STAT4 ; 
ASB2 ; IRF8 STAT4 TBX21 RUNX3 HAND2 CSDC2 ; 
IFI27 ; IRF9 SP110 ; 
IFI27L2 ; STAT4 ; 
SERPINA1 ; SPI1 MNDA PTRF TFEC ; 
SERPINA3 ; PRRX1 ; 
SNHG10 ; ANKS3 ; STAT3
BDKRB1 ; CREB5 ; 
HHIPL1 ; AEBP1 TWIST2 PRRX1 ; 
SLC25A29 ; ZSCAN16 ; 
WARS ; NMI PML IRF1 GFI1 SLA2 MNDA CIITA STAT4 TBX21 STAT1 RUNX3 FOXP3 ; ZNF443
MEG3 ; GLIS1 HIC1 MEIS3 PTRF TGFB1I1 GLI2 MSC GLI1 ZNF469 PRRX2 KLF2 TWIST1 AEBP1 ZFPM2 NAP1L3 TBX5 TWIST2 PRRX1 HAND2 CSDC2 ; 
TNFAIP2 ; TBX3 ; 
KIF26A ; HIC1 HEYL GLI2 MEOX1 TCF4 BCL6B LDB2 TWIST1 AEBP1 ERG LZTS1 ZFPM2 TWIST2 PRRX1 CSDC2 ; 
PLD4 ; SPI1 IRF8 TBX21 ; 
AHNAK2 ; PTRF HES2 ; 
CDCA4 ; PTTG1 ; 
GPR132 ; SPI1 SLA2 MNDA VENTX BIN1 CIITA IRF8 FLI1 STAT4 TBX21 RUNX3 TFEC FOXP3 IRF4 PRRX1 HCLS1 ; 
ADAM6 ; POU2AF1 IRF4 ; 
HERC2P2 ; DMTF1 MDM4 ZNF333 ; 
ATP10A ; SPI1 HIC1 VENTX MEIS3 PTRF TGFB1I1 GLI2 MSC IRF8 TCF4 ZNF469 TSHZ3 ETV1 PRRX2 TWIST1 AEBP1 LEF1 LZTS1 ZFPM2 GLIS2 DAB2 TWIST2 PRRX1 TRPS1 CSDC2 ; 
ARHGAP11B ; ESPL1 BRCA1 MCM4 TIMELESS TTF2 MCM8 WHSC1 WDHD1 GTF2H3 BARD1 BRCA2 SUZ12 DNMT1 BRIP1 RBL1 ZNF623 CLOCK GTF2A1 ; 
ARHGAP11A ; ESPL1 PTTG1 MCM2 BRCA1 EZH2 E2F7 MCM4 TIMELESS WHSC1 WDHD1 ANKRD32 BARD1 BRCA2 DNMT1 BRIP1 RBL1 ; 
GREM1 ; GLIS1 HIC1 PTRF GLI2 MSC ZNF469 ETV1 TWIST1 AEBP1 ZFPM2 GLIS2 TWIST2 PRRX1 CSDC2 ; 
AVEN ; TEAD4 ; 
GOLGA8A ; SS18L1 ZNF566 ZNF333 ZNF443 ; 
ACTC1 ; HAND2 CSDC2 ; 
RASGRP1 ; SLA2 TBX21 STAT1 TFEC IRF4 ; 
THBS1 ; PTRF MSC ZNF469 TWIST1 AEBP1 ZFPM2 PRRX1 CSDC2 ; 
GPR176 ; WWTR1 PTRF ZNF469 AEBP1 PRRX1 TRPS1 ; 
PLCB2 ; SPI1 MNDA IRF8 FLI1 RUNX3 TFEC IRF4 HCLS1 ; 
CASC5 ; BRCA1 DEK MCM4 TIMELESS GTF3C4 WDHD1 GTF2H3 TFDP1 ANKRD32 BARD1 BRCA2 EYA3 DNMT1 BRIP1 RBL1 ZNF623 CLOCK GTF2A1 ; ZNF688 ZNF444
RHOV ; HES1 BARX2 HES2 ; 
DLL4 ; HEYL NR5A2 SOX17 NOTCH4 BCL6B HEY2 LDB2 MEF2C ERG ; 
OIP5 ; MYBL2 E2F1 TRIP13 ESPL1 PTTG1 ZNF695 MCM5 HMGB2 MCM2 BRCA1 EZH2 TIMELESS WHSC1 WDHD1 BRCA2 BRIP1 ; 
NUSAP1 ; MYBL2 E2F1 TRIP13 ESPL1 PTTG1 HMGN2 MCM5 TCF19 HMGB2 MCM2 BRCA1 ZNF367 EZH2 DEK KNTC1 E2F7 MCM4 TIMELESS WHSC1 WDHD1 ANKRD32 DNMT1 BRIP1 ; 
PLA2G4F ; TBX6 ; 
TTBK2 ; ATF2 SHPRH CLOCK ZNF81 REST ZNF641 GTF2A1 MKL2 APC ASH1L ; 
MAP1A ; GLIS1 EBF1 HIC1 MEIS3 PTRF TGFB1I1 GLI2 MSC TCF4 MEOX2 ZNF469 TSHZ3 ETV1 PRRX2 MEF2C TWIST1 AEBP1 LZTS1 ZFPM2 NAP1L3 TBX5 TWIST2 PRRX1 HAND2 CSDC2 ; 
WDR76 ; TCF19 MCM2 ZNF367 EZH2 DEK KNTC1 MCM4 TIMELESS WHSC1 WDHD1 TFDP1 DNMT1 BRIP1 RBL1 ; 
CTDSPL2 ; GTF2H3 BARD1 SUZ12 RBL1 ATF2 CLOCK REST GTF2A1 ETV3 APC ASH1L ; 
PATL2 ; SLA2 STAT4 TBX21 IRF4 ; 
B2M ; PML SP110 IRF1 SLA2 CIITA STAT4 TBX21 STAT2 TRIM22 STAT1 ; 
TRIM69 ; TBX21 STAT1 ; 
DUOXA1 ; ZNF440 ; 
DUOX1 ; SOX15 ; 
SQRDL ; STAT1 ; 
SEMA6D ; FOXF1 LDB2 MEF2C EBF3 ; 
FBN1 ; GLIS1 EBF1 HIC1 HEYL PTRF TGFB1I1 GLI2 MSC TCF4 ZNF469 TSHZ3 ETV1 PRRX2 TWIST1 AEBP1 LZTS1 ZFPM2 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 CSDC2 ; 
CEP152 ; ANKRD32 BRCA2 BRIP1 ; 
FGF7 ; HIC1 MSC MEOX2 AEBP1 ZFPM2 NAP1L3 TWIST2 PRRX1 HAND2 CSDC2 ; 
ATP8B4 ; SPI1 MNDA VENTX IRF8 TFEC CREB5 TWIST2 PRRX1 ; 
HDC ; TCF21 CSDC2 ; 
TNFAIP8L3 ; VENTX BIN1 PTRF IRF8 AEBP1 BACH2 TWIST2 PRRX1 CSDC2 ; 
TMOD3 ; RREB1 BARD1 RBL1 CLOCK GTF2A1 ; 
MYO5A ; NOTCH2 ; 
RAB27A ; STAT4 STAT1 STAT3 ; 
CCPG1 ; MITF TRPS1 GLIS3 ; 
RFX7 ; SHPRH ZNF430 REST GTF2A1 ZKSCAN1 APC ASH1L ; 
CGNL1 ; CSDC2 ; 
GCOM1 ; TOB1 HOXA13 RERE ; 
AQP9 ; SNAI1 MNDA ; 
ANXA2 ; TEAD4 ; ZNF443
VPS13C ; NCOA2 EPC1 REL RBL2 REST ARID4A ZKSCAN1 MKL2 ASH1L ; 
TPM1 ; TGFB1I1 AEBP1 PRRX1 CSDC2 ; 
FBXL22 ; MYOCD PRDM6 TCF21 TBX5 TBX4 HAND2 CSDC2 ; 
KIAA0101 ; MYBL2 E2F1 PTTG1 HMGN2 MCM5 TCF19 HMGB2 MCM2 BRCA1 ZNF367 EZH2 TIMELESS WHSC1 WDHD1 BRIP1 ; 
RBPMS2 ; MYOCD HAND2 CSDC2 ; 
PIF1 ; PTTG1 HMGB2 EZH2 WHSC1 ; 
PLEKHO2 ; LYL1 SPI1 HIC1 MNDA VENTX BIN1 PTRF TGFB1I1 MSC IRF8 FLI1 STAT4 POU6F1 RUNX3 TFEC KLF2 MEF2C AEBP1 EGR2 CREB5 GLIS2 PRRX1 CSDC2 ; 
RASL12 ; EBF1 HIC1 HEYL PTRF TGFB1I1 SOX17 GLI2 MSC TCF4 BCL6B FOXF1 LDB2 FHL5 MYOCD KLF2 MEF2C AEBP1 ERG LZTS1 ZFPM2 TCF21 NAP1L3 GLIS2 TBX5 TBX4 TWIST2 EBF3 HAND2 CSDC2 ; 
CILP ; AEBP1 ZFPM2 TWIST2 HAND2 CSDC2 ; 
IGDCC4 ; HIC1 TCF4 ZNF469 PRRX2 TWIST1 AEBP1 LEF1 ZFPM2 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 CSDC2 ; 
DPP8 ; GTF3C4 GTF2H3 ASCC3 RREB1 ZNF426 GTF2I BARD1 JMJD1C ZBTB26 EYA3 ATF7IP TAF1L BDP1 DENND4A ATF2 AFF4 SHPRH NCOA2 ELF1 ZNF623 CLOCK ADNP ZNF430 ELK4 REL EP300 ZNF81 REST ZNF641 GTF2A1 MKL2 ETV3 APC ASH1L ; EDF1
TIPIN ; MCM2 BRCA1 WDHD1 DNMT1 ; 
ZWILCH ; BRCA1 BRCA2 BRIP1 ; 
ITGA11 ; GLIS1 HIC1 MEIS3 PTRF TGFB1I1 GLI2 MSC ZNF469 ETV1 PRRX2 TWIST1 AEBP1 ZFPM2 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 CSDC2 ; 
KIF23 ; MYBL2 TRIP13 ESPL1 PTTG1 MCM2 BRCA1 ZNF367 EZH2 E2F7 MCM4 TIMELESS WHSC1 WDHD1 ANKRD32 BRCA2 DNMT1 BRIP1 RBL1 ; 
MYO9A ; BDP1 ATF2 AFF4 NCOA2 ZNF623 CLOCK REST ZNF641 GTF2A1 ETV3 APC ASH1L ; 
C15orf59 ; CSDC2 ; 
ISLR2 ; GLIS1 ZNF469 AEBP1 GLIS2 PRRX1 CSDC2 ; 
ISLR ; GLIS1 HIC1 MEIS3 PTRF TGFB1I1 GLI2 MSC ZNF469 ETV1 PRRX2 TWIST1 AEBP1 ZFPM2 NAP1L3 GLIS2 TBX5 TWIST2 PRRX1 HAND2 CSDC2 ; 
MAN2C1 ; HDAC10 ; 
CSPG4 ; PTRF MEF2C ERG ; 
DNM1P35 ; ZNF443 ; 
PSTPIP1 ; LYL1 IRF1 SPI1 SLA2 MNDA SP140 VENTX POU2F2 EOMES CIITA IRF8 FLI1 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
LINGO1 ; HEYL BCL6B LZTS1 ; 
DNAJA4 ; ZNF440 ZNF443 ; TEAD4
ADAMTS7 ; ZNF423 ; 
BCL2A1 ; IRF1 SPI1 SLA2 SNAI1 MNDA SP140 VENTX EOMES CIITA MSC IRF8 FLI1 STAT4 TBX21 STAT1 RUNX3 TFEC TNFAIP3 FOXP3 IRF4 PRRX1 ; 
IL16 ; LYL1 SPI1 SLA2 MNDA SP140 VENTX POU2F2 EOMES CIITA MSC IRF8 POU2AF1 FLI1 STAT4 TBX21 RUNX3 TFEC FOXP3 IRF4 TWIST2 PRRX1 HCLS1 ; 
GOLGA6L10 ; ZNF195 BTAF1 DMTF1 MDM4 ZNF224 ZNF587 SS18L1 ZKSCAN1 ZNF33A ZNF84 ZNF518A ZNF333 ZNF443 ; 
GOLGA6L9 ; ZNF195 DMTF1 MDM4 ZNF10 ZNF224 SS18L1 ZNF440 ZNF33A ZNF518A ZNF211 ZNF333 ZNF443 ; 
TM6SF1 ; SPI1 MNDA IRF8 FLI1 TBX21 RUNX3 TFEC DAB2 PRRX1 ; 
ADAMTSL3 ; HAND2 CSDC2 ; 
GOLGA6L5 ; ZNF333 ; 
ISG20 ; SP110 IRF1 SPI1 SLA2 SP140 CIITA STAT4 TBX21 STAT1 FOXP3 ; 
ACAN ; HEYL LZTS1 ; 
HAPLN3 ; RELB PML IRF1 SPI1 SLA2 MNDA SP140 VENTX CIITA IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 TWIST2 PRRX1 ; 
MFGE8 ; HIC1 PTRF TGFB1I1 MSC ZNF469 ETV1 PRRX2 TWIST1 AEBP1 ZFPM2 GLIS2 TWIST2 PRRX1 CSDC2 ; 
RHCG ; HES2 ; 
ANPEP ; GLIS1 SNAI1 MNDA PTRF MSC FLI1 ZNF469 TWIST1 AEBP1 CREB5 TWIST2 PRRX1 ; 
ZNF710 ; RREB1 ATF7IP ZNF551 SHPRH NCOA2 CLOCK EP300 REST GTF2A1 ETV3 APC ; 
SEMA4B ; SMAD3 ; 
IQGAP1 ; CLOCK ; 
FAM174B ; AES ; HMGA2
SYNM ; GLI2 MYOCD AEBP1 ZFPM2 PRRX1 HAND2 CSDC2 ; 
CHSY1 ; ELK3 ; 
WASH3P ; ANKS3 ; 
LUC7L ; ZNF513 ANKS3 HDAC10 ; 
MPG ; TAF10 ; BARD1
MRPL28 ;  ; TMF1 SMARCA2 NCOA2 EPC1 REL EP300 REST ARID4A ZKSCAN1 MKL2 ETV3 ASH1L
C16orf13 ;  ; GTF2A1
FAM195A ; ETV2 PCBD1 ; 
WDR90 ; SS18L1 ; 
FAM173A ; SCAND1 TAF10 ZNF688 ; GTF3C4 GTF2H3 GTF2A1
CACNA1H ; FOXF1 MYOCD TCF21 HAND2 CSDC2 ; 
TPSAB1 ; HIC1 TGFB1I1 MSC MEOX2 KLF2 MEF2C AEBP1 LEF1 TWIST2 PRRX1 HAND2 CSDC2 ; 
TPSB2 ; HIC1 PTRF TGFB1I1 GLI2 MEOX1 FOXF1 KLF2 MEF2C TWIST1 AEBP1 LEF1 TWIST2 HAND2 CSDC2 ; 
IFT140 ; RERE ; 
TMEM204 ; HEYL SOX17 NOTCH4 BCL6B LDB2 MEF2C ERG LEF1 LZTS1 ; 
MAPK8IP3 ; ZNF195 ZNF223 ZNF10 SS18L1 ZNF33A ZNF84 ZNF518A ZNF211 ZNF333 ZNF443 ; 
NME3 ; TAF10 ; 
SPSB3 ; ANKS3 ; 
SNHG9 ; ETV2 ; 
C16orf59 ; MYBL2 E2F1 PTTG1 MCM5 HMGB2 WHSC1 ; 
PDPK1 ; BDP1 NR2C2 ZBTB39 CRAMP1L SHPRH NCOA2 ZNF236 ZNF623 CLOCK ADNP EP300 REST ZNF641 GTF2A1 ZKSCAN1 MKL2 ETV3 APC ASH1L ; 
PAQR4 ; E2F1 TCF19 MCM2 ; 
PKMYT1 ; MYBL2 E2F1 TRIP13 PTTG1 MCM5 TCF19 MCM2 BRCA1 WDHD1 DNMT1 ; RERE
CCDC64B ; ELF3 GRHL3 ELF5 HES1 NR2F6 GATA3 CEBPA TLE2 TEAD3 AES PCBD1 TOB1 ZNF77 ZNF138 ZSCAN16 ZFP62 ZNF436 SS18L1 ZNF440 ZNF33A RERE ZNF443 ; ENO1 SNAI2 TEAD4 SPI1 MNDA PDLIM4 PTRF IRF8 RUNX3
HCFC1R1 ; TCEB2 ; GTF2A1
TNFRSF12A ;  ; RERE
MMP25 ; SPI1 RUNX3 FOXP3 IRF4 ; 
IL32 ; IRF1 SPI1 SLA2 MNDA VENTX PTRF IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC AEBP1 PRRX1 ; 
MEFV ; TEAD4 SPI1 MNDA STAT4 RUNX3 TFEC CREB5 ; 
TIGD7 ; ZNF75A ; 
NLRC3 ; GFI1 SPI1 SLA2 MNDA EOMES IRF8 FLI1 STAT4 TBX21 TOX STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
ADCY9 ; MLXIP NFIC ; 
SRL ; SOX17 BCL6B LDB2 KLF2 MEF2C TCF21 CSDC2 ; 
VASN ; SNAI1 HIC1 PTRF ZNF469 KLF2 TWIST1 AEBP1 GLIS2 TWIST2 PRRX1 CSDC2 ; 
NMRAL1 ; ZNF524 MXD3 ; 
SOCS1 ; IRF1 CIITA STAT4 TBX21 RUNX3 ; 
ERCC4 ; GTF2H3 ; 
C16orf45 ; MITF ; 
MYH11 ; FOXF1 MYOCD AEBP1 TCF21 NAP1L3 TBX5 TBX4 HAND2 CSDC2 ; 
NDE1 ; DEK DNMT1 ; TBX2
IGSF6 ; IRF1 SPI1 SLA2 MNDA SP140 EOMES CIITA IRF8 FLI1 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
SCNN1G ; PCBD1 ZNF440 RERE ; 
SCNN1B ; TOB1 ZNF440 ; 
PALB2 ; WDHD1 TFDP1 ; 
PRKCB ; IRF8 STAT4 TBX21 RUNX3 TFEC IRF4 HCLS1 ; 
IL21R ; ZBTB32 IRF1 GFI1 SPI1 SLA2 MNDA SP140 VENTX BIN1 POU2F2 EOMES CIITA IRF8 STAT4 TBX21 TOX STAT1 RUNX3 TFEC FOXP3 IRF4 PRRX1 ; 
SBK1 ; ZSCAN16 ; 
LAT ; LYL1 IRF8 STAT4 TBX21 ; 
RABEP2 ; ZNF580 GLI4 ZNF444 AES ZNF32 TBX2 ; DEK GTF2H3 STAT1
SH2B1 ; ZNF513 AES ; ARNTL2
C16orf54 ; STAT4 RUNX3 IRF4 ; 
CORO1A ; ZBTB32 LYL1 IRF1 GFI1 SPI1 SLA2 MNDA SP140 BIN1 POU2F2 EOMES CIITA IRF8 FLI1 STAT4 TBX21 RUNX3 TFEC FOXP3 IRF4 HCLS1 ; 
SPN ; ZBTB32 IRF1 GFI1 SPI1 SLA2 MNDA SP140 EOMES CIITA IRF8 FLI1 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
SULT1A3 ; HSF4 ; 
YPEL3 ; AES ; 
SEPT1 ; ZBTB32 LYL1 IRF1 GFI1 SPI1 SLA2 SP140 EOMES CIITA IRF8 STAT4 TBX21 RUNX3 TFEC FOXP3 IRF4 ; 
ITGAL ; ZBTB32 IRF1 GFI1 SPI1 SLA2 MNDA SP140 VENTX EOMES CIITA IRF8 FLI1 STAT4 TBX21 TRIM22 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
ZNF785 ; ZNF84 ; 
STX1B ; IRF8 RUNX3 ; 
PRSS36 ;  ; NFXL1
ITGAM ; SPI1 SLA2 MNDA VENTX CIITA IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 TWIST2 PRRX1 ; 
ITGAX ; IRF1 SPI1 SLA2 SNAI1 MNDA SP140 VENTX POU2F2 EOMES CIITA MSC IRF8 FLI1 STAT4 TBX21 ZNF469 STAT1 RUNX3 TFEC TNFAIP3 AEBP1 EGR2 CREB5 FOXP3 IRF4 PRRX1 ; 
ZNF720 ; ZNF124 ZNF397 ZNF587 ZNF627 ZNF92 ZNF518A ZNF443 ; TEAD4
SHCBP1 ; MYBL2 TRIP13 PTTG1 MCM5 MCM2 BRCA1 TIMELESS BRCA2 DNMT1 BRIP1 RBL1 ; 
NKD1 ; AEBP1 LEF1 CSDC2 ; 
SNX20 ; SPI1 SLA2 MNDA SP140 POU2F2 EOMES CIITA IRF8 FLI1 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
CYLD ; STAT4 STAT1 RUNX3 FOXP3 ; 
CHD9 ; ASH1L ; 
MMP2 ; GLIS1 HIC1 MEIS3 TGFB1I1 MSC ZNF469 TSHZ3 ETV1 PRRX2 TWIST1 AEBP1 LEF1 ZFPM2 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 NDN CSDC2 ; 
CES1 ; GLI2 MSC RARB CSDC2 ; 
GNAO1 ; HAND2 CSDC2 ; 
MT2A ; TEAD4 SPI1 SNAI1 PDLIM4 PTRF ZNF469 TWIST1 CREB5 PRRX1 ; ZFP62 ZNF440 ZNF443
MT1L ; HMGA2 PDLIM4 PTRF CREB5 ; 
MT1E ; PDLIM4 ; 
MT1M ; TEAD4 PTRF TWIST1 ; 
MT1X ; TEAD4 ; 
CETP ; SOX17 BCL6B ; 
NLRC5 ; SP110 IRF1 SLA2 SP140 CIITA STAT4 TBX21 TRIM22 STAT1 RUNX3 FOXP3 IRF4 ; 
