gene ; activator ; inhibitor
NKAPL ; TGFB1I1 AEBP1 ; 
SCAND3 ; ZSCAN23 ; 
UBD ; IRF1 SLA2 CIITA SPI1 STAT4 TRIM22 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 ; 
RPP21 ; POLR2I ZNF446 ; BACH1
MDC1 ; MCM2 DNMT1 ; 
IER3 ; FOSL1 ; 
AGER ; ANKS3 HDAC10 ; 
AIF1 ; TEAD4 LYL1 IRF1 SLA2 CIITA BIN1 VENTX MSC MNDA SPI1 STAT4 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 AEBP1 IRF4 PRRX1 ; ZNF443
ATP6V1G2 ; APBB1 ; 
C2 ; IRF1 SLA2 CIITA MNDA SPI1 TBX21 IRF8 TFEC STAT1 ; 
C4A ; VENTX MSC SPI1 HIC1 TGFB1I1 PTRF IRF8 GLIS2 TSHZ3 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 ; 
CFB ; IRF1 CIITA STAT1 ; 
CYP21A2 ; TGFB1I1 TWIST2 AEBP1 CSDC2 ; 
EGFL8 ; ANKS3 ZNF688 ; GTF2H3 ASCC3 BRCA2 GTF2A1
GPSM3 ; LYL1 SNAI3 SPI1 FLI1 IRF8 HCLS1 ; 
HCP5 ; IRF1 SLA2 CIITA TRIM22 TBX21 STAT1 ; 
LST1 ; LYL1 IRF1 SLA2 POU2F2 CIITA BIN1 VENTX MSC MNDA SPI1 STAT4 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 AEBP1 IRF4 PRRX1 ; 
LTA ; ZBTB32 SLA2 POU2F2 CIITA MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
LTB ; SLA2 CIITA MNDA SPI1 STAT4 TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 IRF4 HCLS1 ; 
PSMB8 ; ETV7 IRF1 SP110 SLA2 CIITA TRIM22 TBX21 STAT1 ; 
PSMB9 ; NMI IRF1 SP110 SLA2 CIITA MNDA SPI1 STAT4 TRIM22 TBX21 IRF8 TFEC RUNX3 STAT1 ; 
TAP1 ; NMI IRF1 SLA2 CIITA GFI1 STAT4 TRIM22 TBX21 STAT1 ; 
TAP2 ; NMI IRF1 SP110 SLA2 CIITA TBX21 STAT1 ; 
TNF ; TNFAIP3 ; 
TNXB ; MEOX1 KLF2 TCF21 CSDC2 ; 
PFDN6 ; PPAN ; 
TAPBP ; NMI ETV7 RELB IRF1 SLA2 CIITA SPI1 SP140 TRIM22 TBX21 STAT1 ; 
KIFC1 ; MYBL2 RAD51 E2F1 TRIP13 FOXM1 E2F2 PTTG1 ESPL1 ZNF695 TCF19 MCM5 BRCA1 MCM7 MCM6 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS MCM4 EZH2 WDHD1 KNTC1 E2F7 WHSC1 BRIP1 DNMT1 ; 
ITPR3 ; E2F7 ; 
FKBP5 ; BIN1 RUNX3 ; 
CPNE5 ; POU2AF1 MEOX1 FLI1 KLF2 IRF4 ; 
FGD2 ; SLA2 CIITA MNDA SPI1 STAT4 TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 ; 
DAAM2 ; BCL6B EBF1 HEYL FHL5 LDB2 TCF4 ERG LZTS1 AEBP1 CSDC2 ; 
MOCS1 ; TBX2 ; 
TREM2 ; SLA2 CIITA VENTX MSC MNDA SPI1 STAT4 TBX21 IRF8 TFEC RUNX3 STAT1 AEBP1 PRRX1 ; 
TREM1 ; PTRF ; 
USP49 ; ZBTB26 PHF6 ZDHHC21 REST ZNF236 ZBTB39 SHPRH RBBP4 ADNP ZNF623 ZNF121 ZNF81 GTF2A1 ZNF397 ZNF641 ZNF518A ZKSCAN1 ; 
C6orf132 ; SOX15 ; 
PRPH2 ; NAP1L3 ; 
C6orf226 ; SCAND1 ; 
MRPL14 ; ZNF593 ; NR2C2 EPC1 MKL2 ZKSCAN1
ENPP4 ;  ; HES2
RCAN2 ; FOXF1 MEF2C MYOCD KLF2 LDB2 TSHZ3 HAND2 TCF21 TBX5 CSDC2 ; 
PLA2G7 ; MNDA SPI1 STAT4 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
GPR116 ; TAL1 NR5A2 BCL6B EBF1 HEYL NOTCH4 SOX17 MEF2C FHL5 LDB2 ERG LZTS1 EBF3 ; 
GPR115 ; SOX15 ; 
CENPQ ; WDHD1 DNMT1 ; 
PAQR8 ; TBX2 EMX2 ; HES2
TRAM2 ; TCF4 PRRX1 ; 
LRRC1 ; ELF3 TOB1 ; 
FAM83B ; IRF6 TFAP2A BAZ1A ; 
BEND6 ; PRRX1 ; 
BAG2 ; TWIST2 PRRX1 ; 
RAB23 ; WWTR1 GLIS1 GLI2 TGFB1I1 MKX RUNX1T1 ZFPM2 TSHZ3 THRA HAND2 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
PRIM2 ; BRCA1 MCM2 MCM4 DEK MCM8 WDHD1 BRIP1 RBL1 DNMT1 ; 
LMBRD1 ;  ; TEAD4
CD109 ; HMGA2 SOX7 ; ZSCAN16
COL12A1 ; ZNF469 MSC TWIST1 GLIS2 ZFPM2 AEBP1 PRRX1 ; 
FILIP1 ; EBF1 HLF GLI2 HIC1 MYOCD TCF4 ZFPM2 HAND2 AEBP1 CSDC2 ; 
ELOVL4 ; DNMT1 ; 
TTK ; RAD51 TRIP13 FOXM1 PTTG1 ESPL1 ZNF695 MCM5 BRCA1 MCM7 HMGB2 CHAF1A MCM2 TIMELESS MCM4 EZH2 WDHD1 ANKRD32 WHSC1 BRIP1 BRCA2 DNMT1 ; 
PRSS35 ; HAND2 CSDC2 PRRX1 ; 
MDN1 ; POLR1A GTF2H3 BARD1 POLR1B GTF3C4 BRCA2 NCOR1 EAF1 RBL1 ZBTB26 BDP1 TAF1L ATF2 NFXL1 CRAMP1L ZNF551 REST NR2C2 JRK BTAF1 ZBTB39 EPC1 SHPRH ADNP ZNF623 CLOCK ZNF121 NCOA2 GTF2A1 ETV3 ZNF641 ZKSCAN1 ; SCAND1
CASP8AP2 ; WDHD1 BARD1 BRIP1 RBL1 BDP1 TAF1L NR2C2 ZNF236 SHPRH ZNF623 CLOCK NCOA2 GTF2A1 ETV3 ; 
MANEA ; SHPRH GTF2A1 ; 
HACE1 ; BDP1 ATF2 NR2C2 SHPRH RBL2 ZNF136 ; 
SOBP ; EBF1 GLI2 FOXF1 MEF2C HIC1 MEOX2 TGFB1I1 MYOCD KLF2 LDB2 NR2F1 HAND2 AEBP1 TCF21 TBX5 CSDC2 SOX5 NAP1L3 ; 
SCML4 ; IRF1 SLA2 CIITA GFI1 SPI1 EOMES STAT4 SP140 TBX21 IRF8 TFEC RUNX3 STAT1 IRF4 ; 
LAMA4 ; BCL6B SNAI1 EBF1 ZNF469 HEYL GLI2 MSC MEF2C HIC1 TGFB1I1 FLI1 PTRF LDB2 TWIST1 TCF4 ZFPM2 ERG TSHZ3 HAND2 TWIST2 LZTS1 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
COL10A1 ; ZNF469 GLIS1 TWIST1 GLIS2 ZFPM2 AEBP1 CSDC2 PRRX1 ; 
DSE ; HMGA2 ; 
FAM26F ; IRF1 SLA2 CIITA MNDA SPI1 STAT4 TBX21 IRF8 TFEC RUNX3 STAT1 ; 
FAM26E ; EBF1 ZNF469 HEYL GLIS1 GLI2 MSC HIC1 TGFB1I1 PTRF TWIST1 ETV1 TCF4 ZFPM2 TSHZ3 TWIST2 LZTS1 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
DCBLD1 ; HMGA2 PRDM1 ; 
SLC35F1 ; NOTCH4 ; 
MCM9 ; CRAMP1L NR2C2 BTAF1 ZNF236 SHPRH ZNF354B MKL2 ZNF518A ZKSCAN1 ; 
PLN ; EBF1 GLI2 MSC HIC1 MEOX2 TGFB1I1 PTRF MITF TWIST1 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
CENPW ; MYBL2 FOXM1 PTTG1 MCM7 ; 
RSPO3 ; MSC HIC1 MEOX2 ZFPM2 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
THEMIS ; IRF1 SLA2 CIITA GFI1 MNDA SPI1 EOMES STAT4 SP140 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
LAMA2 ; PGR GLI2 FOXF1 HIC1 TGFB1I1 GLI1 LDB2 TWIST1 LEF1 ETV1 TCF4 ZFPM2 TSHZ3 HAND2 AEBP1 TCF21 TBX5 CSDC2 NDN NAP1L3 ; 
SAMD3 ; SLA2 CIITA MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
TMEM200A ; ZNF469 MSC ETV1 TSHZ3 AEBP1 CSDC2 PRRX1 ; 
ENPP1 ; MEIS3 TGFB1I1 GLIS2 AEBP1 APBB1 CSDC2 PRRX1 NAP1L3 ; 
CTGF ; BCL6B EBF1 ZNF469 HEYL KLF9 GLI2 MSC MEF2C HIC1 MEIS3 TGFB1I1 PTRF KLF2 TWIST1 PRRX2 ETV1 GLIS2 TCF4 ZFPM2 TSHZ3 HAND2 TWIST2 LZTS1 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
MOXD1 ; MSC TWIST1 ZFPM2 TSHZ3 TWIST2 AEBP1 EGR2 CSDC2 PRRX1 NAP1L3 ; 
VNN1 ; MNDA SPI1 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 IRF4 ; 
VNN2 ; SLA2 CIITA MNDA TBX21 IRF8 RUNX3 IRF4 ; 
RPS12 ; EEF1A1 ; 
MAP7 ; KLF5 RAI1 BAZ2B ZNF440 ; LYL1 BIN1 VENTX SPI1 TGFB1I1 PTRF AEBP1 PRRX1
PERP ; TFAP2A HES2 SOX15 ; 
KIAA1244 ; ZDHHC21 MKL2 ZKSCAN1 ZNF443 ; TEAD4
TXLNB ; MEOX2 ; 
STX11 ; SLA2 MNDA SPI1 STAT4 SP140 TFEC STAT1 TNFAIP3 IRF4 ; 
RAB32 ; VENTX MNDA ; ZNF440
ZC3H12D ; SLA2 MNDA SPI1 EOMES STAT4 SP140 TOX TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 IRF4 ; 
LATS1 ; GTF2H3 GTF3C4 EYA3 BDP1 TAF1L ATF2 REST SHPRH ZNF623 CLOCK NCOA2 GTF2A1 REL ETV3 MKL2 ZNF641 ; POLR2I
MTHFD1L ; TEAD4 ; 
SYNE1 ; EBF1 MEF2C MITF MYOCD KLF2 LDB2 ZFPM2 TSHZ3 HAND2 TCF21 CSDC2 NAP1L3 ; 
MYCT1 ; TAL1 BCL6B EBF1 HEYL NOTCH4 SOX17 FOXF1 MEF2C HIC1 FHL5 KLF2 LDB2 ERG TCF21 EBF3 ; 
FBXO5 ; FOXM1 BRCA1 MCM2 ZNF367 TIMELESS MCM4 DEK MCM8 EZH2 WDHD1 E2F7 ANKRD32 WHSC1 BRIP1 BRCA2 RBL1 DNMT1 ; 
TIAM2 ; NCOR2 ; 
SYNJ2 ; CLOCK ; 
SYTL3 ; STAT4 IRF4 ; 
TAGAP ; IRF1 SLA2 CIITA MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
FNDC1 ; ZNF469 GLIS1 MSC TWIST1 GLIS2 ZFPM2 TWIST2 AEBP1 CSDC2 PRRX1 ; 
SOD2 ; MNDA SPI1 TFEC TNFAIP3 ; 
RPS6KA2 ; NR3C2 ; 
CCR6 ; MNDA FLI1 IRF8 RUNX3 FOXP3 IRF4 ; 
MLLT4 ; ZKSCAN1 ; 
SMOC2 ; HIC1 MEOX2 PRDM6 ZFPM2 HAND2 AEBP1 TCF21 TBX5 CSDC2 NAP1L3 ; 
THBS2 ; ZNF469 GLIS1 MSC TWIST1 GLIS2 ZFPM2 AEBP1 CSDC2 PRRX1 ; 
WDR27 ; MDM4 ZNF248 ; 
TCTE3 ; MDM4 ZNF302 ; 
FAM20C ; SNAI1 BIN1 ZNF469 VENTX GLIS1 GLI2 MSC MNDA SPI1 HIC1 MEIS3 TGFB1I1 FLI1 PTRF IRF8 TWIST1 PRRX2 GLIS2 ZFPM2 TSHZ3 TWIST2 AEBP1 CSDC2 TRPS1 PRRX1 ; 
TMEM184A ; TBX6 ZNF440 ZNF443 ; RUNX3
PSMG3 ; POLR2I ; REST
ELFN1 ; BCL6B HEYL NOTCH4 LDB2 ERG ; 
NUDT1 ; PTTG1 ; 
GNA12 ; HMGA2 PRRX1 ; TBX6
CYTH3 ; PTRF GLIS2 AEBP1 TCF7L1 PRRX1 ; 
RPA3 ; PTTG1 MCM2 ; 
ICA1 ; GATA3 PPARG PCBD1 TLE2 ZSCAN16 ZNF20 TBX3 KLF15 ZNF443 ; SOX7
AGR2 ; SPDEF ; 
SNX13 ; BDP1 REST NR2C2 SHPRH GTF2A1 MKL2 ZKSCAN1 ; 
IL6 ; SNAI1 MSC MNDA SPI1 PTRF TWIST1 AEBP1 ; 
FAM126A ;  ; PCBD1
SNX10 ; MNDA STAT1 ; 
JAZF1 ; MSC TGFB1I1 FLI1 PTRF CREB5 TCF4 ZFPM2 TSHZ3 PRRX1 ; 
TRIL ; AEBP1 CSDC2 NAP1L3 ; 
CPVL ; VENTX MNDA SPI1 IRF8 TFEC ; 
INMT ; FOXF1 HIC1 GLI1 MYOCD KLF2 HAND2 TCF21 CSDC2 NAP1L3 ; 
AQP1 ; BCL6B EBF1 SOX17 FOXF1 MEF2C HIC1 FHL5 MYOCD KLF2 LDB2 ERG HAND2 TCF21 EBF3 CSDC2 NAP1L3 ; 
RP9P ;  ; ETV3
FKBP9 ; TCF7L1 ; 
RP9 ; MXD3 ; NCOA2
ANLN ; RAD51 TRIP13 FOXM1 ARNTL2 BRIP1 RBL1 DNMT1 ; 
AOAH ; SLA2 CIITA VENTX MNDA SPI1 EOMES STAT4 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
ELMO1 ; SPI1 MEF2C FLI1 IRF8 RUNX3 EBF3 ; 
EPDR1 ; TSHZ3 GLIS3 ; 
SFRP4 ; ZNF469 GLIS1 MSC HIC1 TGFB1I1 GLIS2 ZFPM2 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
AMPH ; MEIS3 TWIST1 ETV1 ZFPM2 AEBP1 TBX5 CSDC2 PRRX1 NAP1L3 ; 
C7orf10 ; AEBP1 PRRX1 ; 
INHBA ; HMGA2 PRDM1 AEBP1 PRRX1 ; 
STK17A ;  ; ZNF443
SPDYE1 ; ZNF700 ; 
MYO1G ; ZBTB32 IRF1 SLA2 POU2F2 CIITA VENTX GFI1 MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 PRRX1 ; 
RAMP3 ; LYL1 BCL6B SNAI1 EBF1 HEYL SOX17 MSC MEF2C MEOX1 HIC1 FLI1 PTRF KLF2 LDB2 ERG AEBP1 CSDC2 PRRX1 ; 
SEPT7P2 ; ZNF26 MDM4 SS18L1 ZNF302 ZNF169 ZNF333 ZNF441 ; 
IKZF1 ; IRF1 SLA2 CIITA BIN1 MNDA SPI1 EOMES STAT4 SP140 TOX TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 EGR2 ; 
FIGNL1 ; TIMELESS EZH2 WDHD1 ANKRD32 WHSC1 BRIP1 DNMT1 ; 
ZNF680 ; ZNF138 ZNF92 ZNF273 ZKSCAN1 ; 
ZNF107 ; LIMD1 ZNF431 ZNF100 ZNF195 ZNF138 BTAF1 ZFP62 PHF8 ADNP ZNF493 ZNF224 ZNF440 ZNF41 ZNF397 ZNF627 ZNF611 ZNF92 ZNF253 ZNF518A ZNF273 ZKSCAN1 ZNF136 ZNF443 ; 
WBSCR17 ; GLI2 MSC HIC1 MEIS3 MEOX2 TGFB1I1 PTRF MYOCD TWIST1 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 ; 
GTF2IRD2P1 ; KLF15 ; 
NCF1B ; LYL1 IRF1 SLA2 CIITA VENTX MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 IRF4 ; 
NSUN5P2 ; ANKS3 ; 
NSUN5 ;  ; TMF1
CLDN4 ; ELF3 GATA3 TOB1 ZNF440 ; HMGA2
ELN ; EBF1 FOXF1 MEF2C AFF3 HIC1 TGFB1I1 FHL5 GLI1 MYOCD KLF2 LDB2 ZFPM2 HAND2 AEBP1 TCF21 CSDC2 NAP1L3 ; 
LAT2 ; LYL1 IRF1 SLA2 POU2F2 CIITA BIN1 VENTX MSC MNDA SPI1 STAT4 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 FOXP3 IRF4 PRRX1 ; 
NCF1 ; LYL1 IRF1 SLA2 CIITA VENTX MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 HCLS1 ; 
GTF2IRD2B ; KLF15 ; 
NSUN5P1 ; ZNF580 ANKS3 HDAC10 ; 
FGL2 ; SLA2 VENTX MSC MNDA SPI1 STAT4 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 TSHZ3 IRF4 ; 
HGF ; MSC TGFB1I1 TSHZ3 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
TP53TG1 ; AES ; DNMT1
ABCB4 ; KLF2 LEF1 TCF21 CSDC2 NAP1L3 ; 
ABCB1 ; LDB2 ; 
SLC25A40 ; MCM4 DEK GTF2H3 ASCC3 WDHD1 BARD1 BRIP1 BRCA2 NFIC RBL1 EYA3 DNMT1 BDP1 ATF2 REST CLOCK NCOA2 GTF2A1 ETV3 ; SCAND1
DBF4 ; FOXM1 PTTG1 ESPL1 BRCA1 MCM7 SUV39H2 EZH2 WDHD1 WHSC1 DNMT1 ; 
CDK14 ; PRRX1 ; 
AKAP9 ; VHL BDP1 ZNF551 TMF1 ZNF587 BRPF3 ELF1 REST NR2C2 BTAF1 ZNF430 EPC1 SHPRH RBL2 BAZ2B ADNP AFF1 CLOCK NCOA2 ZNF81 GTF2A1 REL ETV3 MKL2 ZNF397 ZNF641 ZNF518A ZKSCAN1 ; DRAP1
CDK6 ; PDLIM4 SOX7 ; ZSCAN16
SAMD9 ; IFI16 SP110 TRIM22 STAT1 ; 
SAMD9L ; IRF1 SP110 SLA2 ZNFX1 TRIM22 TBX21 STAT1 ; 
GNG11 ; BCL6B EBF1 HEYL SOX17 MSC MEF2C HIC1 TGFB1I1 FLI1 PTRF FHL5 KLF2 LDB2 ERG LZTS1 AEBP1 EBF3 CSDC2 ; 
COL1A2 ; ZNF469 GLIS1 GLI2 MSC HIC1 MEIS3 TGFB1I1 PTRF TWIST1 PRRX2 ETV1 GLIS2 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
PDK4 ; EBF3 ; 
LMTK2 ; GTF2I VHL TAF1L ZNF551 REST ZBTB39 ZNF430 SHPRH ADNP CLOCK ZNF121 NCOA2 GTF2A1 REL ETV3 MKL2 ZNF641 ZKSCAN1 ; 
BAIAP2L1 ; TBX6 ; 
TMEM130 ; PRRX2 ETV1 GLIS2 TWIST2 AEBP1 CSDC2 PRRX1 ; 
PVRIG ; SLA2 CIITA EOMES STAT4 POU2AF1 SP140 TBX21 IRF8 IRF4 ; 
PILRB ; ZNF443 ; 
PILRA ; SLA2 CIITA VENTX MSC MNDA SPI1 STAT4 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 AEBP1 IRF4 PRRX1 ; 
PCOLCE ; ZNF469 HEYL GLIS1 MSC HIC1 MEIS3 TGFB1I1 PTRF TWIST1 PRRX2 ETV1 GLIS2 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 NDN NAP1L3 ; 
TRIM56 ; REST NCOA2 ETV3 ZNF641 ; 
SERPINE1 ; PTRF ; 
LRRC17 ; AEBP1 ; 
PIK3CG ; MNDA FLI1 IRF8 TFEC RUNX3 FOXP3 IRF4 EGR2 HCLS1 ; 
TMEM168 ; ZNF436 ; 
CAV2 ;  ; ZSCAN16
CAV1 ; HMGA2 PTRF TCF7L1 ; 
WNT2 ; ZNF469 GLIS1 MSC MEIS3 TWIST1 PRRX2 ETV1 GLIS2 ZFPM2 AEBP1 CSDC2 PRRX1 ; 
FLNC ; GATA6 ZNF469 GLI2 HIC1 TGFB1I1 PTRF TWIST1 TCF4 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
TNPO3 ; TAF13 ZNF281 MCM4 POLR1A GTF2H3 ASCC3 BARD1 GTF3C4 BRCA2 EAF1 RBL1 ATF7IP EYA3 ATF2 ZNF689 ZNF551 REST SHPRH ZNF623 CLOCK NCOA2 GTF2A1 ETV3 ZNF641 ; TCEB2 ZNF580 ZNF688
KLHDC10 ; POLR1A GTF2H3 BARD1 GTF3C4 ATF7IP EYA3 ZBTB26 BDP1 TAF1L ATF2 REST SHPRH ZNF623 CLOCK NCOA2 GTF2A1 ETV3 ZNF641 ; ZNF688
PLXNA4 ; AEBP1 CSDC2 PRRX1 NAP1L3 ; 
CALD1 ; GATA6 EBF1 ZNF469 VENTX HEYL GLIS1 KLF9 GLI2 MSC HIC1 TGFB1I1 PTRF MITF RUNX1T1 TWIST1 ETV1 GLIS2 TCF4 ZFPM2 TSHZ3 HAND2 TWIST2 LZTS1 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
TMEM140 ; IRF1 CIITA STAT2 MNDA SPI1 ZNFX1 SP140 TRIM22 TBX21 IRF8 TFEC STAT1 IRF4 ; 
ZC3HAV1L ; ZNF623 CLOCK GTF2A1 ; 
TTC26 ; DNMT1 ; 
C7orf55 ;  ; BACH1
TBXAS1 ; LYL1 SLA2 CIITA BIN1 VENTX MSC MNDA SPI1 STAT4 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 FOXP3 AEBP1 IRF4 PRRX1 ; 
PARP12 ; NMI ETV7 IRF1 SP110 STAT1 ; 
BRAF ;  ; PTRF
TAS2R5 ; ZNF224 ZKSCAN1 ; 
CLEC5A ; IRF1 MNDA SPI1 TFEC RUNX3 STAT1 ; 
EPHA1 ; GRHL1 SOX15 ; 
FAM115A ; BARD1 RBL1 ATF2 REST CLOCK NCOA2 GTF2A1 ETV3 ZNF641 ; 
ARHGEF5 ; BARX2 ; 
ZNF767 ; MDM4 ZNF248 ZNF84 ; 
ATP6V0E2 ; ZSCAN16 ; 
ZNF862 ; ANKRD10 ZNF248 ZNF211 ZNF333 ZNF84 ZNF443 ; 
RARRES2 ; ZNF469 MSC HIC1 MEIS3 TGFB1I1 PTRF TWIST1 PRRX2 ETV1 GLIS2 ZFPM2 HAND2 TWIST2 AEBP1 TCF21 CSDC2 PRRX1 NAP1L3 ; 
GIMAP8 ; MNDA SPI1 MEF2C FLI1 IRF8 TFEC LDB2 ERG ; 
GIMAP7 ; LYL1 SLA2 EBF1 MNDA SPI1 MEF2C TBX21 FLI1 IRF8 TFEC LDB2 FOXP3 IRF4 EBF3 HCLS1 ; 
GIMAP4 ; LYL1 SLA2 VENTX MSC MNDA SPI1 STAT4 MEF2C SP140 HIC1 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 KLF2 FOXP3 AEBP1 IRF4 HCLS1 ; 
GIMAP6 ; MNDA SPI1 MEF2C FLI1 IRF8 LDB2 EBF3 HCLS1 ; 
GIMAP2 ; RUNX3 ; 
GIMAP1 ; LYL1 SLA2 VENTX MSC MNDA SPI1 STAT4 MEF2C HIC1 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 KLF2 FOXP3 TSHZ3 AEBP1 IRF4 HCLS1 ; 
GIMAP5 ; LYL1 SLA2 CIITA MNDA SPI1 STAT4 MEF2C SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 KLF2 FOXP3 IRF4 HCLS1 ; 
TMEM176B ; LYL1 BIN1 ZNF469 VENTX MSC MNDA SPI1 STAT4 HIC1 TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 TSHZ3 TWIST2 AEBP1 IRF4 PRRX1 HCLS1 ; 
TMEM176A ; ZNF469 VENTX MSC MNDA SPI1 STAT4 HIC1 TBX21 FLI1 IRF8 TFEC RUNX3 TWIST1 FOXP3 TSHZ3 AEBP1 IRF4 PRRX1 ; 
KCNH2 ; TBX5 CSDC2 NAP1L3 ; 
NOS3 ; BCL6B EBF1 HEYL SOX17 MEF2C FLI1 KLF2 LDB2 ERG LZTS1 ; 
WDR86 ; MEIS3 AEBP1 PRRX1 ; 
XRCC2 ; TRIP13 ESPL1 BRCA1 TIMELESS TTF2 MCM4 MCM8 EZH2 WDHD1 KNTC1 ANKRD32 WHSC1 BRIP1 BRCA2 RBL1 DNMT1 ; 
NCAPG2 ; FOXM1 ESPL1 TCF19 MCM5 BRCA1 MCM6 MCM2 ZNF367 TIMELESS MCM4 DEK MCM8 EZH2 WDHD1 KNTC1 E2F7 ANKRD32 WHSC1 BRIP1 BRCA2 RBL1 DNMT1 ; 
MFHAS1 ; TAF13 ARNTL2 ZNF281 DEK GTF2H3 GTF3C4 NFIC RBL1 ATF7IP EYA3 HIVEP1 CLOCK ; TCEB2 SCAND1 ZNF688 ZNF446
TNKS ; TAF1L TSHZ1 REST NR2C2 ZNF236 ZBTB39 ZNF430 EPC1 SHPRH BAZ2B ADNP ZNF507 ZNF81 MKL2 ZNF397 ZNF627 ZNF641 ZNF518A ZKSCAN1 ZNF136 ; 
FAM167A ; ZNF469 PRRX1 ; 
CTSB ; MNDA SPI1 IRF8 TFEC RUNX3 ; ZNF443
DLC1 ; LDB2 TCF21 ; 
MSR1 ; SLA2 VENTX MSC MNDA SPI1 STAT4 TBX21 IRF8 TFEC RUNX3 AEBP1 PRRX1 ; 
PDGFRL ; TWIST2 AEBP1 PRRX1 ; 
ASAH1 ;  ; PTTG1
PSD3 ; ZKSCAN1 ; 
CSGALNACT1 ; MEF2C ; 
ATP6V1B2 ; MNDA SPI1 STAT4 IRF8 TFEC RUNX3 STAT1 MAFB ; 
DOK2 ; LYL1 IRF1 SLA2 CIITA BIN1 VENTX GFI1 MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 PRRX1 ; 
BMP1 ; TEAD4 ZNF469 TGFB1I1 PTRF TWIST1 GLIS2 AEBP1 TCF7L1 PRRX1 ; 
SLC39A14 ; SNAI1 HMGA2 PRRX1 ; 
SORBS3 ; TGFB1I1 TCF7L1 ; 
PDLIM2 ; GLIS1 HIC1 TGFB1I1 PTRF TWIST1 PRRX2 GLIS2 AEBP1 CSDC2 PRRX1 ; 
LOXL2 ; ZNF469 PTRF TWIST1 PRRX2 LZTS1 AEBP1 PRRX1 ; 
ENTPD4 ; ZDHHC21 ZNF397 ZKSCAN1 ; 
ADAMDEC1 ; SLA2 MSC MNDA SPI1 STAT4 TBX21 IRF8 TFEC RUNX3 FOXP3 IRF4 ; 
KCTD9 ; NAB1 ; 
CDCA2 ; MYBL2 TRIP13 FOXM1 PTTG1 ESPL1 BRCA1 MCM7 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS MCM4 EZH2 WDHD1 E2F7 WHSC1 BRIP1 DNMT1 ; 
PNMA2 ; AEBP1 ; 
